"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","MACHINE","5","-3","7","2017-02-22 14:52:45","6185"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","MILITARY","4","1","4","2017-02-22 14:52:45","6190"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","CHOCOLATE","2","1","5","2017-02-22 14:52:45","6189"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","LADDER","3","-4","5","2017-02-22 14:52:45","6187"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","COMMUNITY","1","3","8","2017-02-22 14:52:45","6188"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","BASKET","0","-1","6","2017-02-22 14:52:45","6186"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","BOOKSHELF","10","-5","7","2017-02-22 14:52:45","6191"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","MOUNTAIN","7","-2","8","2017-02-22 14:52:45","6192"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","SUNLIGHT","9","-2","4","2017-02-22 14:52:45","6193"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","DOORWAY","8","5","6","2017-02-22 14:52:45","6194"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","TRAFFIC","6","-5","5","2017-02-22 14:52:45","6195"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","STRUCTURE","11","4","6","2017-02-22 14:52:45","6196"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","WEDDING","12","-3","4","2017-02-22 14:52:45","6197"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","ELEPHANT","17","3","7","2017-02-22 14:52:45","6198"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","KEYBOARD","13","4","8","2017-02-22 14:52:45","6199"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","FORTUNE","14","5","4","2017-02-22 14:52:45","6200"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","STOMACH","16","2","7","2017-02-22 14:52:45","6201"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","HELICOPTER","15","-1","5","2017-02-22 14:52:45","6202"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","FOOTBALL","18","2","6","2017-02-22 14:52:45","6203"
"A1Y55YV1WA1TTD","cs_wg_v2_real3","39DD6S19JPC3QAUXYBVOA0VL67WEZG","UMBRELLA","19","-4","8","2017-02-22 14:52:45","6204"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","LADDER","3","-2","8","2017-02-22 14:53:43","6205"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","MACHINE","5","-1","7","2017-02-22 14:53:43","6206"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","MILITARY","4","-5","7","2017-02-22 14:53:43","6207"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","BASKET","0","-1","6","2017-02-22 14:53:43","6208"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","COMMUNITY","1","1","6","2017-02-22 14:53:43","6209"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","CHOCOLATE","2","4","8","2017-02-22 14:53:43","6210"
"A2WT6FV92737W6","cs_wg_v2_real3","3XC1O3LBOSNLA4VQ95TA17KOU8BLTU","MOUNTAIN","7","-5","4","2017-02-22 14:53:43","6211"
