"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","MARCH","2","12","18","0","2018-07-19 17:29:17","92034"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","APRIL","3","11","18","0","2018-07-19 17:29:17","92035"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","JANUARY","0","9","14","0","2018-07-19 17:29:17","92036"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","MAY","4","3","25","0","2018-07-19 17:29:17","92037"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","JUNE","5","2","14","0","2018-07-19 17:29:17","92038"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","FEBRUARY","1","4","2","0","2018-07-19 17:29:17","92039"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","JULY","6","7","12","0","2018-07-19 17:29:17","92040"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","AUGUST","7","10","7","0","2018-07-19 17:29:17","92041"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","OCTOBER","9","1","20","0","2018-07-19 17:29:17","92042"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","SEPTEMBER","8","8","16","0","2018-07-19 17:29:17","92043"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","NOVEMBER","10","5","22","0","2018-07-19 17:29:17","92044"
"A2OC2MOL9TJ8BN","cs_wg_full_v4_conf_pilot1","37FMASSAYCSJOHT3OG5C9XMDZTFBI4","choice-set","DECEMBER","11","6","3","0","2018-07-19 17:29:17","92045"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","MARCH","2","6","18","0","2018-07-19 17:47:26","92046"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","JANUARY","0","3","14","0","2018-07-19 17:47:26","92047"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","FEBRUARY","1","1","2","0","2018-07-19 17:47:26","92048"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","APRIL","3","10","18","0","2018-07-19 17:47:26","92049"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","MAY","4","5","25","0","2018-07-19 17:47:26","92050"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","JUNE","5","12","14","0","2018-07-19 17:47:26","92051"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","SEPTEMBER","8","4","16","0","2018-07-19 17:47:26","92052"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","OCTOBER","9","9","20","0","2018-07-19 17:47:26","92053"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","AUGUST","7","7","7","0","2018-07-19 17:47:26","92054"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","JULY","6","11","12","0","2018-07-19 17:47:26","92055"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","DECEMBER","11","8","3","0","2018-07-19 17:47:26","92056"
"A3AV0VB57J8RXD","cs_wg_full_v4_conf_pilot1","33F859I566EJSMIJIYNR9LLYZG0BHB","choice-set","NOVEMBER","10","2","22","0","2018-07-19 17:47:26","92057"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","MARCH","2","10","18","0","2018-07-19 17:47:31","92058"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","JANUARY","0","5","14","0","2018-07-19 17:47:31","92059"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","APRIL","3","7","18","0","2018-07-19 17:47:31","92060"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","FEBRUARY","1","3","2","0","2018-07-19 17:47:31","92061"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","MAY","4","9","25","0","2018-07-19 17:47:31","92062"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","JUNE","5","11","14","0","2018-07-19 17:47:31","92063"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","JULY","6","2","12","0","2018-07-19 17:47:31","92064"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","AUGUST","7","1","7","0","2018-07-19 17:47:31","92065"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","OCTOBER","9","12","20","0","2018-07-19 17:47:31","92066"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","SEPTEMBER","8","8","16","0","2018-07-19 17:47:31","92067"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","NOVEMBER","10","6","22","0","2018-07-19 17:47:31","92068"
"A6SKM7JAK74D5","cs_wg_full_v4_conf_pilot1","345LHZDEDXTJUDKQ34FKAHCC5WP3UD","choice-set","DECEMBER","11","4","3","0","2018-07-19 17:47:32","92069"
"AQ9Y6WD8O72ZC","cs_wg_full_v4_conf_pilot1","34MAJL3QP4OKDFQBOYO2XDEI6J143R","choice-set","JANUARY","0","5","14","0","2018-07-19 17:50:49","92070"
"AQ9Y6WD8O72ZC","cs_wg_full_v4_conf_pilot1","34MAJL3QP4OKDFQBOYO2XDEI6J143R","choice-set","MARCH","2","12","18","0","2018-07-19 17:50:49","92071"
"AQ9Y6WD8O72ZC","cs_wg_full_v4_conf_pilot1","34MAJL3QP4OKDFQBOYO2XDEI6J143R","choice-set","FEBRUARY","1","7","2","0","2018-07-19 17:50:49","92072"
