"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","COMMUNITY","3","1","5","2017-09-26 20:05:12","25671"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","STOMACH","1","1","11","2017-09-26 20:05:12","25672"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","UMBRELLA","5","1","11","2017-09-26 20:05:12","25673"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","LADDER","2","1","11","2017-09-26 20:05:12","25674"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","WEDDING","0","1","5","2017-09-26 20:05:12","25675"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","BOOKSHELF","4","1","11","2017-09-26 20:05:12","25676"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","FOOTBALL","6","1","5","2017-09-26 20:05:12","25677"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","DOORWAY","7","1","5","2017-09-26 20:05:12","25678"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","HELICOPTER","8","1","11","2017-09-26 20:05:12","25679"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","MACHINE","11","1","5","2017-09-26 20:05:12","25680"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","TRAFFIC","9","1","11","2017-09-26 20:05:12","25681"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","STRUCTURE","10","1","11","2017-09-26 20:05:12","25682"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","KEYBOARD","12","1","5","2017-09-26 20:05:12","25683"
"A317L37U2W6R4P","cs_wg_v6_pilot2","39O5D9O87TTN8J3QHDUKGBQ448H3CS","BASKET","13","1","5","2017-09-26 20:05:12","25684"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","WEDDING","0","1","5","2017-09-26 20:10:35","25685"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","STOMACH","1","1","11","2017-09-26 20:10:35","25686"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","LADDER","2","1","5","2017-09-26 20:10:35","25687"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","UMBRELLA","5","1","11","2017-09-26 20:10:35","25688"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","BOOKSHELF","4","1","11","2017-09-26 20:10:35","25689"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","COMMUNITY","3","1","5","2017-09-26 20:10:36","25690"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","FOOTBALL","6","1","11","2017-09-26 20:10:36","25691"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","DOORWAY","7","1","5","2017-09-26 20:10:36","25692"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","HELICOPTER","8","1","11","2017-09-26 20:10:36","25693"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","TRAFFIC","9","1","11","2017-09-26 20:10:36","25694"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","STRUCTURE","10","1","5","2017-09-26 20:10:36","25695"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","MACHINE","11","1","5","2017-09-26 20:10:36","25696"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","KEYBOARD","12","1","5","2017-09-26 20:10:36","25697"
"A1DIW2K1J89CMO","cs_wg_v6_pilot2","32ZKVD547FO4YEBK3DYP5RKMMNH3BL","BASKET","13","1","11","2017-09-26 20:10:36","25698"
"ATGUAXNWCW8NI","cs_wg_v6_pilot2","3KJYX6QCM9CUS6BFBFHCMAVILCIVJU","WEDDING","0","1","11","2017-09-26 20:11:19","25699"
