"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"JANUARY","0","8","14","0","2018-11-16 15:58:56","141871"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"FEBRUARY","1","5","2","0","2018-11-16 15:58:56","141872"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"MARCH","2","4","18","0","2018-11-16 15:58:56","141873"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"JUNE","5","12","14","0","2018-11-16 15:58:56","141874"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"MAY","4","3","25","0","2018-11-16 15:58:56","141875"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"APRIL","3","7","18","0","2018-11-16 15:58:56","141876"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"JULY","6","10","12","0","2018-11-16 15:58:56","141877"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"AUGUST","7","6","7","0","2018-11-16 15:58:56","141878"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"SEPTEMBER","8","2","16","0","2018-11-16 15:58:56","141879"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"OCTOBER","9","1","20","0","2018-11-16 15:58:56","141880"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"NOVEMBER","10","9","22","0","2018-11-16 15:58:56","141881"
"A36K4ELT4YH00L","cs_wg_mon_single_v1_real3","3X0H8UUIT1P06YUAOJVM0D5MB7VSWE",,"DECEMBER","11","11","3","0","2018-11-16 15:58:56","141882"
"AVUZTZUWR8STH","cs_wg_mon_single_v1_real3","3U5NZHP4LR3LWGJT135S45QO9ZBHPN",,"FEBRUARY","1","10","2","0","2018-11-16 16:00:52","141883"
"AVUZTZUWR8STH","cs_wg_mon_single_v1_real3","3U5NZHP4LR3LWGJT135S45QO9ZBHPN",,"JANUARY","0","7","14","0","2018-11-16 16:00:52","141884"
"AVUZTZUWR8STH","cs_wg_mon_single_v1_real3","3U5NZHP4LR3LWGJT135S45QO9ZBHPN",,"MARCH","2","8","18","0","2018-11-16 16:00:52","141885"
"AVUZTZUWR8STH","cs_wg_mon_single_v1_real3","3U5NZHP4LR3LWGJT135S45QO9ZBHPN",,"MAY","4","11","25","0","2018-11-16 16:00:52","141886"
