"subject","version","assignmentId","trial","trial_type","word","value","alt","value2","choice","rt","resp","resp2","resp3","resp4","used_hint","stamp","id"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","0","0","SKUNK","8","BICYCLE","7","0","8819",,,,,"1","2018-10-22 13:58:53","286948"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","1","0","BICYCLE","7","COOKIE","3","1","1991",,,,,"0","2018-10-22 13:58:58","286949"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","2","0","BAKER","13","COOKIE","3","0","782",,,,,"0","2018-10-22 13:59:00","286950"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","3","0","SKUNK","8","BAKER","13","1","916",,,,,"0","2018-10-22 13:59:03","286951"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","4","0","SKUNK","8","BICYCLE","7","0","786",,,,,"0","2018-10-22 13:59:05","286952"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","5","0","COOKIE","3","SKUNK","8","1","711",,,,,"0","2018-10-22 13:59:08","286953"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","6","0","BICYCLE","7","COOKIE","3","0","487",,,,,"0","2018-10-22 13:59:10","286954"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","7","0","COOKIE","3","BAKER","13","0","562",,,,,"0","2018-10-22 13:59:12","286955"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","8","0","BAKER","13","SKUNK","8","0","642",,,,,"0","2018-10-22 13:59:15","286956"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","9","0","COOKIE","3","BICYCLE","7","0","652",,,,,"0","2018-10-22 13:59:17","286957"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","10","0","BAKER","13","SKUNK","8","1","586",,,,,"0","2018-10-22 13:59:19","286958"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","11","0","SKUNK","8","COOKIE","3","0","625",,,,,"0","2018-10-22 13:59:21","286959"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","12","0","COOKIE","3","BICYCLE","7","0","1376",,,,,"0","2018-10-22 13:59:24","286960"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","13","0","BICYCLE","7","COOKIE","3","1","965",,,,,"0","2018-10-22 13:59:26","286961"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","14","0","SKUNK","8","COOKIE","3","1","954",,,,,"0","2018-10-22 13:59:29","286962"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","15","0","BAKER","13","SKUNK","8","0","664",,,,,"0","2018-10-22 13:59:31","286963"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","16","0","COOKIE","3","SKUNK","8","1","551",,,,,"0","2018-10-22 13:59:33","286964"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","17","0","SKUNK","8","BAKER","13","0","504",,,,,"0","2018-10-22 13:59:35","286965"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","18","0","BAKER","13","COOKIE","3","0","555",,,,,"0","2018-10-22 13:59:37","286966"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","19","0","SKUNK","8","BAKER","13","1","639",,,,,"0","2018-10-22 13:59:39","286967"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","20","0","BAKER","13","COOKIE","3","0","436",,,,,"0","2018-10-22 13:59:41","286968"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","21","0","COOKIE","3","SKUNK","8","1","472",,,,,"0","2018-10-22 13:59:43","286969"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","22","0","BICYCLE","7","BAKER","13","1","540",,,,,"0","2018-10-22 13:59:45","286970"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","23","0","BICYCLE","7","SKUNK","8","1","763",,,,,"0","2018-10-22 13:59:47","286971"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","24","0","BAKER","13","BICYCLE","7","0","409",,,,,"0","2018-10-22 13:59:49","286972"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","25","0","COOKIE","3","BAKER","13","1","1340",,,,,"0","2018-10-22 13:59:52","286973"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","26","0","SKUNK","8","COOKIE","3","1","828",,,,,"0","2018-10-22 13:59:54","286974"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","27","0","BICYCLE","7","BAKER","13","0","558",,,,,"0","2018-10-22 13:59:56","286975"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","28","0","BICYCLE","7","BAKER","13","1","646",,,,,"0","2018-10-22 13:59:58","286976"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","29","0","BICYCLE","7","SKUNK","8","1","963",,,,,"0","2018-10-22 14:00:01","286977"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","30","0","COOKIE","3","BAKER","13","1","493",,,,,"0","2018-10-22 14:00:03","286978"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","31","0","BAKER","13","BICYCLE","7","0","396",,,,,"0","2018-10-22 14:00:04","286979"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","32","0","COOKIE","3","BICYCLE","7","1","874",,,,,"0","2018-10-22 14:00:07","286980"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","33","0","BAKER","13","BICYCLE","7","0","435",,,,,"0","2018-10-22 14:00:09","286981"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","34","0","SKUNK","8","BICYCLE","7","1","622",,,,,"0","2018-10-22 14:00:11","286982"
"AABZIG36VNJZK","cs_wg_rev_conf_v3_real1","3YMTUJH0DSHPCWO53DUTFQIGOQS4TQ","35","0","BICYCLE","7","SKUNK","8","1","744",,,,,"0","2018-10-22 14:00:13","286983"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","0","0","MARKET","3","SKUNK","8","1","8093",,,,,"0","2018-10-22 14:01:08","286984"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","1","0","CHICKEN","13","MARKET","3","0","2549",,,,,"0","2018-10-22 14:01:18","286985"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","2","0","SKUNK","8","BICYCLE","7","0","2426",,,,,"0","2018-10-22 14:01:27","286986"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","3","0","MARKET","3","BICYCLE","7","0","2384",,,,,"0","2018-10-22 14:01:31","286987"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","4","0","BICYCLE","7","MARKET","3","1","1618",,,,,"0","2018-10-22 14:01:37","286988"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","5","0","CHICKEN","13","BICYCLE","7","1","1011",,,,,"0","2018-10-22 14:01:41","286989"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","6","0","MARKET","3","BICYCLE","7","1","947",,,,,"0","2018-10-22 14:01:44","286990"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","7","0","CHICKEN","13","MARKET","3","0","997",,,,,"0","2018-10-22 14:01:47","286991"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","8","0","SKUNK","8","CHICKEN","13","1","2336",,,,,"0","2018-10-22 14:01:51","286992"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","9","0","MARKET","3","SKUNK","8","0","1954",,,,,"0","2018-10-22 14:01:55","286993"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","10","0","SKUNK","8","MARKET","3","0","1207",,,,,"0","2018-10-22 14:01:58","286994"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","11","0","MARKET","3","CHICKEN","13","1","1080",,,,,"0","2018-10-22 14:02:01","286995"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","12","0","MARKET","3","BICYCLE","7","1","1701",,,,,"0","2018-10-22 14:02:05","286996"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","13","0","CHICKEN","13","SKUNK","8","0","1226",,,,,"0","2018-10-22 14:02:08","286997"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","14","0","SKUNK","8","MARKET","3","0","1138",,,,,"0","2018-10-22 14:02:11","286998"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","15","0","SKUNK","8","MARKET","3","0","1352",,,,,"0","2018-10-22 14:02:14","286999"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","16","0","CHICKEN","13","BICYCLE","7","0","1440",,,,,"0","2018-10-22 14:02:17","287000"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","17","0","SKUNK","8","BICYCLE","7","1","2469",,,,,"0","2018-10-22 14:02:21","287001"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","18","0","BICYCLE","7","CHICKEN","13","1","1042",,,,,"0","2018-10-22 14:02:24","287002"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","19","0","CHICKEN","13","BICYCLE","7","0","1072",,,,,"0","2018-10-22 14:02:27","287003"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","20","0","CHICKEN","13","SKUNK","8","0","2080",,,,,"0","2018-10-22 14:02:31","287004"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","21","0","BICYCLE","7","MARKET","3","0","2239",,,,,"0","2018-10-22 14:02:35","287005"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","22","0","CHICKEN","13","MARKET","3","0","805",,,,,"0","2018-10-22 14:02:37","287006"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","23","0","BICYCLE","7","MARKET","3","0","2611",,,,,"0","2018-10-22 14:02:41","287007"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","0","0","SUNBURN","8","VOLCANO","7","0","5917",,,,,"0","2018-10-22 14:02:43","287008"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","24","0","MARKET","3","CHICKEN","13","1","1093",,,,,"0","2018-10-22 14:02:44","287009"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","25","0","BICYCLE","7","SKUNK","8","1","2459",,,,,"0","2018-10-22 14:02:48","287010"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","26","0","BICYCLE","7","SKUNK","8","0","2653",,,,,"0","2018-10-22 14:02:53","287011"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","1","0","BUCKET","3","DONKEY","13","0","2605",,,,,"0","2018-10-22 14:02:53","287012"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","27","0","BICYCLE","7","CHICKEN","13","1","1147",,,,,"0","2018-10-22 14:02:55","287013"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","2","0","DONKEY","13","BUCKET","3","0","1231",,,,,"0","2018-10-22 14:02:57","287014"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","28","0","BICYCLE","7","CHICKEN","13","1","1081",,,,,"0","2018-10-22 14:02:58","287015"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","3","0","BUCKET","3","DONKEY","13","1","1572",,,,,"0","2018-10-22 14:03:00","287016"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","29","0","SKUNK","8","CHICKEN","13","1","1582",,,,,"0","2018-10-22 14:03:02","287017"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","30","0","SKUNK","8","CHICKEN","13","1","647",,,,,"0","2018-10-22 14:03:04","287018"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","4","0","VOLCANO","7","SUNBURN","8","1","3205",,,,,"0","2018-10-22 14:03:05","287019"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","31","0","SKUNK","8","BICYCLE","7","0","2230",,,,,"0","2018-10-22 14:03:08","287020"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","5","0","SUNBURN","8","DONKEY","13","1","1210",,,,,"0","2018-10-22 14:03:09","287021"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","32","0","BICYCLE","7","SKUNK","8","0","2759",,,,,"0","2018-10-22 14:03:12","287022"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","6","0","BUCKET","3","VOLCANO","7","1","2354",,,,,"0","2018-10-22 14:03:14","287023"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","33","0","CHICKEN","13","SKUNK","8","0","780",,,,,"0","2018-10-22 14:03:15","287024"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","7","0","DONKEY","13","SUNBURN","8","0","989",,,,,"0","2018-10-22 14:03:16","287025"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","34","0","MARKET","3","CHICKEN","13","1","507",,,,,"0","2018-10-22 14:03:17","287026"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","8","0","BUCKET","3","SUNBURN","8","1","1454",,,,,"0","2018-10-22 14:03:20","287027"
"A1HI3OYEBN9UZJ","cs_wg_rev_conf_v3_real1","3PW9OPU9PQLE0YX9XGRVG52NCT512I","35","0","MARKET","3","SKUNK","8","1","1560",,,,,"0","2018-10-22 14:03:21","287028"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","9","0","DONKEY","13","VOLCANO","7","0","821",,,,,"0","2018-10-22 14:03:22","287029"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","10","0","DONKEY","13","SUNBURN","8","0","612",,,,,"0","2018-10-22 14:03:24","287030"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","11","0","VOLCANO","7","BUCKET","3","0","1431",,,,,"0","2018-10-22 14:03:27","287031"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","12","0","BUCKET","3","VOLCANO","7","1","1197",,,,,"0","2018-10-22 14:03:30","287032"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","13","0","DONKEY","13","SUNBURN","8","0","837",,,,,"0","2018-10-22 14:03:33","287033"
"A2V98P6N59LY9M","cs_wg_rev_conf_v3_real1","3L6L49WXW0YNRUDF2HCVCAC28N6540","0","0","GRENADE","7","COOKIE","13","1","8036",,,,,"1","2018-10-22 14:03:33","287034"
"A14R1LITTLBHR8","cs_wg_rev_conf_v3_real1","3ERET4BTVMAR6J4UQZCSV760R5FK9W","0","0","JAGUAR","8","GRENADE","7","0","5805",,,,,"0","2018-10-22 14:03:35","287035"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","14","0","SUNBURN","8","BUCKET","3","0","1510",,,,,"0","2018-10-22 14:03:36","287036"
"ADJYYMK4V3YJV","cs_wg_rev_conf_v3_real1","3X4MXAO0BGPO5JUX9UVHA30PKYUWRR","0","0","NAPKIN","13","GROUND","8","0","4046",,,,,"0","2018-10-22 14:03:36","287037"
"A14R1LITTLBHR8","cs_wg_rev_conf_v3_real1","3ERET4BTVMAR6J4UQZCSV760R5FK9W","1","0","BLANKET","13","JAGUAR","8","0","1082",,,,,"0","2018-10-22 14:03:38","287038"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","15","0","SUNBURN","8","DONKEY","13","1","664",,,,,"0","2018-10-22 14:03:39","287039"
"A2V98P6N59LY9M","cs_wg_rev_conf_v3_real1","3L6L49WXW0YNRUDF2HCVCAC28N6540","1","0","GRENADE","7","COOKIE","13","1","2941",,,,,"1","2018-10-22 14:03:39","287040"
"ADJYYMK4V3YJV","cs_wg_rev_conf_v3_real1","3X4MXAO0BGPO5JUX9UVHA30PKYUWRR","1","0","POTATO","7","DONKEY","3","1","1675",,,,,"0","2018-10-22 14:03:41","287041"
"A2V98P6N59LY9M","cs_wg_rev_conf_v3_real1","3L6L49WXW0YNRUDF2HCVCAC28N6540","2","0","GRENADE","7","PENGUIN","8","1","2499",,,,,"1","2018-10-22 14:03:44","287042"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","16","0","SUNBURN","8","VOLCANO","7","0","3861",,,,,"0","2018-10-22 14:03:44","287043"
"ADJYYMK4V3YJV","cs_wg_rev_conf_v3_real1","3X4MXAO0BGPO5JUX9UVHA30PKYUWRR","2","0","POTATO","7","GROUND","8","0","2495",,,,,"0","2018-10-22 14:03:45","287044"
"A14R1LITTLBHR8","cs_wg_rev_conf_v3_real1","3ERET4BTVMAR6J4UQZCSV760R5FK9W","2","0","GRENADE","7","BASKET","3","1","4636",,,,,"0","2018-10-22 14:03:46","287045"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","17","0","DONKEY","13","VOLCANO","7","0","726",,,,,"0","2018-10-22 14:03:47","287046"
"A2V98P6N59LY9M","cs_wg_rev_conf_v3_real1","3L6L49WXW0YNRUDF2HCVCAC28N6540","3","0","MONKEY","3","PENGUIN","8","1","1575",,,,,"1","2018-10-22 14:03:48","287047"
"A3BSFYZJI3P2WS","cs_wg_rev_conf_v3_real1","32M8BPYGATNFFY1E42XQA8DA3EKIG9","0","0","VOLCANO","9","SAUCE","8","1","6519",,,,,"0","2018-10-22 14:03:48","287048"
"ADJYYMK4V3YJV","cs_wg_rev_conf_v3_real1","3X4MXAO0BGPO5JUX9UVHA30PKYUWRR","3","0","GROUND","8","DONKEY","3","1","2402",,,,,"0","2018-10-22 14:03:50","287049"
"A14R1LITTLBHR8","cs_wg_rev_conf_v3_real1","3ERET4BTVMAR6J4UQZCSV760R5FK9W","3","0","BASKET","3","GRENADE","7","0","1252",,,,,"0","2018-10-22 14:03:50","287050"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","18","0","SUNBURN","8","VOLCANO","7","0","1951",,,,,"0","2018-10-22 14:03:50","287051"
"A2V98P6N59LY9M","cs_wg_rev_conf_v3_real1","3L6L49WXW0YNRUDF2HCVCAC28N6540","4","0","GRENADE","7","PENGUIN","8","1","1361",,,,,"1","2018-10-22 14:03:51","287052"
"AGTIA5T9ET7AA","cs_wg_rev_conf_v3_real1","3TY7ZAOG5FL9APGHQ3TZ2W57O1M0K1","0","0","LIQUID","8","BANANA","7","0","4395",,,,,"1","2018-10-22 14:03:52","287053"
"A3BSFYZJI3P2WS","cs_wg_rev_conf_v3_real1","32M8BPYGATNFFY1E42XQA8DA3EKIG9","1","0","CRICKET","13","COWBOY","1","0","2684",,,,,"0","2018-10-22 14:03:53","287054"
"A4WP2DU4JVUH0","cs_wg_rev_conf_v3_real1","3FIJLY1B6U51IKSN6DHS1KEAODGPFU","19","0","SUNBURN","8","BUCKET","3","0","991",,,,,"0","2018-10-22 14:03:53","287055"
