"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A3CFBT2CBQQIZY","cs_wg_v3_real2","35K3O9HUABEXLT3XXZ1H78F3Z8UFE2","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","20","1","46489",,,"16000","2017-03-27 15:20:50","2246"
"A2BW6WD7LZ9EGV","cs_wg_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS4ZBI58A","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","6","30","1","9257","BOOKSHELF",,"21000","2017-03-27 15:21:03","2247"
"AEF74ZYJTTEIA","cs_wg_v3_real2","3QAVNHZ3EM5GV8WH352T62UWBPIAL7","test","Memory","8",NULL,"8","100","1","12951","[""traffic"",""wedding"",""community"",""umbrella"",""ladder"",""bookshelf"",""doorway"",""machine"",""football"",""basket"",""helicopter"",""keyboard"","""",""""]","[""2"",""10"",""8"",""2"",""1"",""0"",""10"",""8"",""0"",""0"",""2"",""9"","""",""""]","181000","2017-03-27 15:21:21","2248"
"AW0MG225VXWCN","cs_wg_v3_real2","3N2BF7Y2VQVFBDMG9ND0N1WPOPYHMR","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","4","60","1","25013","bookshelf",,"21000","2017-03-27 15:21:26","2249"
"A2BW6WD7LZ9EGV","cs_wg_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS4ZBI58A","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","7","100","0","16736",,,"16000","2017-03-27 15:21:39","2250"
"A3CFBT2CBQQIZY","cs_wg_v3_real2","35K3O9HUABEXLT3XXZ1H78F3Z8UFE2","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","3","40","1","48998","Helicopter","Keyboard","31000","2017-03-27 15:22:12","2251"
"AW0MG225VXWCN","cs_wg_v3_real2","3N2BF7Y2VQVFBDMG9ND0N1WPOPYHMR","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","5","20","1","48937","structure",,"16000","2017-03-27 15:22:33","2252"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","15","1","44160","wedding","wedding","26000","2017-03-27 15:22:47","2253"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","25","1","24081","bookshelf",,"26000","2017-03-27 15:23:39","2254"
"AW0MG225VXWCN","cs_wg_v3_real2","3N2BF7Y2VQVFBDMG9ND0N1WPOPYHMR","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","15","1","83871","umbrella",,"26000","2017-03-27 15:24:25","2255"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","2","60","1","32786",,"helicop","21000","2017-03-27 15:24:35","2256"
"A2F93SIUUV5HQH","cs_wg_v3_real2","3HL8HNGX452GQXCGPOLVFUES8BEF9S","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","0","70","1","64981","HELICOPTER",,"31000","2017-03-27 15:24:52","2257"
"A2BW6WD7LZ9EGV","cs_wg_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS4ZBI58A","test","Memory","8",NULL,"8","100","1","13722","[""BOOKSHELF"",""DOORWAY"",""MACHINE"",""STOMACH"",""WEDDING"",""FOOTBALL"",""HELICOPTER"","""","""","""","""","""","""",""""]","[""8"",""9"",""9"",""0"",""2"",""2"",""10"","""","""","""","""","""","""",""""]","181000","2017-03-27 15:24:55","2258"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","3","40","1","36501","bookshelf","structure wedding bookshelf","31000","2017-03-27 15:25:45","2259"
"AW0MG225VXWCN","cs_wg_v3_real2","3N2BF7Y2VQVFBDMG9ND0N1WPOPYHMR","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","7","25","1","60445","structure",,"26000","2017-03-27 15:25:53","2260"
"A2F93SIUUV5HQH","cs_wg_v3_real2","3HL8HNGX452GQXCGPOLVFUES8BEF9S","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","30","0","34101","STOMACH","STOMACH MACHINE FOOTBA","26000","2017-03-27 15:25:54","2261"
"A19WXS1CLVLEEX","cs_wg_v3_real2","3QAPZX2QN4EET9CR1XNV20JAW3F20J","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","53702","umbrella",,"21000","2017-03-27 15:25:55","2262"
"A1LB9JOMFQ1UMG","cs_wg_v3_real2","3WMINLGALB4NS42BQS9U3J49HG4ACR","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","60","0","64634","COMMUNITY","COMMUNITY
TRAFFIC
BASKET
STRUCTURE
LADDER","31000","2017-03-27 15:26:19","2263"
"A3CFBT2CBQQIZY","cs_wg_v3_real2","35K3O9HUABEXLT3XXZ1H78F3Z8UFE2","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","4","25","1","236053","Keyboard","Keyboard
","26000","2017-03-27 15:26:36","2264"
"A2F93SIUUV5HQH","cs_wg_v3_real2","3HL8HNGX452GQXCGPOLVFUES8BEF9S","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","2","40","1","16938","HELICOPTER","FOOTBALL COMMUNITY","31000","2017-03-27 15:26:44","2265"
"A2QUQ0S2F6K3QJ","cs_wg_v3_real2","3Z7VU45IPYI4690LMN093GCRM4K1ZT","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","30","0","88808","Community","Community","26000","2017-03-27 15:26:44","2266"
"A2S3SV1LQTKJ8K","cs_wg_v3_real2","3CP1TO84PT2DOGYSY3T7JVF1DBQ527","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","60","0","39995","COMMUNITY","BOOKSHELF
COMMUNITY","31000","2017-03-27 15:26:44","2267"
"A303U3NB6DSHBF","cs_wg_v3_real2","3PM8NZGV8YH3IIKN6K237W4OMGDXQM","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","30","1","56534","stomach",,"21000","2017-03-27 15:26:54","2268"
"A19WXS1CLVLEEX","cs_wg_v3_real2","3QAPZX2QN4EET9CR1XNV20JAW3F20J","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","1","60","0","28595","keyboard",,"31000","2017-03-27 15:26:57","2269"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","4","70","1","41991","structure","structure","31000","2017-03-27 15:26:59","2270"
"A1XQLUUL2K4DC7","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU4D03","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","70","0","30914",,,"26000","2017-03-27 15:27:07","2271"
"AIZAG6Z43BB2I","cs_wg_v3_real2","3OWEPKL089DO06148F6O93WVFCC7NF","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","70","0","1962",,,"21000","2017-03-27 15:27:16","2272"
"A2R794P3E8X0MK","cs_wg_v3_real2","3JZQSN0I3QBV57ZO3UR57B0FCO9FGJ","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","40","1","48550","umbrella",,"31000","2017-03-27 15:27:19","2273"
"A3CFBT2CBQQIZY","cs_wg_v3_real2","35K3O9HUABEXLT3XXZ1H78F3Z8UFE2","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","5","15","1","20183","Keyboard","Keyboard
Helicopter","26000","2017-03-27 15:27:25","2274"
"A2F93SIUUV5HQH","cs_wg_v3_real2","3HL8HNGX452GQXCGPOLVFUES8BEF9S","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","3","40","0","30502","STOMACH",,"16000","2017-03-27 15:27:32","2275"
"A2S3SV1LQTKJ8K","cs_wg_v3_real2","3CP1TO84PT2DOGYSY3T7JVF1DBQ527","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","60","1","31844","BOOKSHELF",,"21000","2017-03-27 15:27:39","2276"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","5","25","1","32742","traffic","bookshelf wedding traffic","16000","2017-03-27 15:27:50","2277"
"A303U3NB6DSHBF","cs_wg_v3_real2","3PM8NZGV8YH3IIKN6K237W4OMGDXQM","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","1","25","1","43734",,,"16000","2017-03-27 15:27:56","2278"
"AMUIZWSQH3G4","cs_wg_v3_real2","3483FV8BEEK97KY63M3CB1T196126K","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","25","0","24773","STOMACH","STOMACH DOORWAY","16000","2017-03-27 15:27:57","2279"
"A19WXS1CLVLEEX","cs_wg_v3_real2","3QAPZX2QN4EET9CR1XNV20JAW3F20J","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","2","60","0","33153","umbrella",,"26000","2017-03-27 15:27:58","2280"
"A3GIIL73GE2CBQ","cs_wg_v3_real2","3PEIJLRY6TU82FG9IT19ZLMAAHUXWQ","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","25","1","23556","explosiv","explosiveness","16000","2017-03-27 15:27:59","2281"
"A138BU1VWM2RKN","cs_wg_v3_real2","3OJSZ2ATDSXKAHVY4FA2FMW9ORC57N","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","25","1","43887",,"community
football
","26000","2017-03-27 15:28:00","2282"
"A2QUQ0S2F6K3QJ","cs_wg_v3_real2","3Z7VU45IPYI4690LMN093GCRM4K1ZT","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","1","25","1","59057","helicopter ","helicopter ","16000","2017-03-27 15:28:01","2283"
"A1LB9JOMFQ1UMG","cs_wg_v3_real2","3WMINLGALB4NS42BQS9U3J49HG4ACR","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","70296","HELICOPTER","BOOKSHELF
HELICOPTER
LADDER
BASKET
FOOTBALL
STOMACH","31000","2017-03-27 15:28:02","2284"
"A23KAJRDVCVGOE
","cs_wg_v3_real2","3BWI6RSP7GAK60ORFG35JG2M1KB7EQ","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","70","0","44034","Ladder",,"26000","2017-03-27 15:28:23","2285"
"A2R794P3E8X0MK","cs_wg_v3_real2","3JZQSN0I3QBV57ZO3UR57B0FCO9FGJ","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","25","0","39632","no idea",,"26000","2017-03-27 15:28:26","2286"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","6","30","1","21437","structure",,"21000","2017-03-27 15:28:35","2287"
"A2F93SIUUV5HQH","cs_wg_v3_real2","3HL8HNGX452GQXCGPOLVFUES8BEF9S","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","4","30","1","40655","COMMUNITY",,"21000","2017-03-27 15:28:36","2288"
"A3CFBT2CBQQIZY","cs_wg_v3_real2","35K3O9HUABEXLT3XXZ1H78F3Z8UFE2","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","6","60","0","45533","Helicopter","Helicopter
Keyboard
Doorway","31000","2017-03-27 15:28:43","2289"
"A2S3SV1LQTKJ8K","cs_wg_v3_real2","3CP1TO84PT2DOGYSY3T7JVF1DBQ527","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","40","0","53580","STRUCTURE",,"16000","2017-03-27 15:28:51","2290"
"A36662QQDZ9J3R","cs_wg_v3_real2","3EWIJTFFVO86OPO7UHIW41SZT650EJ","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","40","1","43737","helicopter",,"31000","2017-03-27 15:28:51","2291"
"A1PZ1YZAQEXRSQ","cs_wg_v3_real2","3K2755HG5S4STNPX14QX1QXIZWTFD9","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","55867","traffic",,"21000","2017-03-27 15:28:52","2292"
"A2QUQ0S2F6K3QJ","cs_wg_v3_real2","3Z7VU45IPYI4690LMN093GCRM4K1ZT","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","20","1","32848","bookshelf","boo","16000","2017-03-27 15:28:52","2293"
"A303U3NB6DSHBF","cs_wg_v3_real2","3PM8NZGV8YH3IIKN6K237W4OMGDXQM","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","2","60","1","32344","community",,"21000","2017-03-27 15:28:53","2294"
"AIZAG6Z43BB2I","cs_wg_v3_real2","3OWEPKL089DO06148F6O93WVFCC7NF","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","1","70","0","83291",,,"21000","2017-03-27 15:29:04","2295"
"AMUIZWSQH3G4","cs_wg_v3_real2","3483FV8BEEK97KY63M3CB1T196126K","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","34083","STRUCTURE","STRUCTURE LADDER DOORWAY TRAFFIC STOMACH COMMUNITY H","31000","2017-03-27 15:29:04","2296"
"A138BU1VWM2RKN","cs_wg_v3_real2","3OJSZ2ATDSXKAHVY4FA2FMW9ORC57N","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","1","30","1","48493","structure",,"21000","2017-03-27 15:29:12","2297"
"A1XQLUUL2K4DC7","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU4D03","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","1","70","0","94188",,,"31000","2017-03-27 15:29:14","2298"
"AW0MG225VXWCN","cs_wg_v3_real2","3N2BF7Y2VQVFBDMG9ND0N1WPOPYHMR","test","Memory","8",NULL,"8","100","1","17584","[""structure"",""umbrella"",""football"",""machine"",""bookshelf"",""traffic"",""helicopter"",""wedding"",""ladder"",""doorway"",""stomach"",""basket"",""keyboard"",""""]","[""10"",""9"",""0"",""0"",""1"",""2"",""2"",""9"",""8"",""8"",""10"",""1"",""10"",""""]","181000","2017-03-27 15:29:14","2299"
"A23KAJRDVCVGOE
","cs_wg_v3_real2","3BWI6RSP7GAK60ORFG35JG2M1KB7EQ","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","1","25","1","37594","book",,"16000","2017-03-27 15:29:18","2300"
"A395K5HZYPN0S7","cs_wg_v3_real2","38F5OAUN5NDWQAFT5HBB4JZZT037H6","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","7","20","1","26059","traffic",,"16000","2017-03-27 15:29:19","2301"
"A3GIIL73GE2CBQ","cs_wg_v3_real2","3PEIJLRY6TU82FG9IT19ZLMAAHUXWQ","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","1","40","1","47602","ALLITERATION",,"31000","2017-03-27 15:29:19","2302"
"A2R794P3E8X0MK","cs_wg_v3_real2","3JZQSN0I3QBV57ZO3UR57B0FCO9FGJ","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","25","0","46847","KEYBOARD",,"16000","2017-03-27 15:29:31","2303"
"A19WXS1CLVLEEX","cs_wg_v3_real2","3QAPZX2QN4EET9CR1XNV20JAW3F20J","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","3","70","1","67932","structure",,"31000","2017-03-27 15:29:39","2304"
"A1LB9JOMFQ1UMG","cs_wg_v3_real2","3WMINLGALB4NS42BQS9U3J49HG4ACR","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","2","20","0","70431","DOORWAY","DOORWAY
LADDER
UMBRELLA
BOOKSHELF
FOOTBALL
KEYBOARD
","26000","2017-03-27 15:29:41","2305"
"A3CFBT2CBQQIZY","cs_wg_v3_real2","35K3O9HUABEXLT3XXZ1H78F3Z8UFE2","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","7","25","1","45390","Helicopter","Helicopter
Doorway
","16000","2017-03-27 15:29:46","2306"
"A1XQLUUL2K4DC7","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU4D03","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","40","0","14559",,,"16000","2017-03-27 15:29:46","2307"
"A1U8HCXVACOGJ8","cs_wg_v3_real2","32Z9ZLUT1LL3BG7SM3SDF5LUJPDHO6","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","20","1","70032",,"stomach","16000","2017-03-27 15:29:52","2308"
"A36662QQDZ9J3R","cs_wg_v3_real2","3EWIJTFFVO86OPO7UHIW41SZT650EJ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","60","1","38857","wedding",,"21000","2017-03-27 15:29:53","2309"
"AIZAG6Z43BB2I","cs_wg_v3_real2","3OWEPKL089DO06148F6O93WVFCC7NF","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","2","60","0","23086",,,"26000","2017-03-27 15:29:54","2310"
"A138BU1VWM2RKN","cs_wg_v3_real2","3OJSZ2ATDSXKAHVY4FA2FMW9ORC57N","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","2","60","1","23668","football",,"21000","2017-03-27 15:29:58","2311"
"AMUIZWSQH3G4","cs_wg_v3_real2","3483FV8BEEK97KY63M3CB1T196126K","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","2","40","0","41363","TRAFFIC","TRAFFIC","16000","2017-03-27 15:30:04","2312"
"A303U3NB6DSHBF","cs_wg_v3_real2","3PM8NZGV8YH3IIKN6K237W4OMGDXQM","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","3","15","1","44016","football",,"26000","2017-03-27 15:30:04","2313"
"A1PZ1YZAQEXRSQ","cs_wg_v3_real2","3K2755HG5S4STNPX14QX1QXIZWTFD9","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","1","20","1","58204","st",,"16000","2017-03-27 15:30:07","2314"
"A23KAJRDVCVGOE
","cs_wg_v3_real2","3BWI6RSP7GAK60ORFG35JG2M1KB7EQ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","2","60","0","36235","breaking",,"21000","2017-03-27 15:30:18","2315"
"A3MJ47AD05HGC","cs_wg_v3_real2","3UOUJI6MTDFVABR4NTM8HX1DP1JXUR","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","30","1","29932","Helicopter",,"21000","2017-03-27 15:30:18","2316"
