1,5,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
1,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
1,1,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
1,6,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
1,4,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
1,5,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
3,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
3,9,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
3,10,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
3,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
3,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
3,12,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
3,7,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
3,7,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
4,7,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
4,12,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
4,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
4,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
4,14,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
4,11,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
4,8,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
4,10,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
5,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
5,13,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
5,12,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
5,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
5,7,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
5,6,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
5,11,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
9,5,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
9,8,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
9,10,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
9,1,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
9,9,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
9,1,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
9,5,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
11,5,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
11,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
11,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
11,9,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
11,5,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
11,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
11,11,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
11,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
12,11,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
12,10,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
12,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
12,9,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
12,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
12,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
16,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
16,11,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
16,9,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
16,10,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
16,11,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
16,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
16,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
16,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
17,7,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
17,12,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
17,1,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
17,12,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
17,7,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
17,11,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
17,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
17,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
18,13,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
18,11,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
18,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
18,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
18,11,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
18,10,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
18,6,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
18,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
19,2,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
19,11,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
19,8,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
19,9,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
19,11,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
19,9,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
19,7,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
22,6,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
22,6,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
22,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
22,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
22,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
22,6,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
22,8,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
24,11,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
24,6,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
24,9,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
24,5,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
24,5,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
24,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
24,6,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
26,7,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
26,6,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
26,1,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
26,7,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
26,11,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
26,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
26,2,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
26,6,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
28,6,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
28,9,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
28,9,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
28,12,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
28,6,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
28,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
28,6,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
28,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
29,7,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
29,13,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
29,6,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
29,2,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
29,5,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
29,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
29,13,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
29,5,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
30,4,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
30,10,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
30,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
30,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
30,1,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
30,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
30,7,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
33,14,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
33,13,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
33,8,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
33,12,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
33,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
33,8,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
36,8,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
36,12,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
36,10,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
36,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
36,7,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
36,6,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
36,14,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
36,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
38,5,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
38,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
38,9,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
38,7,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
38,9,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
38,11,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
48,6,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
48,5,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
48,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
48,5,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
48,10,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
48,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
48,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
48,9,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
49,14,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
49,9,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
49,10,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
49,9,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
49,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
49,11,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
49,4,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
52,9,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
52,4,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
52,14,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
52,7,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
52,5,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
52,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
54,7,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
54,5,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
54,7,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
54,5,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
54,7,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
54,5,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
54,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
56,5,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
56,6,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
56,9,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
56,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
56,8,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
56,6,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
56,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
56,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
57,4,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
57,2,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
57,14,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
57,8,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
57,11,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
57,9,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
57,11,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
57,8,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
58,4,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
58,14,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
58,4,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
58,14,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
58,1,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
58,6,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
58,4,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
59,8,"[60 30 50 30 70 60 60 10 110 80 50 70 40 50]"
59,5,"[30 10 20 10 50 40 40 0 30 20 20 20 20 30]"
59,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
59,9,"[10 40 0 40 40 0 30 20 60 30 30 30 20 20]"
59,4,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
59,5,"[25 60 5 40 40 65 90 25 30 0 90 5 65 30]"
59,7,"[25 10 65 35 55 35 5 110 60 15 85 25 70 75]"
59,4,"[60 50 50 90 70 80 50 30 90 50 50 80 60 40]"
