"subject","version","assignmentId","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","DOGSLED","1","20","15","0","2018-05-25 15:54:48","57387"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","RABIES","4","25","18","0","2018-05-25 15:54:48","57388"
"A3HW4QDJB63OQ2","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","UNHAPPY","9","8","11","0","2018-05-25 15:54:48","57389"
"A3HW4QDJB63OQ2","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","GOLDEN","11","12","23","0","2018-05-25 15:54:48","57390"
"A3HW4QDJB63OQ2","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","STEREOTYPE","7","5","2","0","2018-05-25 15:54:48","57391"
"A3HW4QDJB63OQ2","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","INFERNO","6","6","9","0","2018-05-25 15:54:48","57392"
"A3HW4QDJB63OQ2","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","SMOKER","8","15","16","0","2018-05-25 15:54:48","57393"
"A3HW4QDJB63OQ2","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","POPCORN","10","16","12","0","2018-05-25 15:54:48","57394"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","SMOKER","8","12","16","0","2018-05-25 15:54:48","57395"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","GOLDEN","11","15","23","0","2018-05-25 15:54:48","57396"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","STEREOTYPE","7","22","2","0","2018-05-25 15:54:48","57397"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","INFERNO","6","21","9","0","2018-05-25 15:54:48","57398"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","POPCORN","10","11","12","0","2018-05-25 15:54:48","57399"
"A18JMMVN3ZOV8R","cs_wg_v7_pilot9","3H8DHMCCW9C399HB2FHUH3PPGVGKD5","UNHAPPY","9","19","11","0","2018-05-25 15:54:48","57400"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","RABIES","4","2","9","0","2018-05-25 15:54:58","57401"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","DOGSLED","1","7","12","0","2018-05-25 15:54:58","57402"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","WEAPON","2","1","16","0","2018-05-25 15:54:58","57403"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","FILMMAKER","5","12","11","0","2018-05-25 15:54:58","57404"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","MAILMAN","0","9","13","0","2018-05-25 15:54:58","57405"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","LIPSTICK","3","16","9","0","2018-05-25 15:54:58","57406"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","POPCORN","10","16","15","0","2018-05-25 15:54:58","57407"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","INFERNO","6","6","18","0","2018-05-25 15:54:58","57408"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","SMOKER","8","15","11","0","2018-05-25 15:54:58","57409"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","GOLDEN","11","12","4","0","2018-05-25 15:54:58","57410"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","STEREOTYPE","7","5","25","0","2018-05-25 15:54:58","57411"
"A38HYUTYWWREGH","cs_wg_v7_pilot9","317HQ483I7TLPQI0R6AL0SM62VTNIF","UNHAPPY","9","8","16","0","2018-05-25 15:54:58","57412"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","MAILMAN","0","18","14","0","2018-05-25 15:55:15","57413"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","DOGSLED","1","20","15","0","2018-05-25 15:55:15","57414"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","WEAPON","2","26","11","0","2018-05-25 15:55:15","57415"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","RABIES","4","25","18","0","2018-05-25 15:55:15","57416"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","LIPSTICK","3","11","18","0","2018-05-25 15:55:15","57417"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","FILMMAKER","5","15","16","0","2018-05-25 15:55:15","57418"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","INFERNO","6","21","9","0","2018-05-25 15:55:15","57419"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","STEREOTYPE","7","22","2","0","2018-05-25 15:55:15","57420"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","SMOKER","8","12","16","0","2018-05-25 15:55:15","57421"
"A2MJYP5M2JRSVZ","cs_wg_v7_pilot9","3U8YCDAGXPHVLSEC38DWYIHFLCZQ0A","UNHAPPY","9","19","11","0","2018-05-25 15:55:15","57422"
