"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A1QX1YDOAN4LNA","cs_wg_full_v3_real1","3HUTX6F6VUOZWQ4A3IP6S1FVDGSO21","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","34442","0","1","blanket","blanket","21000",,,"2018-06-30 16:12:25","20567"
"AFRJKS3Z3H4CA","cs_wg_full_v3_real1","3A4TN5196KJ22RAPWYJMK5RGDLSHCG","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","27998","0","1","SUNBURN",,"21000",,,"2018-06-30 16:12:30","20568"
"A37H8GZCPJ3AA7","cs_wg_full_v3_real1","3300DTYQT2IUCIT6BFCBJ7JKPK0QED","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","41552","0","1",,,"21000",,,"2018-06-30 16:12:31","20569"
"A19PYG9W7OFLW1","cs_wg_full_v3_real1","38F5OAUN5NDWQAFT5HBB4JZ2CA1H7N","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","17983","0","1","Penguin",,"21000",,,"2018-06-30 16:13:34","20570"
"A2NHPAN4850DQ4","cs_wg_full_v3_real1","3WLEIWSYHOIP49INZ5UG8SIU1UF2HS","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","50611","0","1","Liquid","Liquid
Bamboo
Pumpkin
Jacket","21000",,,"2018-06-30 16:14:01","20571"
"A202KZELZ2K38B","cs_wg_full_v3_real1","3CPLWGV3MO0SEPPXNC48NZN4TCY9N0","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","44754","0","1","banquet",,"21000",,,"2018-06-30 16:14:04","20572"
"ANZNAAS2K0DSY","cs_wg_full_v3_real1","3R2UR8A0IAH0X677R7AZIR9RQPTXOL","small","Memory","1",NULL,"1","9","0","29079",,"0","[""SUNBURN"",""CRICKET"",""BASKET"",""CANCER""]","[""6"",""1"",""15"",""6""]","181000",,,"2018-06-30 16:14:10","20573"
"A1BBUKIM2P2C3D","cs_wg_full_v3_real1","3Y54SXRO1LMOTUIKIJLBSUGAVFUUTD","small","Third-to-last letter late","0","[11,11,21,2]","0","30","0","63733","0","1","sunburn",,"21000",,,"2018-06-30 16:14:11","20574"
"A1S88VQY8G8CNC","cs_wg_full_v3_real1","3DZQRBDBSLG3F0SMEZKKVGUOGJW3SP","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","42668","0","1","costume","costume","21000",,,"2018-06-30 16:14:13","20575"
"A3VMFCG9L3XOB2","cs_wg_full_v3_real1","3B3WTRP3DB3WP3041T6OVBK6IH7929","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","21981","0","1","costume","costume
chicken
palace
","21000",,,"2018-06-30 16:14:15","20576"
"A2FV2U7RGBVK2T","cs_wg_full_v3_real1","36TFCYNS44BQ5PLKNUF9YICQE3FHXH","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","85556","0","1","costume",,"21000",,,"2018-06-30 16:14:20","20577"
"A1RTD65R1H8MQW","cs_wg_full_v3_real1","3DPNQGW4LLGJAYDT70M04GQ2CUV46P","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","47776","0","1","GRENADE",,"21000",,,"2018-06-30 16:14:22","20578"
"AL337BAZEBO6C","cs_wg_full_v3_real1","3ITXP059PWKE0EUBHKC7BNBDCGHSJP","small","Memory","1",NULL,"1","9","0","51992",,"0","[""monkey"",""banquet"",""bamboo"",""jacket""]","[""1"",""6"",""6"",""15""]","181000",,,"2018-06-30 16:14:24","20579"
"A8E99XNOTT390","cs_wg_full_v3_real1","3VP0C6EFSGXZEO2ZD4MWQA72YLG6MM","small","Memory","1",NULL,"1","9","0","19599",,"0","[""basket"",""bucket"",""airbag"",""""]","[""15"",""1"",""6"",""6""]","181000",,,"2018-06-30 16:14:37","20580"
"AKVW5S75T7L15","cs_wg_full_v3_real1","39U1BHVTDLS4U0513ZPA5LQAI2A3TE","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","55713","0","1","turkey","Window
acrobat 
chicken 
turkey","21000",,,"2018-06-30 16:15:01","20581"
"A1CUDX7TTS2W61","cs_wg_full_v3_real1","39U1BHVTDLS4U0513ZPA5LQAI29T33","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","60409","0","1","spatula",,"21000",,,"2018-06-30 16:15:02","20582"
"A3QA0Y16Q4273V","cs_wg_full_v3_real1","3IOEN3P9S7K2IZGAKI3Y6IJZ0AL169","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","67796","0","1","jacket","jacket","21000",,,"2018-06-30 16:15:11","20583"
"A3VIDSSJ4J4M80","cs_wg_full_v3_real1","3AWETUDC92TF6FWJUULFVFTGMGSIZ8","small","Memory","1",NULL,"1","9","0","18935",,"0","[""chicken"",""pebble"",""costume"",""cricket""]","[""1"",""6"",""6"",""15""]","181000",,,"2018-06-30 16:15:31","20584"
"A1EG2OTSXUCY9X","cs_wg_full_v3_real1","3YDGXNSEOZV6ECWH0FJYOUMTIPL84F","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","59551","0","1",,"spatula basket cowboy ","21000",,,"2018-06-30 16:15:32","20585"
"A17497K07LP4RX","cs_wg_full_v3_real1","3VNL7UK1XFKZACLUNUQC6UF7LSETFC","small","Memory","1",NULL,"1","30","1","36227",,"0","[""BLANKET"",""SPATULA"",""MONKEY"",""GARBAGE""]","[""15"",""6"",""1"",""6""]","181000",,,"2018-06-30 16:15:36","20586"
"AWFWUFAI33WB2","cs_wg_full_v3_real1","3OVHNO1VE62YY4GX2GK44ID3UBKZDN","small","Memory","1",NULL,"1","9","0","43181",,"0","[""tomato"",""chicken"",""banquet"",""blanket""]","[""6"",""1"",""6"",""15""]","181000",,,"2018-06-30 16:15:42","20587"
"A1MCUKJZ15OSOY","cs_wg_full_v3_real1","3KXIR214I4HVSXUSKYAXE39QWPT246","small","Memory","1",NULL,"1","9","0","20051",,"0","[""Costume"",""Bucket"",""Cowboy"",""Jacket""]","[""6"",""1"",""6"",""15""]","181000",,,"2018-06-30 16:15:45","20588"
"A1QX1YDOAN4LNA","cs_wg_full_v3_real1","3HUTX6F6VUOZWQ4A3IP6S1FVDGSO21","small","Memory","1",NULL,"1","9","0","21213",,"0","[""avocado"",""bucket"",""blanket"",""spatula""]","[""6"",""1"",""15"",""6\n6""]","181000",,,"2018-06-30 16:15:47","20589"
"A2FARB7LA24AU8","cs_wg_full_v3_real1","3XM0HYN6NK09C6SRB2XMJ2TAKOEPEL","small","Memory","1",NULL,"1","9","0","39149",,"0","[""banquet"",""basket"",""island"",""monkey""]","[""6"",""15"",""6"",""1""]","181000",,,"2018-06-30 16:15:53","20590"
"AFRJKS3Z3H4CA","cs_wg_full_v3_real1","3A4TN5196KJ22RAPWYJMK5RGDLSHCG","small","Memory","1",NULL,"1","9","0","26515",,"0","[""CRICKET"",""CHICKEN"",""WIZARD"",""SUNBURN""]","[""15"",""1"",""6"",""6""]","181000",,,"2018-06-30 16:16:00","20591"
"AY2U544TCVPMQ","cs_wg_full_v3_real1","3GDTJDAPVUCMI2LN6JJUAO3T4G68MA","small","Memory","1",NULL,"1","9","0","42518",,"0","[""TURKEY"",""SUNBURN"",""BAMBOO"",""CHICKEN""]","[""15"",""6"",""6"",""1""]","181000",,,"2018-06-30 16:16:03","20592"
"A3HT6SY4V8ZRZW","cs_wg_full_v3_real1","3ND9UOO81K3D2LZK4AYLORRQMIIWLA","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","46906","0","1","sp","spatula airbag jacket","21000",,,"2018-06-30 16:16:03","20593"
"AD7UB9OHVLMNK","cs_wg_full_v3_real1","3N8OEVH1FRRD3XTFQGN3ZEIYELOOO7","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","20145","26","0","banquet
blanket
",,"21000",,,"2018-06-30 16:16:09","20594"
"A2FVW2SCF5WKKH","cs_wg_full_v3_real1","3VA45EW49NOS75MEKEPSNI5QLAEO1K","small","Third-to-last letter late","0","[11,11,21,2]","0","9","0","7235","26","0","picture","pi","21000",,,"2018-06-30 16:16:10","20595"
"AYG0DFCHLF8AF","cs_wg_full_v3_real1","3X65QVEQI0O4ONTFNJYKCXKNU20LCQ","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","14354","26","0","Rabbit","It is a good one","21000",,,"2018-06-30 16:16:15","20596"
"A2YAYHZYI7M3HD","cs_wg_full_v3_real1","3U5NZHP4LR3LWGJT135S45QNC46PH1","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","38970","0","1","penguin",,"21000",,,"2018-06-30 16:16:35","20597"
"A1AWYRBFQ7ONU2","cs_wg_full_v3_real1","3X3OR7WPZZ12CK3267IFABO44BG8L8","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","88925","0","1","spatula","spatula
pebble
turkey","21000",,,"2018-06-30 16:16:44","20598"
"A3KF6O09H04SP7","cs_wg_full_v3_real1","3X73LLYYQ1FLTV7GLOS00GLSCP6NH4","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","39489","0","1","blanket",,"21000",,,"2018-06-30 16:16:52","20599"
"A2FFMN0E9IUKQ6","cs_wg_full_v3_real1","38F5OAUN5NDWQAFT5HBB4JZ2CA17HD","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","36254","0","1","liquid
","liquid turkey pumpkin bicycle","21000",,,"2018-06-30 16:16:55","20600"
"A37H8GZCPJ3AA7","cs_wg_full_v3_real1","3300DTYQT2IUCIT6BFCBJ7JKPK0QED","small","Memory","1",NULL,"1","0","0","84428",,"0","[""Chicken"",""Avocado"",""Liquid"",""Monkey""]","[""15"",""6"",""6"",""1""]","181000",,,"2018-06-30 16:16:58","20601"
"AX8U26GN8EIUD","cs_wg_full_v3_real1","3PM8NZGV8YH3IIKN6K237W4R5QBQXM","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","47767","0","1","spatula",,"21000",,,"2018-06-30 16:16:59","20602"
"A14FW5M5I4SZBY","cs_wg_full_v3_real1","3Y4W8Q93LZLHPKBN1JV1JC0760EVDJ","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","40759","0","1","banquet",,"21000",,,"2018-06-30 16:17:09","20603"
"A2C7WH5KWEHKCS","cs_wg_full_v3_real1","3DZQRBDBSLG3F0SMEZKKVGUOGJWS3E","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","134838","0","1","penguin",,"21000",,,"2018-06-30 16:17:15","20604"
"A19PYG9W7OFLW1","cs_wg_full_v3_real1","38F5OAUN5NDWQAFT5HBB4JZ2CA1H7N","small","Memory","1",NULL,"1","9","0","40194",,"0","[""Penguin"",""Acrobat"",""Smoker"",""Cricket""]","[""6"",""6"",""15"",""1""]","181000",,,"2018-06-30 16:17:17","20605"
"AD368A1RHHRC3","cs_wg_full_v3_real1","3M68NM076H8QB4FRICIDC91C48ER6U","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","47695","0","1","liquid",,"21000",,,"2018-06-30 16:17:24","20606"
"A3JTAQ2N5WWH6I","cs_wg_full_v3_real1","3MHW492WW0EKTEH0ECU422N1FE7MVT","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","43178","0","1","sunburn",,"21000",,,"2018-06-30 16:17:29","20607"
"A15HH69K0VGFQ","cs_wg_full_v3_real1","3DY46V3X3PJ5NDHFGMV5H2IGGVF55F","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","38182","0","1","liquid",,"21000",,,"2018-06-30 16:17:31","20608"
"A1BBUKIM2P2C3D","cs_wg_full_v3_real1","3Y54SXRO1LMOTUIKIJLBSUGAVFUUTD","small","Memory","1",NULL,"1","9","0","20488",,"0","[""smoker"",""pumpkin"",""lizard"",""sunburn""]","[""1"",""6"",""6"",""6""]","181000",,,"2018-06-30 16:17:34","20609"
"A3VMFCG9L3XOB2","cs_wg_full_v3_real1","3B3WTRP3DB3WP3041T6OVBK6IH7929","small","Memory","1",NULL,"1","9","0","18411",,"0","[""Cricket"",""Chicken"",""Palace"",""Costume""]","[""15"",""1"",""6"",""6""]","181000",,,"2018-06-30 16:17:36","20610"
"A2NHPAN4850DQ4","cs_wg_full_v3_real1","3WLEIWSYHOIP49INZ5UG8SIU1UF2HS","small","Memory","1",NULL,"1","9","0","36147",,"0","[""Liquid"",""Bamboo"",""Pumpkin"",""Jacket""]","[""6"",""6"",""15"",""1""]","181000",,,"2018-06-30 16:17:40","20611"
"A202KZELZ2K38B","cs_wg_full_v3_real1","3CPLWGV3MO0SEPPXNC48NZN4TCY9N0","small","Memory","1",NULL,"1","30","1","34823",,"0","[""monkey"",""banquet"",""basket"",""palace""]","[""1"",""6"",""15"",""6""]","181000",,,"2018-06-30 16:17:42","20612"
"A1S88VQY8G8CNC","cs_wg_full_v3_real1","3DZQRBDBSLG3F0SMEZKKVGUOGJW3SP","small","Memory","1",NULL,"1","9","0","34206",,"0","[""cricket"",""turkey"",""costume"",""""]","[""15"",""1"",""6"",""""]","181000",,,"2018-06-30 16:17:50","20613"
"A28AZTW9BRRPBL","cs_wg_full_v3_real1","34Q075JO1XE74OUVITNHXH98N7Z017","large","Third-to-last letter late","0","[11,11,21,2,2,2,2,2,2,2,2,2]","0","26","1","37492","26","0","volcano",,"21000",,,"2018-06-30 16:17:53","20614"
"A1RTD65R1H8MQW","cs_wg_full_v3_real1","3DPNQGW4LLGJAYDT70M04GQ2CUV46P","small","Memory","1",NULL,"1","9","0","31298",,"0","[""GRENADE"",""COSTUME"",""BUCKET"",""JACKET""]","[""6"",""6"",""15"",""1""]","181000",,,"2018-06-30 16:17:56","20615"
"A3GJHPDF1JJG6","cs_wg_full_v3_real1","3FTOP5WARFPEZ5AZ8ITN1H5UHOZJ0U","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","49082","0","1","21","pickle picture","21000",,,"2018-06-30 16:18:10","20616"
"A2FV2U7RGBVK2T","cs_wg_full_v3_real1","36TFCYNS44BQ5PLKNUF9YICQE3FHXH","small","Memory","1",NULL,"1","9","0","48802",,"0","[""smoker"",""cowboy"",""blanket"",""costume""]","[""1"",""6"",""15"",""6""]","181000",,,"2018-06-30 16:18:13","20617"
"AZU1WGXUDF6XI","cs_wg_full_v3_real1","33IZTU6J812FVYZ0YOR82WJSNEWXSI","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","46665","0","1","banquet","ban","21000",,,"2018-06-30 16:18:18","20618"
"A13HJ4NZ5O26QN","cs_wg_full_v3_real1","3ZPBJO59KP2C7JG3WUEX4B9YYL4HDG","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","67053","0","1","sunburn",,"21000",,,"2018-06-30 16:18:26","20619"
"AKVW5S75T7L15","cs_wg_full_v3_real1","39U1BHVTDLS4U0513ZPA5LQAI2A3TE","small","Memory","1",NULL,"1","9","0","32122",,"0","[""chicken"",""turkey"",""acrobat"",""window""]","[""15"",""1"",""6"",""6""]","181000",,,"2018-06-30 16:18:36","20620"
"A2X2OS8NNDMJY0","cs_wg_full_v3_real1","3I3WADAZ9Q5RVNNXL1R4Q8I7XQKO53","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","48990","0","1","spatula","Basket, Grenade, Spatula, Monkey","21000",,,"2018-06-30 16:18:39","20621"
"A13CN7SR7YK1F3","cs_wg_full_v3_real1","32EYX73OY0ABDF5SEUGGSFFS7UXRUX","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","38980","0","1","picture","picture","21000",,,"2018-06-30 16:18:43","20622"
"A1CUDX7TTS2W61","cs_wg_full_v3_real1","39U1BHVTDLS4U0513ZPA5LQAI29T33","small","Memory","1",NULL,"1","9","0","41942",,"0","[""bucket"",""spatula"",""basket"",""wizard""]","[""1"",""6"",""16"",""6""]","181000",,,"2018-06-30 16:18:47","20623"
"A3QA0Y16Q4273V","cs_wg_full_v3_real1","3IOEN3P9S7K2IZGAKI3Y6IJZ0AL169","small","Memory","1",NULL,"1","9","0","43580",,"0","[""jacket"",""banana"",""penguin"",""turkey""]","[""1"",""6"",""6"",""15""]","181000",,,"2018-06-30 16:18:58","20624"
"A2FVW2SCF5WKKH","cs_wg_full_v3_real1","3VA45EW49NOS75MEKEPSNI5QLAEO1K","small","Memory","1",NULL,"1","26","0","2631",,"0","[""picture"",""avocado"",""basket"",""turkey""]","[""16"",""6"",""1"",""15""]","181000",,,"2018-06-30 16:19:16","20625"
"A3HT6SY4V8ZRZW","cs_wg_full_v3_real1","3ND9UOO81K3D2LZK4AYLORRQMIIWLA","small","Memory","1",NULL,"1","9","0","14535",,"0","[""spatula"",""jacket"",""basket"",""airbag""]","[""6"",""15"",""1"",""6""]","181000",,,"2018-06-30 16:19:21","20626"
"AYG0DFCHLF8AF","cs_wg_full_v3_real1","3X65QVEQI0O4ONTFNJYKCXKNU20LCQ","small","Memory","1",NULL,"1","26","0","5162",,"0","[""RABBIT"",""BLANKET"",""PICTURE"",""RABBIT""]","[""15"",""15"",""6"",""15""]","181000",,,"2018-06-30 16:19:24","20627"
"AD7UB9OHVLMNK","cs_wg_full_v3_real1","3N8OEVH1FRRD3XTFQGN3ZEIYELOOO7","small","Memory","1",NULL,"1","9","0","33384",,"0","[""smoker"",""banquet"",""lizard"",""blanket""]","[""15"",""6"",""6"",""1""]","181000",,,"2018-06-30 16:19:45","20628"
"AUSRHMZM3R6CW","cs_wg_full_v3_real1","308XBLVESI5WHGWME3ZLNPN4I9PRBF","small","Third-to-last letter late","0","[11,11,21,2]","0","0","0","40157","0","1","cricketc
",,"21000",,,"2018-06-30 16:19:45","20629"
"AU2C0Q45DVGJO","cs_wg_full_v3_real1","3WRFBPLXRAP6ZN0H633YWMKITKON3X","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","77649","0","1","bucket","bucket
","21000",,,"2018-06-30 16:19:52","20630"
"A159MC0L7J302O","cs_wg_full_v3_real1","34T446B1C0FRRR4TYQC1EDSZR4R0CY","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","47086","0","1","chicken","bird","21000",,,"2018-06-30 16:20:02","20631"
"A18EYTWBCV8NKE","cs_wg_full_v3_real1","36ZN444YTRZ37BICSLAYFHMC2CQOID","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","43015","0","1","turkey","turkey
chicken
bamboo","21000",,,"2018-06-30 16:20:05","20632"
"A2YAYHZYI7M3HD","cs_wg_full_v3_real1","3U5NZHP4LR3LWGJT135S45QNC46PH1","small","Memory","1",NULL,"1","9","0","32991",,"0","[""penguin"",""bicycle"",""blanket"",""cricket""]","[""6"",""6"",""15"",""1""]","181000",,,"2018-06-30 16:20:11","20633"
"AX8U26GN8EIUD","cs_wg_full_v3_real1","3PM8NZGV8YH3IIKN6K237W4R5QBQXM","small","Memory","1",NULL,"1","9","0","18878",,"0","[""spatula"",""wizard"",""pumpkin"",""turkey""]","[""6"",""6"",""1"",""15""]","181000",,,"2018-06-30 16:20:21","20634"
"A1AWYRBFQ7ONU2","cs_wg_full_v3_real1","3X3OR7WPZZ12CK3267IFABO44BG8L8","small","Memory","1",NULL,"1","26","0","38709",,"0","[""spatula"",""pebble"",""turkey"",""cricket""]","[""21"",""0"",""0"",""0""]","181000",,,"2018-06-30 16:20:26","20635"
"A3KF6O09H04SP7","cs_wg_full_v3_real1","3X73LLYYQ1FLTV7GLOS00GLSCP6NH4","small","Memory","1",NULL,"1","9","0","33196",,"0","[""blanket"",""banana"",""sunburn"",""chicken""]","[""15"",""6"",""6"",""1""]","181000",,,"2018-06-30 16:20:29","20636"
"A2C7WH5KWEHKCS","cs_wg_full_v3_real1","3DZQRBDBSLG3F0SMEZKKVGUOGJWS3E","small","Memory","1",NULL,"1","9","0","18130",,"0","[""turkey"",""chicken"",""penguin"",""acrobat""]","[""1"",""15"",""6"",""6\n6""]","181000",,,"2018-06-30 16:20:36","20637"
"A1EG2OTSXUCY9X","cs_wg_full_v3_real1","3YDGXNSEOZV6ECWH0FJYOUMTIPL84F","small","Memory","1",NULL,"1","9","0","121655",,"0","[""BASKET"",""CRICKET"",""COWBOY"",""SPATULA""]","[""15"",""1"",""6"",""6""]","181000",,,"2018-06-30 16:20:36","20638"
"A2FFMN0E9IUKQ6","cs_wg_full_v3_real1","38F5OAUN5NDWQAFT5HBB4JZ2CA17HD","small","Memory","1",NULL,"1","30","1","43420",,"0","[""pumpkin"",""liquid"",""turkey"",""bicycle""]","[""10"",""20"",""10"",""3""]","181000",,,"2018-06-30 16:20:41","20639"
"A14294HZGND1AZ","cs_wg_full_v3_real1","3A0EX8ZRN8P5EH88SYRFVLG1LW5YBP","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","54420","0","1","banquet","pumpkin jacket","21000",,,"2018-06-30 16:20:55","20640"
"A28AZTW9BRRPBL","cs_wg_full_v3_real1","34Q075JO1XE74OUVITNHXH98N7Z017","large","Memory","1",NULL,"1","9","0","16771",,"0","[""volcano"",""turkey"",""chicken"",""lizard"",""wizard"",""island"",""acrobat"","""","""","""","""",""""]","[""6"",""1"",""15"",""7"",""7"",""7"",""6"","""","""","""","""",""""]","181000",,,"2018-06-30 16:21:13","20641"
"A3JTAQ2N5WWH6I","cs_wg_full_v3_real1","3MHW492WW0EKTEH0ECU422N1FE7MVT","small","Memory","1",NULL,"1","9","0","43592",,"0","[""RABBIT"",""SUNBURN"",""BUCKET"",""SMOKER""]","[""6"",""6"",""15"",""1""]","181000",,,"2018-06-30 16:21:16","20642"
"A14FW5M5I4SZBY","cs_wg_full_v3_real1","3Y4W8Q93LZLHPKBN1JV1JC0760EVDJ","small","Memory","1",NULL,"1","9","0","70447",,"0","[""banquet"",""smoker"",""wizard"",""turkey""]","[""6"",""1"",""6"",""15""]","181000",,,"2018-06-30 16:21:22","20643"
"A3K3NBUVBZNTH0","cs_wg_full_v3_real1","3P4RDNWND57P60RFC8IT7L5Q3IGJIP","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","68018","0","1","picture","picture
basket","21000",,,"2018-06-30 16:21:35","20644"
"AD368A1RHHRC3","cs_wg_full_v3_real1","3M68NM076H8QB4FRICIDC91C48ER6U","small","Memory","1",NULL,"1","9","0","73043",,"0","[""liquid"",""airbag"",""blanket"",""cricket""]","[""6"",""6"",""1"",""15""]","181000",,,"2018-06-30 16:21:40","20645"
"ADKYBMRKXK815","cs_wg_full_v3_real1","3EFE17QCRC6I98ZLTK9MZAVYZODHS9","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","103188","0","1","sunburn",,"21000",,,"2018-06-30 16:21:44","20646"
"A15HH69K0VGFQ","cs_wg_full_v3_real1","3DY46V3X3PJ5NDHFGMV5H2IGGVF55F","small","Memory","1",NULL,"1","9","0","71951",,"0","[""liquid"",""jacket"",""pickle"",""avocado""]","[""6"",""1"",""15"",""6""]","181000",,,"2018-06-30 16:21:46","20647"
"A1XOORV7G5IVGI","cs_wg_full_v3_real1","3RSDURM96AN3LKKS2PT5WTMMOTHYEO","small","Third-to-last letter late","0","[11,11,21,2]","0","26","1","56631","0","1",,,"21000",,,"2018-06-30 16:21:51","20648"
"A23IRWAODQDAA7","cs_wg_full_v3_real1","32Z9ZLUT1LL3BG7SM3SDF5LX2ZAOHJ","large","Third-to-last letter late","0","[11,11,21,2,2,2,2,2,2,2,2,2]","0","26","1","34541","0","1","TURKEY",,"21000",,,"2018-06-30 16:21:56","20649"
"AZU1WGXUDF6XI","cs_wg_full_v3_real1","33IZTU6J812FVYZ0YOR82WJSNEWXSI","small","Memory","1",NULL,"1","26","0","35749",,"0","[""jacket"",""cowboy"",""banquet"",""pumpkin""]","[""1"",""6"",""6"",""15""]","181000",,,"2018-06-30 16:21:56","20650"
"A3GJHPDF1JJG6","cs_wg_full_v3_real1","3FTOP5WARFPEZ5AZ8ITN1H5UHOZJ0U","small","Memory","1",NULL,"1","9","0","44205",,"0","[""Pickle"",""Picture"",""Avocado"",""Smoker""]","[""15"",""6"",""6"",""1""]","181000",,,"2018-06-30 16:21:57","20651"
"A2X2OS8NNDMJY0","cs_wg_full_v3_real1","3I3WADAZ9Q5RVNNXL1R4Q8I7XQKO53","small","Memory","1",NULL,"1","9","0","15657",,"0","[""Basket"",""Spatula"",""Grenade"",""Monkey""]","[""19"",""20"",""5"",""14""]","181000",,,"2018-06-30 16:21:58","20652"
"A1JRMSNROZ1JX5","cs_wg_full_v3_real1","3FQ5JJ512LPCVL8OR9VXD81K469NK7","large","Third-to-last letter late","0","[11,11,21,2,2,2,2,2,2,2,2,2]","0","26","1","33802","0","1","pumpkin",,"21000",,,"2018-06-30 16:22:10","20653"
