"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A1F5X2Z5JQUJND","cs_wg_full_v2_conf_real1","3WQ3B2KGE8H8OBX5G9K6HY5RFS1B18","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""picture:true"",""budget:true"",""almond:true"",""coffin:true"",""blanket:false"",""camera:false"",""summer:false"",""walrus:false"",""chimney:false"",""royalty:false"",""shiver:false"",""casino:false""]",,"14599",,,"2018-07-03 16:38:07","22860"
"A1Z0IRHKD27SUA","cs_wg_full_v2_conf_real1","3WYP994K17SZ85RDW7A7K5U98CZ6YG","memory","Memory","1","[]","1","30","1","15759",,"0","[""walrus"",""penguin"",""parent"",""heaven"",""tennis"",""summer"",""coffin"",""baptism"",""dollar"",""factory"",""tongue"",""pumpkin""]","[""1"",""5"",""4"",""12"",""10"",""11"",""2"",""3"",""9"",""8"",""7"",""6""]","181000",,,"2018-07-03 16:38:27","22861"
"A1UOHPXWJ7GOD5","cs_wg_full_v2_conf_real1","3TR2532VIPV9DGWEA794AIFLV8OJ6X","memory","Memory","1","[]","1","30","1","14338",,"0","[""chorus"",""silver"",""baptism"",""muffin"",""parent"",""animal"",""factory"",""flight"",""bullet"",""turkey"",""sunburn"",""""]","[""12"",""9"",""11"",""8"",""7"",""10"",""3"",""2"",""4"",""5"",""1"",""""]","181000",,,"2018-07-03 16:38:32","22862"
"A2Y6H6QGPWH4N9","cs_wg_full_v2_conf_real1","3Z7EFSHGN9FZOHA41218NRFA2S9XCM","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","8613","0","1","dragon",,"16000",,,"2018-07-03 16:38:54","22863"
"A6XD7MTQOQ20A","cs_wg_full_v2_conf_real1","33PPO7FECVGC3ERN2CWI4NADZFODI9","memory","Memory","1","[]","1","30","1","15391",,"0","[""factory"",""muffin"",""goggles"",""hermit"",""monkey"",""dagger"",""barrel"",""sunburn"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember""]","[""10"",""10"",""10"",""10"",""10"",""10"",""10"",""10"",""0"",""0"",""0"",""0""]","181000",,,"2018-07-03 16:38:55","22864"
"A1SV006WIFZ0BX","cs_wg_full_v2_conf_real1","3I33IC7ZWF3AUMA9TZKOR6VQPGP2AG","memory","Memory","1","[]","1","30","1","24633",,"0","[""factory"",""hermit"",""casino"",""carrot"",""silver"",""jacket"",""dollar"",""budget"",""priest"",""coffin"",""penguin"",""walnut""]","[""1"",""2"",""12"",""11"",""10"",""9"",""8"",""7"",""6"",""5"",""4"",""3""]","181000",,,"2018-07-03 16:39:17","22865"
"A2UZXRV8QU8TGS","cs_wg_full_v2_conf_real1","3SNVL38CI4TT4HBX2JMJXX786JUCKC","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","62171","26","0","CARROT","CARROT","16000",,,"2018-07-03 16:39:26","22866"
"A3VCGGQLXJMKFK","cs_wg_full_v2_conf_real1","3L70J4KAZGNXXW8PQO45NPMUM7IDA4","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","28835","0","1",,"javelin spiral pe","16000",,,"2018-07-03 16:39:35","22867"
"A2UZXRV8QU8TGS","cs_wg_full_v2_conf_real1","3SNVL38CI4TT4HBX2JMJXX786JUCKC","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""costume:false"",""jungle:false"",""factory:false"",""waffle:false"",""pumpkin:false"",""bakery:false"",""hermit:false"",""carrot:true"",""magnet:false"",""bullet:false"",""silver:false"",""addict:false""]",,"12286",,,"2018-07-03 16:39:39","22868"
"A3B6Q6X5MR3PVE","cs_wg_full_v2_conf_real1","3K5TEWLKGVCYXVR9TXWCA9GKZMSIVD","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","51182","0","1","SHIVER",,"16000",,,"2018-07-03 16:39:45","22869"
"AMDKQKEILEP2N","cs_wg_full_v2_conf_real1","3NVC2EB65Q00BM4VD5C9D2IPYLS3Y2","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","86396","0","1",,"silver","16000",,,"2018-07-03 16:39:46","22870"
"A0752733254ON4KL1PIXU","cs_wg_full_v2_conf_real1","3TY7ZAOG5FL9APGHQ3TZ2W57XUWK0Q","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","85061","0","1",,,"16000",,,"2018-07-03 16:39:49","22871"
"A18WF86GTKUN3V","cs_wg_full_v2_conf_real1","3O7L7BFSHEQHVK5NY772A5SYZRLEIZ","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","50770","0","1","javelin",,"16000",,,"2018-07-03 16:39:59","22872"
"AMDKQKEILEP2N","cs_wg_full_v2_conf_real1","3NVC2EB65Q00BM4VD5C9D2IPYLS3Y2","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""picture:false"",""beggar:false"",""balcony:false"",""coffee:false"",""turkey:false"",""forgery:false"",""demon:false"",""carrot:false"",""peanut:false"",""royalty:false"",""silver:true"",""casino:false""]",,"16631",,,"2018-07-03 16:40:03","22873"
"A3C369OC9LLJHQ","cs_wg_full_v2_conf_real1","3IKZ72A5B4H1FZGAQY40XV9FXRWFN0","memory","Memory","1","[]","1","30","1","29849",,"0","[""TURKEY"",""DAGGER"",""PEACOCK"",""HERMIT"",""HEAVEN"",""JAVELIN"",""PARENT"",""CARROT"",""FIREFLY"",""SCIENCE"",""SUNBURN"",""BAPTISM""]","[""11"",""12"",""10"",""9"",""8"",""7"",""5"",""2"",""3"",""1"",""4"",""6""]","181000",,,"2018-07-03 16:40:06","22874"
"A18WF86GTKUN3V","cs_wg_full_v2_conf_real1","3O7L7BFSHEQHVK5NY772A5SYZRLEIZ","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""penguin:false"",""budget:false"",""peacock:false"",""muffin:false"",""pickle:false"",""parent:false"",""demon:false"",""eardrum:false"",""cannon:true"",""javelin:true"",""canvas:false"",""casino:false""]",,"16967",,,"2018-07-03 16:40:17","22875"
"A1UYPRYPX63NCR","cs_wg_full_v2_conf_real1","33SA9F9TRXVZWFPSNOBHBW16E2NEWA","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","36574","0","1","fizzle",,"16000",,,"2018-07-03 16:40:27","22876"
"A1EJKTWX9A2IH9","cs_wg_full_v2_conf_real1","35GCEFQ6I5P0GCE09RESR9RR4F13ZY","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","46835","0","1","bikini",,"16000",,,"2018-07-03 16:40:28","22877"
"A3B6Q6X5MR3PVE","cs_wg_full_v2_conf_real1","3K5TEWLKGVCYXVR9TXWCA9GKZMSIVD","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""picture:false"",""dragon:false"",""baboon:false"",""coffin:false"",""bucket:false"",""priest:false"",""fireman:false"",""walrus:false"",""planet:false"",""bullet:false"",""shiver:true"",""addict:false""]",,"52473",,,"2018-07-03 16:40:38","22878"
"A16SEOV9WG0FHJ","cs_wg_full_v2_conf_real1","3PIWWX1FJJ7L1BBLUQ3TJMKQHE8JJ3","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","53694","26","0",,"casino  peacock priest pickle","16000",,,"2018-07-03 16:40:47","22879"
"A2XRVVY83KOL75M","cs_wg_full_v2_conf_real1","3WJEQKOXA83351SDAVKAMNLLXAAA16","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","30523","0","1","CELERY",,"16000",,,"2018-07-03 16:40:55","22880"
"A9XHW2I5GYXX5","cs_wg_full_v2_conf_real1","3ZSY5X72NXCG0ALVI847T9N3QPEORL","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","26897","0","1","cabinet",,"16000",,,"2018-07-03 16:41:04","22881"
