"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A3FP9YHFUFOGB0","cs_wg_v7_pilot1","3IGI0VL647LVLCT3P1NQKPIRYA0OND",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","23306","Booksh",,"31000","2017-09-27 16:25:43","8531"
"A3NKA0NIM0TX5C","cs_wg_v7_pilot1","3D8YOU6S9ELIRW78M6DIHKOUL6Z6UY",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","9039","tropical",,"31000","2017-09-27 16:26:04","8532"
" A3L2FPKRD46FRW
","cs_wg_v7_pilot1","3Q8GYXHFEP3QMYQUVWIDV8OOIBHC5E",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","5","0","44563","BookShelf",,"181000","2017-09-27 16:30:01","8537"
" A3L2FPKRD46FRW
","cs_wg_v7_pilot1","3Q8GYXHFEP3QMYQUVWIDV8OOIBHC5E",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","18536","community",,"31000","2017-09-27 16:30:57","8539"
"A320BT7PLIQVZT","cs_wg_v7_pilot1","3C2NJ6JBKAIHE54Y23PTDCFOX5A2NR",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","24424","KEYBOARD",,"181000","2017-09-27 16:41:35","8562"
"A320BT7PLIQVZT","cs_wg_v7_pilot1","3C2NJ6JBKAIHE54Y23PTDCFOX5A2NR",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","121389","topical",,"31000","2017-09-27 16:44:16","8568"
"AMNFU3CPH5W0L","cs_wg_v7_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VGYT43M7",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","34888","BOOKSHELF",,"181000","2017-09-27 17:08:10","8610"
"AMNFU3CPH5W0L","cs_wg_v7_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VGYT43M7",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","121645","BOOKSHELF",,"31000","2017-09-27 17:10:50","8611"
"A3NVSZTO346FN","cs_wg_v7_pilot1","3MAOD8E57QBIFL7VQSAM329KAEENXQ",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","24367","Football",,"181000","2017-09-27 17:17:03","8612"
"A3NVSZTO346FN","cs_wg_v7_pilot1","3MAOD8E57QBIFL7VQSAM329KAEENXQ",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","39512","School",,"31000","2017-09-27 17:18:20","8613"
"A3J85WP15JFYW0","cs_wg_v7_pilot1","3CFVK00FWLMF86KEDSLHQXSB8FIL6V",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","5","0","42445","Bookshelf",,"181000","2017-09-27 17:44:07","8636"
"A3J85WP15JFYW0","cs_wg_v7_pilot1","3CFVK00FWLMF86KEDSLHQXSB8FIL6V",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","3","1","23035","bookshelf",,"31000","2017-09-27 17:45:09","8638"
