"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","TURKEY","4","4","11","10","2018-06-28 17:35:44","75066"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","BALCONY","2","12","15","10","2018-06-28 17:35:44","75067"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","JUNGLE","1","6","7","10","2018-06-28 17:35:44","75068"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","COSTUME","0","10","21","10","2018-06-28 17:35:44","75069"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","PRIEST","5","1","5","10","2018-06-28 17:35:44","75070"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","COFFEE","3","7","6","10","2018-06-28 17:35:44","75071"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","ANIMAL","6","2","13","10","2018-06-28 17:35:44","75073"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","MAGNET","8","5","14","10","2018-06-28 17:35:44","75072"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","BARREL","7","3","18","10","2018-06-28 17:35:44","75074"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","PILLAR","9","8","12","10","2018-06-28 17:35:44","75075"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","SILVER","10","9","22","10","2018-06-28 17:35:44","75076"
"A2DOIZHRZR5HHU","cs_wg_full_v2_real1","3OVR4I9USPKCKGWDM90YAL7TCGVQ42","normal","DOMINO","11","11","9","10","2018-06-28 17:35:44","75077"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","BALCONY","2","9","15","10","2018-06-28 17:39:12","75078"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","FORGERY","5","2","5","10","2018-06-28 17:39:12","75079"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","MONKEY","4","8","11","10","2018-06-28 17:39:12","75080"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","SPATULA","0","11","21","10","2018-06-28 17:39:12","75081"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","MUFFIN","3","12","6","10","2018-06-28 17:39:12","75082"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","BUDGET","1","5","7","10","2018-06-28 17:39:12","75083"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","JAVELIN","9","7","12","10","2018-06-28 17:39:12","75084"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","SILVER","10","4","22","10","2018-06-28 17:39:12","75085"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","SPIRAL","7","6","18","10","2018-06-28 17:39:12","75086"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","PLANET","8","1","14","10","2018-06-28 17:39:12","75087"
"ABPM2716DVK3F","cs_wg_full_v2_real1","3OE22WJIGIPB1EQS1FRGNP5NBTJUQT","normal","ABDOMEN","6","10","13","10","2018-06-28 17:39:12","75088"
