subject,version,assignmentId,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,early1,early2,stamp,id
A1IOP3TS9RZJ8F,cs_wg_rev_mem_pilot1,33LKR6A5KEL8KXRMGVBRHSBD5GT1TY,large,Memory,0,"[11,11,11,21,2,2,2,2,2,2,2,2]",0,9,0,67151,,0,"[""house"",""cooking"",""write"",""judge"",""housing"",""cooking"",""ice "",""heart"",""survey"",""bouns"",""secret"",""study""]",,181000,,,10/2/18 22:40,26998
A3JTDNRJYVCGQD,cs_wg_rev_mem_pilot1,3FE7TXL1LIO2H2HQIVHAH6AVDFSQ2A,large,Memory,0,"[11,11,11,21,2,2,2,2,2,2,2,2]",0,9,0,19865,,0,"[""chicken 5"",""pumpkin 5"",""rabbit 4"",""squid 3"",""sauce 2"",""perfume 4"",""palace 3"",""cowboy 3"",""I can't remember"",""I can't remember"",""I can't remember"",""I can't remember""]",,181000,,,10/2/18 22:48,26999
A24AMUTP80VAVO,cs_wg_rev_mem_pilot1,31LVTDXBL7B8UPIY5GOF1SJ9F1LLRV,large,Memory,0,"[11,11,11,21,2,2,2,2,2,2,2,2]",0,26,0,44101,,0,"[""cricket"",""arcade"",""cookies"",""biscuit"",""can't remember"",""stadium"","""","""","""","""","""",""""]",,181000,,,10/2/18 23:14,27000
A3T69NQWD8L22Z,cs_wg_rev_mem_pilot1,3A4NIXBJ760HX95608SYFTPZ9EMLM7,large,Memory,0,"[11,11,11,21,2,2,2,2,2,2,2,2]",0,9,0,42628,,0,"[""flute"",""cowboy"",""ZUG"",""BLAP"",""ANKLE"",""HOUSE"",""BICYCLE"",""PALACE"",""GRENADE\n \t\t \nGRENADE\n \t\t \nBLANKET"",""ANKLE"","""",""""]",,181000,,,10/2/18 23:36,27001
AZZ8LHBJU74S4,cs_wg_rev_mem_pilot1,3MD9PLUKKIF7KG7ARAY70NPXTD4NZS,large,Memory,0,"[11,11,11,21,2,2,2,2,2,2,2,2]",0,9,0,29944,,0,"[""grenade 4"",""bicycle 4"",""island 4"",""hockey 3"",""chicken 5"",""mouth 3"",""can't remember"",""can't remember"",""can't remember"",""can't remember"",""can't remember"",""can't remember ""]",,181000,,,10/2/18 23:53,27002
