"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","SUNBURN","0","8","21","0","2018-07-02 20:18:51","85082"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","TONGUE","1","10","7","0","2018-07-02 20:18:51","85083"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","CHICKEN","4","11","11","0","2018-07-02 20:18:51","85084"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","THRONE","2","1","15","0","2018-07-02 20:18:51","85085"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","MUFFIN","3","12","6","0","2018-07-02 20:18:51","85086"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","PARENT","5","4","5","0","2018-07-02 20:18:51","85087"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","SUMMER","6","2","13","0","2018-07-02 20:18:51","85088"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","CANNON","8","5","14","0","2018-07-02 20:18:51","85089"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","SILVER","10","9","22","0","2018-07-02 20:18:51","85090"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","CHORUS","7","7","18","0","2018-07-02 20:18:51","85091"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","ROYALTY","9","3","12","0","2018-07-02 20:18:51","85092"
"A3542PB4Z0NE80","cs_wg_full_v2_conf_p","3EJJQNKU9R668TZ8EV9H90Q2EV3RHN","choice-set","ADDICT","11","6","9","0","2018-07-02 20:18:51","85093"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","SUNBURN","0","1","21","0","2018-07-02 20:20:54","85094"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","TONGUE","1","7","7","0","2018-07-02 20:20:54","85095"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","ABDOMEN","6","3","13","0","2018-07-02 20:20:55","85096"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","PUMPKIN","4","9","11","0","2018-07-02 20:20:55","85097"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","THRONE","2","6","15","0","2018-07-02 20:20:55","85098"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","CHORUS","7","2","18","0","2018-07-02 20:20:55","85099"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","FIREFLY","3","12","6","0","2018-07-02 20:20:55","85100"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","PRIEST","5","8","5","0","2018-07-02 20:20:55","85101"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","SILVER","10","4","22","0","2018-07-02 20:20:55","85102"
"AAXVPAK0I9PT6","cs_wg_full_v2_conf_p","3LBXNTKX0RWXQJ31PIRHL1E2WZGX9Z","memory","MAGNET","8","10","14","0","2018-07-02 20:20:55","85103"
