"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A1DINOR5IK1YC4","cs_wg_v7_pilot2","3VSOLARPKBALALWN5TKTELPWYVA39N",,"Memory","2",,"2","10","1","16852","[""bookshelf"",""traffic"",""football"","""","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:23:13","8722"
"A248P03SBIGVNH","cs_wg_v7_pilot2","36U2A8VAG1067KC2YB48UOZPIQGYKH",,"Memory","2",,"2","10","1","6802","[""HOSPITAL"",""UMBRELLA"",""BASEBALL"",""KICKBALL"",""IDK"",""IDKN"",""IDKNO"",""IDKNOW"",""IDKNOWO"",""IDKNOWOK"",""IDKNOWOKI"",""IDKNOWOKIM"",""IDKNOWOKIMB"",""IDKNOWOKIMBORED""]",,"181000","2017-09-27 20:23:39","8723"
"A52FUUEDGSZT9","cs_wg_v7_pilot2","3X87C8JFV6CVM1YOCAWG8ONX0BCQSN",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","29727","helicopter",,"21000","2017-09-27 20:23:41","8724"
"A1BBJJHGM0ADN7","cs_wg_v7_pilot2","3WYGZ5XF3WG9BY0TZ5CJC2BO15LSKY",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","31068",,,"21000","2017-09-27 20:23:47","8725"
"A1ZKNQJO513B3W","cs_wg_v7_pilot2","3J4Q2Z4UTY4OTIFXWF6H5DQI6O8QW2",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","39614","umbrella","umbrella","181000","2017-09-27 20:23:48","8726"
"A1ZKNQJO513B3W","cs_wg_v7_pilot2","3J4Q2Z4UTY4OTIFXWF6H5DQI6O8QW2",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","18193","keyboard",,"21000","2017-09-27 20:24:57","8727"
"ADENP3JI8ZBUV","cs_wg_v7_pilot2","3CPLWGV3MO0SEPPXNC48NZN23C19N9",,"Memory","2",,"2","7","0","12836","[""football"",""basket"",""hammock"","""","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:26:17","8728"
"AADDOP3FHMAV1","cs_wg_v7_pilot2","38YMOXR4MU0VJ0WDH6SJZ89R6NXW6C",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","188188","kicker",,"21000","2017-09-27 20:26:36","8729"
"A52FUUEDGSZT9","cs_wg_v7_pilot2","3X87C8JFV6CVM1YOCAWG8ONX0BCQSN",,"Memory","2",,"2","10","1","10808","[""bookshelf"",""helicopter"",""traffic"",""wedding"","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:26:55","8730"
"A1SDNGUVPDDQ57","cs_wg_v7_pilot2","31LVTDXBL7B8UPIY5GOF1SJ7436LR5",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","5","0","495186","umbrella","umbrella 4
","181000","2017-09-27 20:27:30","8731"
"A1ZKNQJO513B3W","cs_wg_v7_pilot2","3J4Q2Z4UTY4OTIFXWF6H5DQI6O8QW2",,"Memory","2",,"2","10","1","8178","[""umbrella"",""keyboard"",""community"",""traffic"",""igloo"",""balloon"","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:28:09","8732"
"A3MYQEOH992YU7","cs_wg_v7_pilot2","3KOPY89HM83AGX9WR5B63F3ZU0LJ3X",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","59830","KEYBOARD","revoke, skyboard, yearbook, daybreak, board, rod, rev, book, year, day, break, sky, bread","181000","2017-09-27 20:28:45","8733"
"A1SDNGUVPDDQ57","cs_wg_v7_pilot2","31LVTDXBL7B8UPIY5GOF1SJ7436LR5",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","31684","goodwill",,"21000","2017-09-27 20:29:24","8734"
"A3MYQEOH992YU7","cs_wg_v7_pilot2","3KOPY89HM83AGX9WR5B63F3ZU0LJ3X",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","32027","Community",,"21000","2017-09-27 20:29:52","8735"
"A2KSAAQBU5R0F6","cs_wg_v7_pilot2","39L1G8WVWQS3LGTS1G50ZF7D0JM31E",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","5","0","24553","HELICOPTER
",,"181000","2017-09-27 20:31:32","8736"
"AM2KK02JXXW48","cs_wg_v7_pilot2","3F0BG9B9MPOIC55IFHFZQJU3C6GY7B",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","52239","bookshelf",,"181000","2017-09-27 20:31:59","8737"
"A1SDNGUVPDDQ57","cs_wg_v7_pilot2","31LVTDXBL7B8UPIY5GOF1SJ7436LR5",,"Memory","2",,"2","10","1","15624","[""umbrella"",""goodwill"",""traffic"",""sequence"","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:32:43","8738"
"AM2KK02JXXW48","cs_wg_v7_pilot2","3F0BG9B9MPOIC55IFHFZQJU3C6GY7B",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","20354","kick",,"21000","2017-09-27 20:32:59","8739"
"A3MYQEOH992YU7","cs_wg_v7_pilot2","3KOPY89HM83AGX9WR5B63F3ZU0LJ3X",,"Memory","2",,"2","10","1","36984","[""community"",""helicopter"",""football"",""keyboard"",""giggles"",""sailboats"","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:33:33","8740"
"A2KSAAQBU5R0F6","cs_wg_v7_pilot2","39L1G8WVWQS3LGTS1G50ZF7D0JM31E",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","104779","TYPE",,"21000","2017-09-27 20:33:48","8741"
"A1C0H8G0YI15MN","cs_wg_v7_pilot2","3WSELTNVR334EL4MCE4KST4EYC4TA8",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","87388","BOOKSHELF
BOOKSHELF",,"181000","2017-09-27 20:35:17","8742"
"AM2KK02JXXW48","cs_wg_v7_pilot2","3F0BG9B9MPOIC55IFHFZQJU3C6GY7B",,"Memory","2",,"2","10","1","12126","[""helicopter"",""bookshelf"",""mission"",""community"",""jumble"",""bookshelf"",""bookshelf"",""bookshelf"",""bookshelf"",""bookshelf"",""bookshelf"",""bookshelf"",""bookshelf"",""""]",,"181000","2017-09-27 20:36:14","8743"
"A1C0H8G0YI15MN","cs_wg_v7_pilot2","3WSELTNVR334EL4MCE4KST4EYC4TA8",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","24402","WEDDING",,"21000","2017-09-27 20:36:24","8744"
"A2KSAAQBU5R0F6","cs_wg_v7_pilot2","39L1G8WVWQS3LGTS1G50ZF7D0JM31E",,"Memory","2",,"2","10","1","19203","[""HELICOPTER"","""","""","""","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:37:11","8745"
"A1E6BPJ54S9T5X","cs_wg_v7_pilot2","388U7OUMF72VXTTCGN2W38RJ15VR02",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","51428","Bookshelf","Umbrella 3
Basket 3
Machine 2
Bookshelf 5
Football 4
Helicopter 3
Keyboa","181000","2017-09-27 20:39:11","8746"
"A1C0H8G0YI15MN","cs_wg_v7_pilot2","3WSELTNVR334EL4MCE4KST4EYC4TA8",,"Memory","2",,"2","10","1","13584","[""BOOKSHELF"",""WEDDING"","""","""",""BOOKCASE"","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:39:41","8747"
"A1E6BPJ54S9T5X","cs_wg_v7_pilot2","388U7OUMF72VXTTCGN2W38RJ15VR02",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","29626","Key","Keyboard","21000","2017-09-27 20:40:19","8748"
"A1E6BPJ54S9T5X","cs_wg_v7_pilot2","388U7OUMF72VXTTCGN2W38RJ15VR02",,"Memory","2",,"2","10","1","12257","[""Keyboard"",""Football"",""Rudder"",""Traffic"",""Basketball"",""Playground"",""Kick"","""","""","""","""","""","""",""""]",,"181000","2017-09-27 20:43:34","8749"
"A230GPTWWF3SE7","cs_wg_v7_pilot2","36WLNQG78ZB78CRHSXFLOIOJDKCBE5",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","24975","bookshelf","umbrella 4
bookshelf 5","181000","2017-09-27 21:29:17","8750"
"A230GPTWWF3SE7","cs_wg_v7_pilot2","36WLNQG78ZB78CRHSXFLOIOJDKCBE5",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","37395",,"bookshelf ","21000","2017-09-27 21:30:30","8751"
"A230GPTWWF3SE7","cs_wg_v7_pilot2","36WLNQG78ZB78CRHSXFLOIOJDKCBE5",,"Memory","2",,"2","10","1","11794","[""bookshelf"",""umbrella"",""football"",""doorkick"","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 21:33:45","8752"
"A3BXT78QXFC6F3","cs_wg_v7_pilot2","32M8BPYGATNFFY1E42XQA8D8LRCIG5",,"s,g,e,f,b,n,l","0","[3,1,2,1,5,4,4,0,3,2,2,2,2,3]","0","6","1","127047","helicopter",,"181000","2017-09-27 21:41:43","8753"
"A3BXT78QXFC6F3","cs_wg_v7_pilot2","32M8BPYGATNFFY1E42XQA8D8LRCIG5",,"t,p,o,k,i,c,h","1","[1,4,0,4,4,0,3,2,6,3,3,3,2,2]","1","4","1","6527",,,"21000","2017-09-27 21:42:21","8754"
"A3BXT78QXFC6F3","cs_wg_v7_pilot2","32M8BPYGATNFFY1E42XQA8D8LRCIG5",,"Memory","2",,"2","10","1","11377","[""helicopter"",""basket"","""","""","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-27 21:45:36","8755"
