"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","JANUARY","0","8","14","0","2018-07-24 15:52:33","92394"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","FEBRUARY","1","1","2","0","2018-07-24 15:52:33","92395"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","MAY","4","10","25","0","2018-07-24 15:52:33","92396"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","MARCH","2","12","18","0","2018-07-24 15:52:33","92397"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","APRIL","3","4","18","0","2018-07-24 15:52:33","92398"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","JUNE","5","11","14","0","2018-07-24 15:52:33","92399"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","JULY","6","9","12","0","2018-07-24 15:52:33","92400"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","AUGUST","7","7","7","0","2018-07-24 15:52:33","92401"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","SEPTEMBER","8","3","16","0","2018-07-24 15:52:33","92402"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","OCTOBER","9","5","20","0","2018-07-24 15:52:33","92403"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","NOVEMBER","10","6","22","0","2018-07-24 15:52:33","92404"
"AVUTKN1N2TIF4","cs_wg_full_v4_conf_pilot2","3Q5C1WP23M26ZVGWFZTTEC5ZA6P510","choice-set","DECEMBER","11","2","3","0","2018-07-24 15:52:33","92405"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","MARCH","2","1","18","0","2018-07-24 15:52:44","92406"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","FEBRUARY","1","9","2","0","2018-07-24 15:52:44","92407"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","APRIL","3","11","18","0","2018-07-24 15:52:44","92408"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","JUNE","5","8","14","0","2018-07-24 15:52:44","92409"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","JANUARY","0","4","14","0","2018-07-24 15:52:44","92410"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","MAY","4","3","25","0","2018-07-24 15:52:44","92411"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","OCTOBER","9","10","20","0","2018-07-24 15:52:44","92412"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","AUGUST","7","2","7","0","2018-07-24 15:52:44","92413"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","SEPTEMBER","8","5","16","0","2018-07-24 15:52:44","92414"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","JULY","6","12","12","0","2018-07-24 15:52:44","92415"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","DECEMBER","11","7","3","0","2018-07-24 15:52:44","92416"
"A2W5RJFHZRE8IS","cs_wg_full_v4_conf_pilot2","382M9COHEHGM4B0NSOWGT8G9YWLUEP","choice-set","NOVEMBER","10","6","22","0","2018-07-24 15:52:44","92417"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","JANUARY","0","7","14","0","2018-07-24 15:54:12","92418"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","FEBRUARY","1","6","2","0","2018-07-24 15:54:12","92419"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","JUNE","5","11","14","0","2018-07-24 15:54:12","92420"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","MAY","4","9","25","0","2018-07-24 15:54:12","92421"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","APRIL","3","3","18","0","2018-07-24 15:54:12","92422"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","JULY","6","5","12","0","2018-07-24 15:54:12","92423"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","MARCH","2","10","18","0","2018-07-24 15:54:12","92424"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","AUGUST","7","8","7","0","2018-07-24 15:54:12","92425"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","SEPTEMBER","8","1","16","0","2018-07-24 15:54:12","92426"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","DECEMBER","11","2","3","0","2018-07-24 15:54:12","92427"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","OCTOBER","9","4","20","0","2018-07-24 15:54:12","92428"
"A3HKMZ9ML9EPUY","cs_wg_full_v4_conf_pilot2","3WR9XG3T63C2EYRYQARSAUQYDWU74U","choice-set","NOVEMBER","10","12","22","0","2018-07-24 15:54:12","92429"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","JANUARY","0","11","14","0","2018-07-24 15:54:49","92430"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","MARCH","2","2","18","0","2018-07-24 15:54:49","92431"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","APRIL","3","5","18","0","2018-07-24 15:54:49","92432"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","JUNE","5","6","14","0","2018-07-24 15:54:49","92433"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","MAY","4","10","25","0","2018-07-24 15:54:49","92434"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","JULY","6","1","12","0","2018-07-24 15:54:49","92435"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","FEBRUARY","1","3","2","0","2018-07-24 15:54:49","92436"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","AUGUST","7","8","7","0","2018-07-24 15:54:49","92437"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","SEPTEMBER","8","12","16","0","2018-07-24 15:54:49","92438"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","OCTOBER","9","4","20","0","2018-07-24 15:54:49","92439"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","NOVEMBER","10","9","22","0","2018-07-24 15:54:49","92440"
"A1BSL1VC7PQR04","cs_wg_full_v4_conf_pilot2","3C44YUNSI1Q4K0ERF7M2DKBPQ3SPDV","choice-set","DECEMBER","11","7","3","0","2018-07-24 15:54:49","92441"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","MARCH","2","8","18","0","2018-07-24 15:56:32","92442"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","FEBRUARY","1","9","2","0","2018-07-24 15:56:32","92443"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","JANUARY","0","12","14","0","2018-07-24 15:56:32","92444"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","MAY","4","11","25","0","2018-07-24 15:56:32","92445"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","APRIL","3","10","18","0","2018-07-24 15:56:32","92446"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","JUNE","5","1","14","0","2018-07-24 15:56:32","92447"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","JULY","6","7","12","0","2018-07-24 15:56:32","92448"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","AUGUST","7","6","7","0","2018-07-24 15:56:32","92449"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","OCTOBER","9","2","20","0","2018-07-24 15:56:32","92450"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","SEPTEMBER","8","3","16","0","2018-07-24 15:56:32","92451"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","DECEMBER","11","5","3","0","2018-07-24 15:56:32","92452"
"A3TLI95L5GOBKG","cs_wg_full_v4_conf_pilot2","3HVVDCPGTET5A32PSKI0VFMNXUJYTH","choice-set","NOVEMBER","10","4","22","0","2018-07-24 15:56:32","92453"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","JUNE","5","5","14","0","2018-07-24 15:56:50","92454"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","JANUARY","0","11","14","0","2018-07-24 15:56:50","92455"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","APRIL","3","6","18","0","2018-07-24 15:56:50","92456"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","FEBRUARY","1","2","2","0","2018-07-24 15:56:50","92457"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","MARCH","2","1","18","0","2018-07-24 15:56:50","92458"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","MAY","4","3","25","0","2018-07-24 15:56:50","92459"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","JULY","6","12","12","0","2018-07-24 15:56:50","92460"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","DECEMBER","11","8","3","0","2018-07-24 15:56:50","92461"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","OCTOBER","9","10","20","0","2018-07-24 15:56:50","92462"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","NOVEMBER","10","7","22","0","2018-07-24 15:56:50","92463"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","choice-set","SEPTEMBER","8","9","16","0","2018-07-24 15:56:50","92464"
