5,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
6,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
8,8,"[21 7 14 6 11 5 12 18 14 11 22 9]"
9,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
10,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
11,6,"[21 7 14 6 11 5 12 18 14 11 22 9]"
18,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
20,7,"[21 7 15 6 11 5 13 18 14 12 22 9]"
21,1,"[21 7 14 6 11 5 12 18 14 11 22 9]"
26,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
30,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
31,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
32,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
33,10,"[21 7 15 6 11 5 13 18 14 12 22 9]"
36,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
37,10,"[21 7 14 6 11 5 12 18 14 11 22 9]"
40,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
42,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
47,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
49,2,"[21 7 15 6 11 5 13 18 14 12 22 9]"
52,1,"[21 7 14 6 11 5 12 18 14 11 22 9]"
58,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
62,12,"[21 7 15 6 11 5 13 18 14 12 22 9]"
65,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
73,10,"[21 7 15 6 11 5 13 18 14 12 22 9]"
75,8,"[21 7 15 6 11 5 13 18 14 12 22 9]"
76,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
78,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
83,2,"[21 7 15 6 11 5 13 18 14 12 22 9]"
85,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
86,8,"[21 7 14 6 11 5 12 18 14 11 22 9]"
99,10,"[21 7 14 6 11 5 12 18 14 11 22 9]"
101,6,"[21 7 15 6 11 5 13 18 14 12 22 9]"
108,9,"[21 7 14 6 11 5 12 18 14 11 22 9]"
109,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
111,9,"[21 7 15 6 11 5 13 18 14 12 22 9]"
115,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
116,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
117,7,"[21 7 15 6 11 5 13 18 14 12 22 9]"
121,10,"[21 7 14 6 11 5 12 18 14 11 22 9]"
124,4,"[21 7 14 6 11 5 12 18 14 11 22 9]"
126,7,"[21 7 15 6 11 5 13 18 14 12 22 9]"
127,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
128,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
130,3,"[21 7 15 6 11 5 13 18 14 12 22 9]"
138,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
139,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
144,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
148,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
150,10,"[21 7 14 6 11 5 12 18 14 11 22 9]"
151,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
154,8,"[21 7 15 6 11 5 13 18 14 12 22 9]"
155,1,"[21 7 14 6 11 5 12 18 14 11 22 9]"
163,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
164,7,"[21 7 15 6 11 5 13 18 14 12 22 9]"
165,12,"[21 7 14 6 11 5 12 18 14 11 22 9]"
171,8,"[21 7 15 6 11 5 13 18 14 12 22 9]"
175,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
176,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
178,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
182,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
183,1,"[21 7 14 6 11 5 12 18 14 11 22 9]"
192,10,"[21 7 15 6 11 5 13 18 14 12 22 9]"
204,9,"[21 7 15 6 11 5 13 18 14 12 22 9]"
205,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
210,8,"[21 7 15 6 11 5 13 18 14 12 22 9]"
215,1,"[21 7 14 6 11 5 12 18 14 11 22 9]"
218,8,"[21 7 15 6 11 5 13 18 14 12 22 9]"
219,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
226,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
238,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
242,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
243,9,"[21 7 15 6 11 5 13 18 14 12 22 9]"
244,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
254,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
268,2,"[21 7 15 6 11 5 13 18 14 12 22 9]"
269,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
270,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
272,3,"[21 7 15 6 11 5 13 18 14 12 22 9]"
279,1,"[21 7 14 6 11 5 12 18 14 11 22 9]"
280,2,"[21 7 15 6 11 5 13 18 14 12 22 9]"
285,4,"[21 7 14 6 11 5 12 18 14 11 22 9]"
287,11,"[21 7 14 6 11 5 12 18 14 11 22 9]"
288,3,"[21 7 15 6 11 5 13 18 14 12 22 9]"
289,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
291,1,"[21 7 15 6 11 5 13 18 14 12 22 9]"
292,8,"[21 7 15 6 11 5 13 18 14 12 22 9]"
294,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
298,8,"[21 7 14 6 11 5 12 18 14 11 22 9]"
301,11,"[21 7 15 6 11 5 13 18 14 12 22 9]"
