"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","FEBRUARY","1","1","2","0","2019-01-10 16:12:47","152135"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","JANUARY","0","8","14","0","2019-01-10 16:12:47","152136"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","MARCH","2","7","18","0","2019-01-10 16:12:47","152137"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","APRIL","3","4","18","0","2019-01-10 16:12:47","152138"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","JUNE","5","6","14","0","2019-01-10 16:12:47","152139"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","MAY","4","12","25","0","2019-01-10 16:12:47","152140"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","JULY","6","3","12","0","2019-01-10 16:12:47","152141"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","SEPTEMBER","8","10","16","0","2019-01-10 16:12:47","152142"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","OCTOBER","9","11","20","0","2019-01-10 16:12:47","152143"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","AUGUST","7","9","7","0","2019-01-10 16:12:47","152144"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","NOVEMBER","10","2","22","0","2019-01-10 16:12:47","152145"
"A35C0II2FFV18S","cs_wg_rev_notr_real1","3AUQQEL7U5UNQ0ATP77645GPIDAV07","large","DECEMBER","11","5","3","0","2019-01-10 16:12:47","152146"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","JANUARY","0","9","14","0","2019-01-10 16:12:50","152147"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","FEBRUARY","1","6","2","0","2019-01-10 16:12:50","152148"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","MARCH","2","12","18","0","2019-01-10 16:12:50","152149"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","JUNE","5","11","14","0","2019-01-10 16:12:50","152150"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","MAY","4","7","25","0","2019-01-10 16:12:50","152151"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","APRIL","3","8","18","0","2019-01-10 16:12:50","152152"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","AUGUST","7","4","7","0","2019-01-10 16:12:50","152153"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","SEPTEMBER","8","10","16","0","2019-01-10 16:12:50","152154"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","JULY","6","2","12","0","2019-01-10 16:12:50","152155"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","DECEMBER","11","3","3","0","2019-01-10 16:12:50","152156"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","OCTOBER","9","5","20","0","2019-01-10 16:12:50","152157"
"A16F1JFXBPY43L","cs_wg_rev_notr_real1","3WT783CTPBISBE73W69QYUOJOASCBC","small","NOVEMBER","10","1","22","0","2019-01-10 16:12:50","152158"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","APRIL","3","8","18","0","2019-01-10 16:13:06","152159"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","JUNE","5","10","14","0","2019-01-10 16:13:06","152160"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","MAY","4","1","25","0","2019-01-10 16:13:06","152161"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","JANUARY","0","7","14","0","2019-01-10 16:13:06","152162"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","MARCH","2","4","18","0","2019-01-10 16:13:06","152163"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","FEBRUARY","1","6","2","0","2019-01-10 16:13:06","152164"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","NOVEMBER","10","2","22","0","2019-01-10 16:13:06","152165"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","AUGUST","7","12","7","0","2019-01-10 16:13:06","152166"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","OCTOBER","9","5","20","0","2019-01-10 16:13:06","152167"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","JULY","6","11","12","0","2019-01-10 16:13:06","152168"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","SEPTEMBER","8","9","16","0","2019-01-10 16:13:06","152169"
"A12702RT8H45H8","cs_wg_rev_notr_real1","31T4R4OBOSH5924DJPXATS2N5K1C7Q","large","DECEMBER","11","3","3","0","2019-01-10 16:13:06","152170"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","MAY","4","6","25","0","2019-01-10 16:13:48","152172"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","MARCH","2","12","18","0","2019-01-10 16:13:48","152171"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","FEBRUARY","1","5","2","0","2019-01-10 16:13:48","152173"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","APRIL","3","4","18","0","2019-01-10 16:13:48","152174"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","JANUARY","0","3","14","0","2019-01-10 16:13:48","152175"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","JUNE","5","7","14","0","2019-01-10 16:13:48","152176"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","SEPTEMBER","8","1","16","0","2019-01-10 16:13:48","152179"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","OCTOBER","9","10","20","0","2019-01-10 16:13:48","152177"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","JULY","6","9","12","0","2019-01-10 16:13:48","152178"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","AUGUST","7","11","7","0","2019-01-10 16:13:48","152180"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","NOVEMBER","10","2","22","0","2019-01-10 16:13:48","152181"
"A251IZWNCICC1Y","cs_wg_rev_notr_real1","32SVAV9L3FAZF46SXZYTAG0J0FUA3H","large","DECEMBER","11","8","3","0","2019-01-10 16:13:48","152182"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","FEBRUARY","1","10","2","0","2019-01-10 16:13:51","152183"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","JANUARY","0","9","14","0","2019-01-10 16:13:51","152184"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","MAY","4","8","25","0","2019-01-10 16:13:51","152185"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","MARCH","2","12","18","0","2019-01-10 16:13:51","152186"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","JUNE","5","6","14","0","2019-01-10 16:13:51","152187"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","APRIL","3","2","18","0","2019-01-10 16:13:51","152188"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","JULY","6","3","12","0","2019-01-10 16:13:51","152189"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","AUGUST","7","11","7","0","2019-01-10 16:13:51","152190"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","SEPTEMBER","8","1","16","0","2019-01-10 16:13:51","152191"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","OCTOBER","9","7","20","0","2019-01-10 16:13:51","152192"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","NOVEMBER","10","5","22","0","2019-01-10 16:13:51","152193"
"ASQQKELQ5WN35","cs_wg_rev_notr_real1","3VD82FOHKQPCU8WC0BEC4EOIV9BCOG","large","DECEMBER","11","4","3","0","2019-01-10 16:13:51","152194"
"A2NP9KPWVV6OZY","cs_wg_rev_notr_real1","3STRJBFXOWSAQYD8O5H9M77DZQ1KTN","large","JANUARY","0","3","14","0","2019-01-10 16:13:57","152195"
"A2NP9KPWVV6OZY","cs_wg_rev_notr_real1","3STRJBFXOWSAQYD8O5H9M77DZQ1KTN","large","FEBRUARY","1","6","2","0","2019-01-10 16:13:57","152196"
"A2NP9KPWVV6OZY","cs_wg_rev_notr_real1","3STRJBFXOWSAQYD8O5H9M77DZQ1KTN","large","MARCH","2","9","18","0","2019-01-10 16:13:57","152197"
"A2NP9KPWVV6OZY","cs_wg_rev_notr_real1","3STRJBFXOWSAQYD8O5H9M77DZQ1KTN","large","JUNE","5","11","14","0","2019-01-10 16:13:57","152198"
