"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","JANUARY","0","5","14","0","2018-09-24 14:01:57","106344"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","FEBRUARY","1","12","2","0","2018-09-24 14:01:57","106345"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","MARCH","2","10","18","0","2018-09-24 14:01:57","106346"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","APRIL","3","7","18","0","2018-09-24 14:01:57","106347"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","MAY","4","11","25","0","2018-09-24 14:01:57","106348"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","JUNE","5","6","14","0","2018-09-24 14:01:57","106349"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","JULY","6","9","12","0","2018-09-24 14:01:57","106350"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","AUGUST","7","8","7","0","2018-09-24 14:01:57","106351"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","SEPTEMBER","8","3","16","0","2018-09-24 14:01:57","106352"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","OCTOBER","9","1","20","0","2018-09-24 14:01:57","106353"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","NOVEMBER","10","4","22","0","2018-09-24 14:01:57","106354"
"A1NAFUPBPLK3E","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","choice-set","DECEMBER","11","2","3","0","2018-09-24 14:01:57","106355"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","JANUARY","0","7","14","0","2018-09-24 14:02:01","106356"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","APRIL","3","3","18","0","2018-09-24 14:02:01","106357"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","JUNE","5","11","14","0","2018-09-24 14:02:01","106358"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","MARCH","2","6","18","0","2018-09-24 14:02:01","106359"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","MAY","4","9","25","0","2018-09-24 14:02:01","106360"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","FEBRUARY","1","2","2","0","2018-09-24 14:02:01","106361"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","SEPTEMBER","8","12","16","0","2018-09-24 14:02:01","106362"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","JULY","6","8","12","0","2018-09-24 14:02:01","106363"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","NOVEMBER","10","4","22","0","2018-09-24 14:02:01","106364"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","DECEMBER","11","10","3","0","2018-09-24 14:02:01","106365"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","AUGUST","7","5","7","0","2018-09-24 14:02:01","106366"
"A1RP234EJ8NH7K","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","choice-set","OCTOBER","9","1","20","0","2018-09-24 14:02:01","106367"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","APRIL","3","10","18","0","2018-09-24 14:03:12","106368"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","MAY","4","2","25","0","2018-09-24 14:03:12","106369"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","FEBRUARY","1","7","2","0","2018-09-24 14:03:12","106370"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","MARCH","2","9","18","0","2018-09-24 14:03:12","106371"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","JANUARY","0","4","14","0","2018-09-24 14:03:12","106372"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","JUNE","5","6","14","0","2018-09-24 14:03:12","106373"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","JULY","6","1","12","0","2018-09-24 14:03:12","106374"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","NOVEMBER","10","3","22","0","2018-09-24 14:03:12","106375"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","SEPTEMBER","8","11","16","0","2018-09-24 14:03:12","106376"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","DECEMBER","11","12","3","0","2018-09-24 14:03:12","106377"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","OCTOBER","9","5","20","0","2018-09-24 14:03:12","106378"
"A2L95L7STG9LFP","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","choice-set","AUGUST","7","8","7","0","2018-09-24 14:03:12","106379"
"A95DQ11CYRVZL","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","choice-set","JANUARY","0","11","14","0","2018-09-24 14:03:42","106380"
"A95DQ11CYRVZL","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","choice-set","APRIL","3","7","18","0","2018-09-24 14:03:42","106381"
"A95DQ11CYRVZL","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","choice-set","JUNE","5","2","14","0","2018-09-24 14:03:42","106382"
"A95DQ11CYRVZL","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","choice-set","MARCH","2","4","18","0","2018-09-24 14:03:42","106383"
"A95DQ11CYRVZL","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","choice-set","MAY","4","5","25","0","2018-09-24 14:03:42","106384"
