"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A2AC7GF5C6QL3B","cs_wg_rev_conf_v2_pilot1","39N5ACM9HEOSHA1A3RH0ROSZFUW9PL","small","Memory","1","[11,11,11,21,2]","1","26","0","36965",,"0","[""tomato"",""napkin"",""chicken"",""basket"",""house""]","[""1"",""11"",""11"",""11"",""19""]","181000",,,"2018-10-04 21:17:25","27189"
"AK6Y7OOYZ2IEQ","cs_wg_rev_conf_v2_pilot1","3JRJSWSMQHM25HN4D40F6ZQ91VWE30","small","Memory","1","[11,11,11,21,2]","1","26","0","3809",,"0","[""house"",""bucket"","""","""",""""]","[""12"",""12"","""","""",""""]","181000",,,"2018-10-04 21:19:37","27190"
"ACSF7NO9E7SVZ","cs_wg_rev_conf_v2_pilot1","3H0W84IWBK3UOJ86OU1BOXTP7AGREN","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","38969","0","1","potato",,"21000",,,"2018-10-04 21:39:55","27192"
"ACSF7NO9E7SVZ","cs_wg_rev_conf_v2_pilot1","3H0W84IWBK3UOJ86OU1BOXTP7AGREN","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","27364",,"0","[""WHISKER"",""VOLCANO"",""PELICAN"",""BLANKET"",""THUMB"",""BICYCLE"",""ACROBAT"",""POTATO"",""WIZARD"",""PALACE"",""Can't remember"",""Can't remember""]","[""15"",""10"",""10"",""1"",""6"",""10"",""6"",""8"",""9"",""8"",""Can't remember"",""Can't remember""]","181000",,,"2018-10-04 21:43:26","27193"
"A3QEJSGOH50D8L","cs_wg_rev_conf_v2_pilot1","3ZGVPD4G6TI5FTCUO6KJ9MVPJ1ZZTR","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","40255","0","1","monky","monkey avocado whisker ","21000",,,"2018-10-04 21:51:22","27194"
"A3QEJSGOH50D8L","cs_wg_rev_conf_v2_pilot1","3ZGVPD4G6TI5FTCUO6KJ9MVPJ1ZZTR","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","17237",,"0","[""monkey"",""avocado"",""whisker"",""bicycle"",""tomato"",""potato"",""grenade"",""airbag"",""cookie"",""acrobat"",""lizard"",""thumb""]","[""3"",""6"",""9"",""12"",""15"",""18"",""21"",""24"",""27"",""30"",""33"",""36""]","181000",,,"2018-10-04 21:54:42","27195"
"A1RVRSK2GTUVGK","cs_wg_rev_conf_v2_pilot1","32VNZTT0A75CWHBDZOPYFBHYULH4RP","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","9","0","4102","26","0","777777",,"21000",,,"2018-10-04 22:01:41","27196"
"A1GPAOOOP6CMRK","cs_wg_rev_conf_v2_pilot1","3BQU611VFPL7PNL3M2L35YSKAR599J","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","5882","9","0","happy","sadness","21000",,,"2018-10-04 22:03:21","27197"
"A1RVRSK2GTUVGK","cs_wg_rev_conf_v2_pilot1","32VNZTT0A75CWHBDZOPYFBHYULH4RP","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","26","0","4071",,"0","[""BICYCLE"",""POTATO"",""KING"",""SOLDIER "",""SCHOOL"",""CAR"",""GIRL"",""HAPPY"",""CAT"",""MOUSE"",""HOUSE"",""MICE""]","[""6"",""8"",""8"",""5"",""0"",""3"",""6"",""9"",""8"",""15"",""5"",""5""]","181000",,,"2018-10-04 22:04:48","27198"
"A1GPAOOOP6CMRK","cs_wg_rev_conf_v2_pilot1","3BQU611VFPL7PNL3M2L35YSKAR599J","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","5681",,"0","[""happy"",""sadness"",""hanug"",""loveliy"",""sad"",""angrey"",""speed"",""no"",""no"",""no"",""no"",""no""]","[""6"",""4"",""3"",""6"",""4"",""6"",""5"",""0"",""0"",""0"",""0"",""0""]","181000",,,"2018-10-04 22:06:29","27199"
"A9EP3FJXWFRMX","cs_wg_rev_conf_v2_pilot1","3018Q3ZVOIRRY6RU8PZPSE3YMWSRA4","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","25215","0","1","house",,"21000",,,"2018-10-04 22:33:21","27200"
"A9EP3FJXWFRMX","cs_wg_rev_conf_v2_pilot1","3018Q3ZVOIRRY6RU8PZPSE3YMWSRA4","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","12625",,"0","[""Cricket"",""Cancer"",""Volcano "",""Avocado"",""Cowboy"",""House"",""Blanket"",""Grenade"",""Acrobat"",""Potato"",""Chicken"",""Palace""]","[""15"",""10"",""10"",""9"",""9"",""8"",""8"",""7"",""7"",""6"",""1"",""7""]","181000",,,"2018-10-04 22:36:36","27201"
"A1RYBZ0HSPZFCX","cs_wg_rev_conf_v2_pilot1","3R9WASFE2ZHVWOUTTMFUSIGOSUNFZZ","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","32070","0","1",,,"21000",,,"2018-10-04 23:33:01","27202"
"A1RYBZ0HSPZFCX","cs_wg_rev_conf_v2_pilot1","3R9WASFE2ZHVWOUTTMFUSIGOSUNFZZ","small","Memory","1","[11,11,11,21,2]","1","9","0","14217",,"0","[""MONKEY"",""MOUSE"",""CRICKET"",""ACROBAT"",""PUMPKIN""]","[""15"",""8"",""8"",""7"",""1""]","181000",,,"2018-10-04 23:36:18","27203"
"A368VH12R48BBH","cs_wg_rev_conf_v2_pilot1","3CCZ6YKWR7KOO0JRJC8MTINIOX395D","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","34754","0","1","adulttomato","grenade","21000",,,"2018-10-05 00:12:31","27204"
"A368VH12R48BBH","cs_wg_rev_conf_v2_pilot1","3CCZ6YKWR7KOO0JRJC8MTINIOX395D","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","27316",,"0","[""rocket"",""donkey"",""grenade"",""pelican"",""avocado"",""cancer"",""cowboy"",""adult"",""potato"",""acrobat"",""baker"",""tomato""]","[""15"",""1"",""10"",""9"",""10"",""7"",""5"",""8"",""7"",""6"",""8"",""9""]","181000",,,"2018-10-05 00:16:01","27205"
