"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","COWBOY","5","6","2","0","2018-10-18 20:33:17","120506"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","CRICKET","0","13","11","0","2018-10-18 20:33:17","120507"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","GRENADE","3","1","2","0","2018-10-18 20:33:17","120509"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","VOLCANO","4","5","2","0","2018-10-18 20:33:17","120508"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","SAUCE","2","8","21","0","2018-10-18 20:33:17","120510"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","CHICKEN","1","3","11","0","2018-10-18 20:33:17","120511"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","PALACE","8","10","2","0","2018-10-18 20:33:18","120512"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","BANANA","10","15","2","0","2018-10-18 20:33:18","120513"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","AVOCADO","6","7","2","0","2018-10-18 20:33:18","120514"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","PELICAN","7","9","2","0","2018-10-18 20:33:18","120515"
"A2IW9L0OVI3D0I","cs_wg_rev_conf_v3_pilot1","3E13VNJ1NNWIBJBBMJCN3L9400L1IX","large","AIRBAG","9","11","2","0","2018-10-18 20:33:18","120516"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","PENGUIN","2","8","21","0","2018-10-18 20:34:24","120517"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","MONKEY","0","13","11","0","2018-10-18 20:34:24","120518"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","COOKIE","1","3","11","0","2018-10-18 20:34:24","120519"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","CANCER","3","1","2","0","2018-10-18 20:34:24","120520"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","COWBOY","7","9","2","0","2018-10-18 20:34:24","120521"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","PELICAN","6","7","2","0","2018-10-18 20:34:24","120522"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","LIZARD","8","10","2","0","2018-10-18 20:34:24","120523"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","BANANA","5","6","2","0","2018-10-18 20:34:24","120524"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","GRENADE","4","5","2","0","2018-10-18 20:34:24","120525"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","TOMATO","9","11","2","0","2018-10-18 20:34:24","120526"
"A3DCGKISDE1HWO","cs_wg_rev_conf_v3_pilot1","3LEIZ60CDJ0MVE3GQ0F2IMUDUPAZ90","large","BICYCLE","10","15","2","0","2018-10-18 20:34:24","120527"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","COWBOY","5","6","2","0","2018-10-18 20:35:00","120528"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","JAGUAR","2","8","21","0","2018-10-18 20:35:00","120530"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","PALACE","4","5","2","0","2018-10-18 20:35:00","120529"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","DONKEY","1","3","11","0","2018-10-18 20:35:00","120531"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","CRICKET","0","13","11","0","2018-10-18 20:35:00","120532"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","AIRBAG","3","1","2","0","2018-10-18 20:35:00","120533"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","GRENADE","7","9","2","0","2018-10-18 20:35:00","120535"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","VOLCANO","10","15","2","0","2018-10-18 20:35:00","120534"
"A12R8A3ORFKMBV","cs_wg_rev_conf_v3_pilot1","3OE22WJIGIPB1EQS1FRGNP5N27ZQUO","large","POTATO","9","11","2","0","2018-10-18 20:35:00","120536"
