"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A2R40R4O6G0YBY","cs_wg_v5_real1","39GAF6DQWR1NXPVBLQB6IAZWRGA1VU","test","Most letters in the set: U, A, D, W, Y, R, M, .","1","[30,20,40,40,0,40,10,50,10,20,40,20,40,10]","0","30","0","34876","Structure","Community","21000","2017-09-22 14:18:55","4264"
"A2R40R4O6G0YBY","cs_wg_v5_real1","39GAF6DQWR1NXPVBLQB6IAZWRGA1VU","test","Most letters in alphabet between word's 5th and 6th letters","3","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","25","1","92073","Doorway","Structure
Machine
","26000","2017-09-22 14:20:55","4265"
"A2R40R4O6G0YBY","cs_wg_v5_real1","39GAF6DQWR1NXPVBLQB6IAZWRGA1VU","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","2","25","1","39217","Traffic","Umbrella
Machine","16000","2017-09-22 14:21:53","4266"
"A1TLNLB9D87H6","cs_wg_v5_real1","304SM51WA358IVWZTSZQDZSYEO7BSI","test","Most letters in alphabet between word's 5th and 6th letters","3","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","30","0","94475","bookshelf",,"26000","2017-09-22 14:22:03","4267"
"A11M8UUM1MHMAW","cs_wg_v5_real1","3IQ1VMJRYTLLU6V8E8Z31T324IX9AA","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","93609","f","football","21000","2017-09-22 14:23:50","4268"
"A1TLNLB9D87H6","cs_wg_v5_real1","304SM51WA358IVWZTSZQDZSYEO7BSI","test","Most horizontal lines","4","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","101485","wedding",,"31000","2017-09-22 14:24:18","4269"
"A3QL8ZAD9BKWUF","cs_wg_v5_real1","36U2A8VAG1067KC2YB48UOZPI3BYK2","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","50379","community","doorway","21000","2017-09-22 14:24:44","4270"
"A11M8UUM1MHMAW","cs_wg_v5_real1","3IQ1VMJRYTLLU6V8E8Z31T324IX9AA","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","1","60","0","64761","wedding",,"16000","2017-09-22 14:25:13","4271"
"A1TLNLB9D87H6","cs_wg_v5_real1","304SM51WA358IVWZTSZQDZSYEO7BSI","test","Most letters in the set: U, A, D, W, Y, R, M, .","1","[30,20,40,40,0,40,10,50,10,20,40,20,40,10]","2","40","1","42148","ladder","community, ladder, bookshelf, helicopter","21000","2017-09-22 14:25:23","4272"
"A2R40R4O6G0YBY","cs_wg_v5_real1","39GAF6DQWR1NXPVBLQB6IAZWRGA1VU","test","Most horizontal lines","4","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","3","70","1","198499","HELICOPTER","MACHINE
STRUCTURE","31000","2017-09-22 14:25:44","4273"
"AEPHQ3XYCQ0CG","cs_wg_v5_real1","3VD82FOHKQPCU8WC0BEC4EOFZK4COT","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","34822",,"basket,","21000","2017-09-22 14:25:53","4274"
"A11M8UUM1MHMAW","cs_wg_v5_real1","3IQ1VMJRYTLLU6V8E8Z31T324IX9AA","test","Most letters in the set: U, A, D, W, Y, R, M, .","1","[30,20,40,40,0,40,10,50,10,20,40,20,40,10]","2","40","1","26440","traffic","t","21000","2017-09-22 14:26:02","4275"
"A1TLNLB9D87H6","cs_wg_v5_real1","304SM51WA358IVWZTSZQDZSYEO7BSI","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","3","25","1","54767","community","community, ","16000","2017-09-22 14:26:36","4276"
