"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A3EWTW55UCNAHG","cs_wg_v2_pilot1","34FNN24DCMA3P1RZRO02SZG6L43Y5K","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"Chaxed, cleepers, hotchaxed, bleepers","128127","2017-02-09 17:23:49","225"
"A26TY8FHMJ183C","cs_wg_v2_pilot1","3KYQYYSHYV8MZ02Q079NOK6WKB2OD7","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"plibbered, zaley, wooked, dunched, cleepers, screep, vated, nardly, blicket, roanoke, ","123973","2017-02-09 17:30:34","226"
"A3QFOR51XCEOV6
","cs_wg_v2_pilot1","3WYP994K17SZ85RDW7A7K5U6HZEY60","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"dunched, jaddeared, screep, thocked, fipped, chaxed, plibbered, mickered, glundle, wooked, roaking, zaley, hotchack, ","245432","2017-02-09 17:36:41","227"
"A1X3N2ATX5DAJP","cs_wg_v2_pilot1","37U1UTWH9VNDFIYFBRFBWNX0K7Q8RV","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"CHAXED,VATED,HOAXED,","121731","2017-02-09 17:37:13","228"
"AWD97KUKGN0LR","cs_wg_v2_pilot1","35GMH2SV3EIRR6GQW2K7U2OHKN3OE0","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"blicket, glundle, jaddeared, murrans, wooked, flemmering, hotchack, cheedle, chaxed, cleepers, screep, dunched, zaley, ","121037","2017-02-09 17:47:12","229"
"a1wxpolds1y9r4","cs_wg_v2_pilot1","3F0BG9B9MPOIC55IFHFZQJU2CAYY7Z","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"cleepers, flemmering, wooked, thocky, zaley, blicket, chaxed, murrads, hotchack, cheedle, screep, vated, nardly, dunched, mickered, plibbered, cleppers, fopping, glundle, jaddeeared","127489","2017-02-09 17:47:22","230"
"AX9YM2QJIGYE","cs_wg_v2_pilot1","3GA6AFUKOOPEPRE6358LR2NJHC03H1","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"cheedle, hothchack, fipped, pillbered, murrads, wooked, woaked, glundle, ","121406","2017-02-09 17:55:08","231"
"A25ROS9CH7PSFZ","cs_wg_v2_pilot1","3IO1LGZLK9YKTZ0VJ3CDLS64OKC68V","memory","List as many fake words as you can.","0","0","0","$1.20","0",NULL,"flemmering, wooked, fipping, blicket, hotchack, mickered, zaley, cheedle, screep, glundle, thocky, chaxed, ","123506","2017-02-09 18:24:20","232"
"A1T2162PMSEH0P","cs_wg_v2_pilot1","3VAR3R6G1P2AI56ZJZY72SSV9K68OM","memory","List as many fake words as you can.","0","0","0","$2.00","1",NULL,"fipping, screep, flemmering, hotchack, nardly","158464","2017-02-09 20:19:25","238"
