"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A2TZA6QIDOHF0R","cs_wg_rev_conf_v2_real1","3ZAK8W07I4FNDLLTKHX18JE5LMHU08","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","20206",,"0","[""avocado"",""napkin"",""bucket"",""pelican"",""acrobat"",""volcano"",""cancer"",""seagull"",""rocket"",""potato"",""tomato"",""can't remember""]","[""10"",""15"",""7"",""7"",""10"",""6"",""9"",""6"",""8"",""6"",""6"",""can't remember""]","181000",,,"2018-10-05 15:57:35","27245"
"A2C88J6NP26WLX","cs_wg_rev_conf_v2_real1","3KRVW3HTZNM41M0WKHPZRF3U3SYMSW","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","69398","26","0","cookie","cookie","21000",,,"2018-10-05 15:57:44","27246"
"A1Y22RY2G8RBAG","cs_wg_rev_conf_v2_real1","3OLF68YTN92UVGMLHUZVBPPFKLPAFR","small","Memory","1","[11,11,11,21,2]","1","9","0","14636",,"0","[""Blanket"",""Seagull"",""Wizard"",""Bucket"",""Baker""]","[""15"",""7"",""8"",""1"",""8""]","181000",,,"2018-10-05 15:57:45","27247"
"A2FBJV1VAI9SQ6","cs_wg_rev_conf_v2_real1","3JNQLM5FT4NRQ51DQQ9E0KB15T9L2Q","small","Memory","1","[11,11,11,21,2]","1","9","0","40380",,"0","[""pelican"",""monkey"",""napkin"",""sauce"",""bucket""]","[""3"",""11"",""11"",""21"",""11""]","181000",,,"2018-10-05 15:58:03","27248"
"AVG9N9MSF44JN","cs_wg_rev_conf_v2_real1","3OVR4I9USPKCKGWDM90YAL7TZDZ4Q1","small","Memory","1","[11,11,11,21,2]","1","26","0","34344",,"0","[""pumpkin"",""cancer"",""sauce"",""whisker"",""cricket""]","[""11"",""3"",""21"",""11"",""11""]","181000",,,"2018-10-05 15:58:27","27249"
"A2J9U65SKT4TJW","cs_wg_rev_conf_v2_real1","3TK8OJTYM1MQEHED6SMWJ6HW71AVPD","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","134546","0","1","scuba",,"21000",,,"2018-10-05 15:58:42","27250"
"A1TG9ZHEIQWQ7H","cs_wg_rev_conf_v2_real1","3AAJC4I4FGTB1QGPCC6F7G8GMD3ZJA","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","20958","30","0","Tomato","I am very liked","21000",,,"2018-10-05 15:59:06","27251"
"AYKL9152PTHND","cs_wg_rev_conf_v2_real1","37ZHEEHM6WNHW28UQWM90PYSGN373D","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","23873",,"0","[""PELICAN"",""BICYCLE"",""COWBOY"",""VOLCANO"",""MOUSE"",""GRENADE"",""CRICKET"",""BASKET"",""AIRBAG"",""CANCER"",""cant remember"",""cant remember""]","[""3"",""3"",""2"",""1"",""22"",""1"",""11"",""11"",""2"",""3"","""",""""]","181000",,,"2018-10-05 15:59:13","27252"
"A1J8ZGT93WPSMQ","cs_wg_rev_conf_v2_real1","3H7Z272LX78NIC2JSOKQWXJUG36PLM","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","51137","0","1","BLOUSE",,"21000",,,"2018-10-05 15:59:18","27253"
"A3LN5SKZ0XUM60","cs_wg_rev_conf_v2_real1","3018Q3ZVOIRRY6RU8PZPSE3YN9RRAU","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","36696","0","1","COWBOY",,"21000",,,"2018-10-05 15:59:56","27254"
"A22E831P684LJZ","cs_wg_rev_conf_v2_real1","30H4UDGLT2J7OUK4S0L5WAYJG8XPMP","small","Memory","1","[11,11,11,21,2]","1","9","0","36938",,"0","[""ROCKET"",""ACROBAT"",""THUMB"",""HOCKEY"",""CRICKET""]","[""1"",""7"",""8"",""8"",""15""]","181000",,,"2018-10-05 16:00:03","27255"
"A2LFSSOAZEMA76","cs_wg_rev_conf_v2_real1","3TU5ZICBRD2D3HJFYCQBRXNY1ZSQ8R","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","45583",,"0","[""cricket"",""basket"",""pelican"",""potato"",""bicycle"",""acrobat"",""lizard"",""thumb"",""avocado"",""banana"","""",""""]","[""11"",""11"",""3"",""1"",""3"",""2"",""1"",""21"",""1"",""1"","""",""""]","181000",,,"2018-10-05 16:00:04","27256"
"A1G94QON7A9K0N","cs_wg_rev_conf_v2_real1","3SEPORI8WN000XDLI6T2EH5XWQKAZG","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","34759","0","1","house","market
donkey
house","21000",,,"2018-10-05 16:00:45","27257"
"A39IM5JAY95JH3","cs_wg_rev_conf_v2_real1","358010RM5EUVNQG4SJWDDJ3Z90BXVV","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","44355","0","1","market",,"21000",,,"2018-10-05 16:00:51","27258"
"A2C88J6NP26WLX","cs_wg_rev_conf_v2_real1","3KRVW3HTZNM41M0WKHPZRF3U3SYMSW","small","Memory","1","[11,11,11,21,2]","1","26","0","10184",,"0","[""airbag"",""cookie"",""chiken"",""whater"",""Can't remember""]","[""5"",""5"",""5"",""5"",""5""]","181000",,,"2018-10-05 16:00:58","27259"
"A1ZB8J12MV8NVB","cs_wg_rev_conf_v2_real1","33F859I566EJSMIJIYNR9LLYIICHBG","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","44804","0","1","donkey",,"21000",,,"2018-10-05 16:01:58","27260"
"A2J9U65SKT4TJW","cs_wg_rev_conf_v2_real1","3TK8OJTYM1MQEHED6SMWJ6HW71AVPD","small","Memory","1","[11,11,11,21,2]","1","9","0","21688",,"0","[""Scuba"",""Cookie"",""Napkin"",""Cricket"",""Bicycle""]","[""21"",""11"",""11"",""11"",""3""]","181000",,,"2018-10-05 16:02:07","27261"
"A1TG9ZHEIQWQ7H","cs_wg_rev_conf_v2_real1","3AAJC4I4FGTB1QGPCC6F7G8GMD3ZJA","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","26","0","11550",,"0","[""We'll give you a textbox to write your answer in. It will look like this: \nWe'll give you a textbox to write your answer in. It will look like this: Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember""]","["""","""","""","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-10-05 16:02:21","27262"
"A1OVN32XH1791K","cs_wg_rev_conf_v2_real1","33LK57MYLT640TZFZ6FTZHZ3IWGSZJ","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0",NULL,NULL,NULL,,"0",,,"21000",,,"2018-10-05 16:02:30","27263"
"AP2JY541J3MH5","cs_wg_rev_conf_v2_real1","3TK8OJTYM1MQEHED6SMWJ6HW718VPB","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","16642","0","1","avocado",,"21000",,,"2018-10-05 16:02:45","27264"
"A1J8ZGT93WPSMQ","cs_wg_rev_conf_v2_real1","3H7Z272LX78NIC2JSOKQWXJUG36PLM","small","Memory","1","[11,11,11,21,2]","1","9","0","56306",,"0","[""HOCKEY"",""VOLCANO"",""PUMPKIN"",""BLOUSE"",""NAPKIN""]","[""15"",""7"",""8"",""8"",""1""]","181000",,,"2018-10-05 16:03:18","27265"
