"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A10O5YR01H865K","cs_wg_v3_real3","336YQZE83VF3VK2L8LCRY4TZTV75M2","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","3","30","0","182201","MACHINE","helicopter football","26000","2017-05-02 21:47:43","4070"
"A1MVMCWGWM4FM9","cs_wg_v3_real3","333U7HK6I9G8YPBTKUHIGOPA2IADJE","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","5","25","1","41958","keyboard",,"26000","2017-05-02 21:47:46","4071"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","1","20","1","33273","umbrella",,"16000","2017-05-02 21:48:27","4072"
"A1MVMCWGWM4FM9","cs_wg_v3_real3","333U7HK6I9G8YPBTKUHIGOPA2IADJE","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","6","70","1","25806","bookshelf",,"31000","2017-05-02 21:48:45","4073"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","30","0","98334","doorway",,"26000","2017-05-02 21:49:14","4074"
"A1MVMCWGWM4FM9","cs_wg_v3_real3","333U7HK6I9G8YPBTKUHIGOPA2IADJE","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","7","25","1","38655","keyboard",,"16000","2017-05-02 21:49:42","4075"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","2","70","1","42314","traffic","bookshelf, doorway, helicopter, machine, traffic, umbrella, ladder, ","31000","2017-05-02 21:49:42","4076"
"A10O5YR01H865K","cs_wg_v3_real3","336YQZE83VF3VK2L8LCRY4TZTV75M2","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","4","60","1","109591","UMBRELLA","UMBRELLA FOOTBALL","21000","2017-05-02 21:49:56","4077"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","3","40","0","31963","umbrella",,"16000","2017-05-02 21:50:32","4078"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","2","60","1","93583","football",,"21000","2017-05-02 21:51:11","4079"
"A10O5YR01H865K","cs_wg_v3_real3","336YQZE83VF3VK2L8LCRY4TZTV75M2","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","5","15","1","54326","KEYBOARD","Keyboard UMBRELLA COMMUNITY WEDDIN","26000","2017-05-02 21:51:18","4080"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","4","15","1","51327","stomache","stomache, machine, bookshelf, doorway, helicopter","26000","2017-05-02 21:51:52","4081"
"A10O5YR01H865K","cs_wg_v3_real3","336YQZE83VF3VK2L8LCRY4TZTV75M2","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","6","40","0","43764","TRAFFIC","Basket TRAF","16000","2017-05-02 21:52:20","4082"
"A1MVMCWGWM4FM9","cs_wg_v3_real3","333U7HK6I9G8YPBTKUHIGOPA2IADJE","test","Memory","8",NULL,"8","100","1","13927","[""community"",""umbrella"",""ladder"",""structure"",""helicopter"",""doorway"",""machine"",""basket"",""wedding"",""bookshelf"",""traffic"",""football"","""",""""]","[""0"",""10"",""0"",""1"",""9"",""1"",""9"",""1"",""10"",""8"",""2"",""8"","""",""""]","181000","2017-05-02 21:52:59","4083"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","5","40","0","39408","ladder",,"26000","2017-05-02 21:52:59","4084"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","3","40","1","107443","Community","community basket machine ladder keyboard bookshelf wedding","31000","2017-05-02 21:53:31","4085"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","6","30","1","15013","helicopter",,"21000","2017-05-02 21:53:37","4086"
"A10O5YR01H865K","cs_wg_v3_real3","336YQZE83VF3VK2L8LCRY4TZTV75M2","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","7","30","1","69415","HELICOPTER","HELICOPTER MACHINE UMBRELLA FOOTBALL COMMUNITY STRUCTURE","21000","2017-05-02 21:53:52","4087"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","4","30","0","39267","Keyboard","basket, machine, ladder, bookshelf wedding","26000","2017-05-02 21:54:39","4088"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","7","40","1","28563","football",,"31000","2017-05-02 21:54:39","4089"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","5","30","1","66344","bookshelf","basket machine ladder wedding","21000","2017-05-02 21:56:08","4090"
"A10O5YR01H865K","cs_wg_v3_real3","336YQZE83VF3VK2L8LCRY4TZTV75M2","test","Memory","8",NULL,"8","100","1","29722","[""TRAFFIC"",""KEYBOARD"",""BASKET"",""UMBRELLA"",""BOOKSHELF"",""STRUCTURE"",""WEDDING"",""COMMUNITY"",""HELICOPTER"",""FOOTBALL"",""DOORWAY"",""MACHINE"",""LADDER"",""""]","[""0"",""0"",""10"",""10"",""2"",""1"",""8"",""8"",""1"",""9"",""10"",""0"",""9"",""""]","181000","2017-05-02 21:57:25","4091"
"A212LZYYBMG13U","cs_wg_v3_real3","3KWTYT08704JP2K089BCYREATQH5L0","test","Memory","8",NULL,"8","100","1","12057","[""helicopter"",""bookshelf"",""doorway"",""machine"",""ladder"",""traffic"",""umbrella"",""community"",""stomach"",""wedding"",""football"","""","""",""""]","[""8"",""9"",""8"",""10"",""1"",""10"",""1"",""2"",""1"",""0"",""10"","""","""",""""]","181000","2017-05-02 21:57:54","4092"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","6","70","1","96877","MACHINE","basket, ladder, wedding","31000","2017-05-02 21:58:18","4093"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","7","25","1","68324","wedding","ladder basket","16000","2017-05-02 21:59:44","4094"
"A1K75ALN5NQIJM","cs_wg_v3_real3","3H8DHMCCW9C399HB2FHUH3PNH7ADKD","test","Memory","8",NULL,"8","100","1","24431","[""Basket"",""Machine"",""Community"",""Football"",""Ladder"",""Bookshelf"",""Wedding"",""Keyboard"",""Doorway"",""Ladder"","""","""","""",""""]","[""10"",""9"",""8"",""10"",""1"",""2"",""0"",""0"",""1"",""1"","""","""","""",""""]","181000","2017-05-02 22:03:12","4095"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","0","70","1","57433","bookshelf",,"31000","2017-05-03 00:37:14","4096"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","25","1","50312","basket",,"26000","2017-05-03 00:38:32","4097"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","2","40","1","46211","UMBRELLA","FOOTBALL
UMBRELLA","31000","2017-05-03 00:39:51","4098"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","3","15","1","46378","STRUCTURE","STRUCTURE
KEYBOARD
","26000","2017-05-03 00:41:06","4099"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","4","30","1","59597","FOOTBALL",,"21000","2017-05-03 00:42:28","4100"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","5","40","0","33192","STOMACH",,"16000","2017-05-03 00:43:19","4101"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","6","60","1","52438","FOOTBALL",,"21000","2017-05-03 00:44:35","4102"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","7","25","1","40821","UMBRELLA",,"16000","2017-05-03 00:45:34","4103"
"A2HHGI5CNSS5PD","cs_wg_v3_real3","33JKGHPFYCV7L98RCL8DSLTLKG7NMA","test","Memory","8",NULL,"8","100","1","22496","[""UMBRELLA"",""LADDER"",""HELICOPTER"",""STRUCTURE"",""COMMUNITY"",""STOMACH"",""DOORWAY"",""WEDDING"",""BOOKSHELF"",""FOOTBALL"",""BASKET"",""TRAFFIC"",""KEYBOARD"",""MACHINE""]","[""10"",""10"",""10"",""9"",""8"",""9"",""8"",""0"",""0"",""0"",""1"",""2"",""2"",""1""]","181000","2017-05-03 00:48:59","4104"
