"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","WEDDING","0","1","8","2018-01-27 15:58:59","45775"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","LADDER","2","9","8","2018-01-27 15:58:59","45776"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","STOMACH","1","0","8","2018-01-27 15:58:59","45777"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","BOOKSHELF","4","10","8","2018-01-27 15:58:59","45778"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","UMBRELLA","5","10","8","2018-01-27 15:58:59","45779"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","COMMUNITY","3","10","8","2018-01-27 15:58:59","45780"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","FOOTBALL","6","1","8","2018-01-27 15:58:59","45781"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","DOORWAY","7","1","8","2018-01-27 15:59:00","45782"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","HELICOPTER","8","9","8","2018-01-27 15:59:00","45783"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","TRAFFIC","9","0","8","2018-01-27 15:59:00","45784"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","MACHINE","11","10","8","2018-01-27 15:59:00","45785"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","STRUCTURE","10","0","8","2018-01-27 15:59:00","45786"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","KEYBOARD","12","0","8","2018-01-27 15:59:00","45787"
"A1B14CS9DW7008","cs_wg_v10_real2","3GLB5JMZFXWY7NLSCOWFJBXWJ9JDGF","BASKET","13","9","8","2018-01-27 15:59:00","45788"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","LADDER","2","9","8","2018-01-27 15:59:01","45790"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","STOMACH","1","9","8","2018-01-27 15:59:01","45789"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","WEDDING","0","1","8","2018-01-27 15:59:01","45791"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","UMBRELLA","5","10","8","2018-01-27 15:59:01","45792"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","COMMUNITY","3","10","8","2018-01-27 15:59:01","45793"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","BOOKSHELF","4","10","8","2018-01-27 15:59:01","45794"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","FOOTBALL","6","0","8","2018-01-27 15:59:02","45795"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","DOORWAY","7","10","8","2018-01-27 15:59:02","45796"
"A39ZYRK3XFFUBJ","cs_wg_v10_real2","3X66WABAJWJ0PVJVJZQ362BKSWUG3K","TRAFFIC","9","1","8","2018-01-27 15:59:02","45797"
