subject,version,assignmentId,word,word_ind,s1_value,s2_value,exposures,stamp,id
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,JACKET,4,9,11,10,6/5/18 20:13,61150
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,PRIEST,5,16,5,10,6/5/18 20:13,61149
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,PILLAR,6,5,12,10,6/5/18 20:13,61152
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,EARDRUM,7,6,18,10,6/5/18 20:13,61151
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,BROWNIE,8,5,14,10,6/5/18 20:13,61153
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,BASKET,9,3,11,10,6/5/18 20:13,61156
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,HEAVEN,10,3,22,10,6/5/18 20:13,61154
A2LLFJURME73XE,cs_wg_full_v1_pilot1,39JEC7537U27KS591N0QZ6IPFFLVCQ,BIKINI,11,8,10,10,6/5/18 20:13,61155
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,COSTUME,0,5,6,10,6/5/18 20:30,61219
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,BEGGAR,1,12,20,10,6/5/18 20:30,61217
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,CHIMNEY,2,8,13,10,6/5/18 20:30,61218
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,TRAFFIC,3,17,21,10,6/5/18 20:30,61221
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,TURKEY,4,9,16,10,6/5/18 20:30,61220
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,FRIEND,5,16,22,10,6/5/18 20:30,61222
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,ROYALTY,6,5,15,10,6/5/18 20:30,61223
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,EARDRUM,7,6,9,10,6/5/18 20:30,61225
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,CABINET,8,5,13,10,6/5/18 20:30,61224
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,CRICKET,9,3,16,10,6/5/18 20:30,61227
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,HEAVEN,10,3,5,10,6/5/18 20:30,61226
A2RUHO7I7Y4XFA,cs_wg_full_v1_pilot1,3OONKJ5DKCKTK346MBIHTUIZ11OBOX,CASINO,11,8,18,10,6/5/18 20:30,61228
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,COSTUME,0,5,21,10,6/5/18 21:05,61265
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,BUDGET,1,12,7,10,6/5/18 21:05,61269
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,CHIMNEY,2,8,14,10,6/5/18 21:05,61271
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,GIRAFFE,3,17,6,10,6/5/18 21:05,61268
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,PICKLE,4,9,11,10,6/5/18 21:05,61273
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,CELERY,5,16,5,10,6/5/18 21:05,61274
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,JAVELIN,6,5,12,10,6/5/18 21:05,61270
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,BARREL,7,6,18,10,6/5/18 21:05,61267
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,TENNIS,8,5,14,10,6/5/18 21:05,61272
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,PUMPKIN,9,3,11,10,6/5/18 21:05,61266
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,TRIVIA,10,3,22,10,6/5/18 21:05,61276
A2UFZ49YJO16T1,cs_wg_full_v1_pilot1,34Q075JO1XE74OUVITNHXH98HMH10E,ADDICT,11,8,10,10,6/5/18 21:05,61275
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,SPATULA,0,5,21,10,6/5/18 21:21,61315
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,JUNGLE,1,12,7,10,6/5/18 21:21,61313
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,MAGNET,2,8,14,10,6/5/18 21:21,61316
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,TRAFFIC,3,17,6,10,6/5/18 21:21,61317
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,PICKLE,4,9,11,10,6/5/18 21:21,61314
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,FRIEND,5,16,5,10,6/5/18 21:21,61318
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,DOLLAR,6,5,12,10,6/5/18 21:21,61322
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,WALRUS,7,6,18,10,6/5/18 21:21,61321
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,WALNUT,8,5,14,10,6/5/18 21:21,61324
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,PUMPKIN,9,3,11,10,6/5/18 21:21,61320
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,TRIVIA,10,3,22,10,6/5/18 21:21,61323
A2WKN97R9EXE6B,cs_wg_full_v1_pilot1,33PPUNGG386SZEZ2KHFO97U73S3ZRB,CASINO,11,8,10,10,6/5/18 21:21,61319
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,PICTURE,0,5,21,10,6/5/18 22:05,61362
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,BUDGET,1,12,7,10,6/5/18 22:05,61361
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,KIDNEY,2,8,14,10,6/5/18 22:05,61363
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,COFFIN,3,17,6,10,6/5/18 22:05,61364
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,TURKEY,4,9,11,10,6/5/18 22:05,61367
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,BAKERY,5,16,5,10,6/5/18 22:05,61368
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,ROYALTY,6,5,12,10,6/5/18 22:05,61366
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,EARDRUM,7,6,18,10,6/5/18 22:05,61369
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,BROWNIE,8,5,14,10,6/5/18 22:05,61365
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,CRICKET,9,3,11,10,6/5/18 22:05,61370
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,BEAVER,10,3,22,10,6/5/18 22:05,61371
A37X34Z4YCX56Z,cs_wg_full_v1_pilot1,3A4NIXBJ760HX95608SYFTPZIXTLMP,CASINO,11,8,10,10,6/5/18 22:05,61372
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,SPATULA,0,5,6,10,6/5/18 20:08,61121
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,FLIGHT,1,12,20,10,6/5/18 20:08,61122
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,KIDNEY,2,8,13,10,6/5/18 20:08,61123
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,TRAFFIC,3,17,21,10,6/5/18 20:08,61124
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,PICKLE,4,9,16,10,6/5/18 20:08,61126
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,CELERY,5,16,22,10,6/5/18 20:08,61125
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,BULLET,6,5,15,10,6/5/18 20:08,61128
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,WALRUS,7,6,9,10,6/5/18 20:08,61127
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,SCIENCE,8,5,13,10,6/5/18 20:08,61129
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,CRICKET,9,3,16,10,6/5/18 20:08,61130
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,CANVAS,10,3,5,10,6/5/18 20:08,61131
A39XIQCFSCNHFU,cs_wg_full_v1_pilot1,31Z0PCVWUKGMVJ6O5BS0I22QHJHT7I,BAGPIPE,11,8,18,10,6/5/18 20:08,61132
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,PENGUIN,0,5,6,10,6/5/18 22:05,61354
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BUDGET,1,12,20,10,6/5/18 22:05,61353
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,CANNON,2,8,13,10,6/5/18 22:05,61350
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,COFFIN,3,17,21,10,6/5/18 22:05,61351
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,MONKEY,4,9,16,10,6/5/18 22:05,61352
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BAKERY,5,16,22,10,6/5/18 22:05,61349
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,JAVELIN,6,5,15,10,6/5/18 22:05,61359
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,WALRUS,7,6,9,10,6/5/18 22:05,61356
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,TENNIS,8,5,13,10,6/5/18 22:05,61360
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BLANKET,9,3,16,10,6/5/18 22:05,61357
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,HEAVEN,10,3,5,10,6/5/18 22:05,61358
A39ZJ6GDHFZRJW,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BAGPIPE,11,8,18,10,6/5/18 22:05,61355
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,SUNBURN,0,5,6,10,6/5/18 22:22,61376
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,BUDGET,1,12,20,10,6/5/18 22:22,61375
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,KIDNEY,2,8,13,10,6/5/18 22:22,61374
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,COFFEE,3,17,21,10,6/5/18 22:22,61378
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,MONKEY,4,9,16,10,6/5/18 22:22,61373
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,CELERY,5,16,22,10,6/5/18 22:22,61377
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,PILLAR,6,5,15,10,6/5/18 22:22,61382
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,SPIRAL,7,6,9,10,6/5/18 22:22,61379
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,WALNUT,8,5,13,10,6/5/18 22:22,61381
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,BLANKET,9,3,16,10,6/5/18 22:22,61383
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,HEAVEN,10,3,5,10,6/5/18 22:22,61384
A3BS3RZIWQMB9G,cs_wg_full_v1_pilot1,3ZY8KE4ISJ4BETFS651LJB76JWQQVY,DOMINO,11,8,18,10,6/5/18 22:22,61380
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,LIQUID,0,5,6,10,6/5/18 19:57,61049
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,FLIGHT,1,12,20,10,6/5/18 19:57,61051
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,SPONGE,2,8,13,10,6/5/18 19:58,61054
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,GIRAFFE,3,17,21,10,6/5/18 19:57,61050
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,JACKET,4,9,16,10,6/5/18 19:57,61053
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,CELERY,5,16,22,10,6/5/18 19:57,61052
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,BULLET,6,5,15,10,6/5/18 19:58,61059
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,EARDRUM,7,6,9,10,6/5/18 19:58,61060
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,CABINET,8,5,13,10,6/5/18 19:58,61055
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,BASKET,9,3,16,10,6/5/18 19:58,61058
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,SILVER,10,3,5,10,6/5/18 19:58,61056
A3DAQQDUWAZ6LA,cs_wg_full_v1_pilot1,35DR22AR5DLBBHEL89Q7UOBGPDG3X3,CASINO,11,8,18,10,6/5/18 19:58,61057
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,SPATULA,0,5,21,10,6/5/18 19:58,61061
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,BUDGET,1,12,7,10,6/5/18 19:58,61066
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,PLANET,2,8,14,10,6/5/18 19:58,61062
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,COFFIN,3,17,6,10,6/5/18 19:58,61064
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,JACKET,4,9,11,10,6/5/18 19:58,61065
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,PRIEST,5,16,5,10,6/5/18 19:58,61063
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,PILLAR,6,5,12,10,6/5/18 19:58,61067
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,EARDRUM,7,6,18,10,6/5/18 19:58,61068
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,CABINET,8,5,14,10,6/5/18 19:58,61069
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,BASKET,9,3,11,10,6/5/18 19:58,61070
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,HEAVEN,10,3,22,10,6/5/18 19:58,61071
A3HZ8JZAJB124J,cs_wg_full_v1_pilot1,3PDJHANYK5HDMA1OM76JY5Z6BEZ6HJ,DOMINO,11,8,10,10,6/5/18 19:58,61072
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,SUNBURN,0,5,27,10,6/5/18 21:08,61278
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,SUNBURN,0,5,21,10,6/5/18 21:33,61326
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,FLIGHT,1,12,27,10,6/5/18 21:08,61277
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,BEGGAR,1,12,7,10,6/5/18 21:33,61328
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,PLANET,2,8,27,10,6/5/18 21:08,61279
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,CHIMNEY,2,8,14,10,6/5/18 21:33,61325
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,COFFIN,3,17,27,10,6/5/18 21:08,61281
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,WAFFLE,3,17,6,10,6/5/18 21:33,61327
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,SMOKER,4,9,27,10,6/5/18 21:08,61282
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,MONKEY,4,9,11,10,6/5/18 21:33,61329
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,CELERY,5,16,27,10,6/5/18 21:08,61280
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,FORGERY,5,16,5,10,6/5/18 21:33,61330
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,BULLET,6,5,27,10,6/5/18 21:08,61286
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,DOLLAR,6,5,12,10,6/5/18 21:33,61331
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,BARREL,7,6,27,10,6/5/18 21:08,61285
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,BARREL,7,6,18,10,6/5/18 21:33,61332
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,PEANUT,8,5,27,10,6/5/18 21:08,61284
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,SCIENCE,8,5,14,10,6/5/18 21:33,61334
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,BLANKET,9,3,27,10,6/5/18 21:08,61283
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,PUMPKIN,9,3,11,10,6/5/18 21:33,61333
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,CANVAS,10,3,27,10,6/5/18 21:08,61287
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,HEAVEN,10,3,22,10,6/5/18 21:33,61335
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,ADDICT,11,8,27,10,6/5/18 21:08,61288
A3OPHHRV96Y2UH,cs_wg_full_v1_pilot1,3JAOYWH7VI52QPMCBZOTA7JFIXPL9R,DOMINO,11,8,10,10,6/5/18 21:33,61336
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,PICTURE,0,5,21,10,6/5/18 23:57,61425
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,BEGGAR,1,12,7,10,6/5/18 23:57,61422
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,CANNON,2,8,14,10,6/5/18 23:57,61421
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,COFFIN,3,17,6,10,6/5/18 23:57,61423
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,MONKEY,4,9,11,10,6/5/18 23:57,61426
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,BATTERY,5,16,5,10,6/5/18 23:57,61424
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,ROYALTY,6,5,12,10,6/5/18 23:57,61428
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,EARDRUM,7,6,18,10,6/5/18 23:57,61431
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,CABINET,8,5,14,10,6/5/18 23:57,61429
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,NICKEL,9,3,11,10,6/5/18 23:57,61430
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,HEAVEN,10,3,22,10,6/5/18 23:57,61427
A3V1ZYXBJYCIIE,cs_wg_full_v1_pilot1,33NF62TLXJ3GCVH3CB35K1K3P4AJKZ,DOMINO,11,8,10,10,6/5/18 23:57,61432
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,SPATULA,0,5,21,10,6/5/18 20:20,61181
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,TONGUE,1,12,7,10,6/5/18 20:20,61186
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,CHIMNEY,2,8,14,10,6/5/18 20:20,61185
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,MUFFIN,3,17,6,10,6/5/18 20:20,61183
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,BUCKET,4,9,11,10,6/5/18 20:20,61184
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,CAMERA,5,16,5,10,6/5/18 20:20,61182
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,DOLLAR,6,5,12,10,6/5/18 20:20,61189
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,SPIRAL,7,6,18,10,6/5/18 20:20,61187
