"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"AD8JNBDMO3NED","cs_wg_v6_pilot2","3GLB5JMZFXWY7NLSCOWFJBXVTDYDGA","test","Memory","8",NULL,"8","100","1","10271","[""STRUCTURE"",""HELICOPTER"",""MACHINE"",""BONUS"",""CORPSE"","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-26 21:01:37","6786"
"A2KJFH8QSCARQA","cs_wg_v6_pilot2","32SVAV9L3FAZF46SXZYTAG0G45W3AQ","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","5","25","1","24263","wedding",,"16000","2017-09-26 21:02:11","6787"
"AOIR8V07FYMH5","cs_wg_v6_pilot2","31QTRG6Q2TE7IB9IB39GQ5LOCSQYP6","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","4","70","0","108024","bookshelf",,"26000","2017-09-26 21:03:12","6788"
"A2KJFH8QSCARQA","cs_wg_v6_pilot2","32SVAV9L3FAZF46SXZYTAG0G45W3AQ","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","15","1","41267","bookshelf","machine
ladder
bookshelf","26000","2017-09-26 21:03:20","6789"
"AOIR8V07FYMH5","cs_wg_v6_pilot2","31QTRG6Q2TE7IB9IB39GQ5LOCSQYP6","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","5","60","0","29474","helicopter",,"31000","2017-09-26 21:04:15","6790"
"A2KJFH8QSCARQA","cs_wg_v6_pilot2","32SVAV9L3FAZF46SXZYTAG0G45W3AQ","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","7","70","1","42195","helicopter","machine
ladder
wedding
helicopter","31000","2017-09-26 21:04:35","6791"
"AOIR8V07FYMH5","cs_wg_v6_pilot2","31QTRG6Q2TE7IB9IB39GQ5LOCSQYP6","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","6","70","1","19497","bookshelf",,"31000","2017-09-26 21:05:08","6792"
"AOIR8V07FYMH5","cs_wg_v6_pilot2","31QTRG6Q2TE7IB9IB39GQ5LOCSQYP6","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","7","40","0","19293","wedding",,"26000","2017-09-26 21:05:56","6793"
"A2KJFH8QSCARQA","cs_wg_v6_pilot2","32SVAV9L3FAZF46SXZYTAG0G45W3AQ","test","Memory","8",NULL,"8","100","1","10664","[""wedding"",""helicopter"",""bookshelf"",""machine"",""ladder"",""football"",""structure"",""community"",""umbrella"","""","""","""","""",""""]",,"181000","2017-09-26 21:07:49","6794"
"AOIR8V07FYMH5","cs_wg_v6_pilot2","31QTRG6Q2TE7IB9IB39GQ5LOCSQYP6","test","Memory","8",NULL,"8","100","1","10962","[""wedding"",""bookshelf"",""helicopter"",""stool"","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-26 21:09:13","6795"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","25","0","43037","helico",,"16000","2017-09-26 21:30:56","6796"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","1","20","0","86821","helicopter",,"31000","2017-09-26 21:32:56","6797"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","2","20","0","40482","ladder",,"16000","2017-09-26 21:33:54","6798"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","3","60","1","20865",,,"21000","2017-09-26 21:34:38","6799"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","20","0","14611","football","football","21000","2017-09-26 21:35:14","6800"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","4","40","0","33506",,,"31000","2017-09-26 21:35:45","6801"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","30","0","13367","Bedroom",,"26000","2017-09-26 21:35:55","6802"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","2","30","0","15102","Football",,"26000","2017-09-26 21:36:39","6803"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","5","60","0","31446","doorway","doorway","26000","2017-09-26 21:36:45","6804"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","20","1","54078","community",,"16000","2017-09-26 21:37:03","6805"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","3","60","1","12830","Football",,"21000","2017-09-26 21:37:16","6806"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","6","30","1","32119",,,"21000","2017-09-26 21:37:40","6807"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","4","60","0","29711","Football",,"16000","2017-09-26 21:38:05","6808"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","7","40","0","38169",,,"26000","2017-09-26 21:38:46","6809"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","15","1","75076","doorway",,"26000","2017-09-26 21:38:46","6810"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","5","40","1","8374","Football",,"31000","2017-09-26 21:38:48","6811"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","6","40","0","9781","Football",,"16000","2017-09-26 21:39:18","6812"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","2","40","1","75725","machine",,"31000","2017-09-26 21:40:35","6813"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","7","40","0","56949","Football",,"31000","2017-09-26 21:40:49","6814"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","3","25","1","46711","community",,"26000","2017-09-26 21:41:50","6815"
"A13PXTFOXDCKBF","cs_wg_v6_pilot2","3SB5N7Y3O35483KY0C8K44DCZOP0G4","test","Memory","8",NULL,"8","100","1","17265","[""doorway"",""ladder"",""helicopter"",""machine"",""medicine"","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-26 21:42:07","6816"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","4","30","1","41667","machine",,"21000","2017-09-26 21:42:55","6817"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","5","40","0","64341","ladder",,"31000","2017-09-26 21:44:32","6818"
"A1LOD3LNX7FUPJ","cs_wg_v6_pilot2","378XPAWRUCEE57OBI25GEM25NNTAIX","test","Memory","8",NULL,"8","40","0","55185","[""Football"","""","""","""","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-26 21:44:49","6819"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","6","25","1","50989","machine",,"16000","2017-09-26 21:45:41","6820"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","7","60","1","68285","ladder",,"21000","2017-09-26 21:47:12","6821"
"AU849EHZNGV2Z","cs_wg_v6_pilot2","3R6P78PK7KC5OCHPYEWUOFFHWZLTG8","test","Memory","8",NULL,"8","100","1","9028","[""doorway"",""community"",""ladder"",""machine"",""wedding"",""structure"",""bookshelf"","""","""","""","""","""","""",""""]",,"181000","2017-09-26 21:50:24","6822"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","30","0","60141","basket",,"26000","2017-09-26 22:21:48","6823"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","40","0","38745","traffic",,"26000","2017-09-26 22:22:55","6824"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","2","30","1","31226","traffic",,"21000","2017-09-26 22:23:50","6825"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","3","60","1","55507","basket",,"21000","2017-09-26 22:25:08","6826"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","4","20","1","35706","traffic",,"16000","2017-09-26 22:26:02","6827"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","5","40","1","25735","ladder",,"31000","2017-09-26 22:27:01","6828"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","6","25","1","33496","traffic",,"16000","2017-09-26 22:27:52","6829"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","7","70","1","83582","LADDER",,"31000","2017-09-26 22:29:49","6830"
"A30VLAIIJIG5IS","cs_wg_v6_pilot2","3V5Q80FXIXSAA1BOKK5E4YHISH432J","test","Memory","8",NULL,"8","100","1","23370","[""basket"",""traffic"",""ladder"",""doorway"","""","""","""","""","""","""","""","""","""",""""]",,"181000","2017-09-26 22:33:15","6831"
