"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","WEDDING","0","10","0","2017-10-10 14:43:58","37305"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","COMMUNITY","3","0","0","2017-10-10 14:43:58","37306"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","STOMACH","1","10","0","2017-10-10 14:43:58","37307"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","LADDER","2","0","0","2017-10-10 14:43:58","37308"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","BOOKSHELF","4","2","0","2017-10-10 14:43:58","37309"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","UMBRELLA","5","2","0","2017-10-10 14:43:58","37310"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","DOORWAY","7","0","0","2017-10-10 14:43:58","37311"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","HELICOPTER","8","8","0","2017-10-10 14:43:58","37312"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","FOOTBALL","6","1","0","2017-10-10 14:43:58","37313"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","TRAFFIC","9","8","0","2017-10-10 14:43:58","37314"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","STRUCTURE","10","9","0","2017-10-10 14:43:58","37315"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","MACHINE","11","10","0","2017-10-10 14:43:58","37316"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","KEYBOARD","12","9","0","2017-10-10 14:43:58","37317"
"A3US51RJ9AWSEE","cs_wg_v8_pilot1","3KMS4QQVK2R07TV7TLCK53S9F4UKFR","BASKET","13","1","0","2017-10-10 14:43:58","37318"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","STOMACH","1","0","0","2017-10-10 14:46:37","37319"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","LADDER","2","8","0","2017-10-10 14:46:37","37320"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","BOOKSHELF","4","1","0","2017-10-10 14:46:37","37321"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","WEDDING","0","9","0","2017-10-10 14:46:37","37322"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","COMMUNITY","3","10","0","2017-10-10 14:46:37","37323"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","UMBRELLA","5","2","0","2017-10-10 14:46:37","37324"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","FOOTBALL","6","0","0","2017-10-10 14:46:37","37325"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","HELICOPTER","8","10","0","2017-10-10 14:46:37","37326"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","TRAFFIC","9","0","0","2017-10-10 14:46:37","37327"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","DOORWAY","7","1","0","2017-10-10 14:46:37","37328"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","STRUCTURE","10","2","0","2017-10-10 14:46:37","37329"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","MACHINE","11","10","0","2017-10-10 14:46:37","37330"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","BASKET","13","9","0","2017-10-10 14:46:38","37331"
"A1L1SQ488YCCFJ","cs_wg_v8_pilot1","3JPSL1DZ5S06J8Z2FII8JUYMCJMAN9","KEYBOARD","12","8","0","2017-10-10 14:46:38","37332"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","WEDDING","0","9","0","2017-10-10 14:47:18","37333"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","COMMUNITY","3","0","0","2017-10-10 14:47:18","37334"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","STOMACH","1","1","0","2017-10-10 14:47:18","37335"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","LADDER","2","10","0","2017-10-10 14:47:18","37336"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","BOOKSHELF","4","0","0","2017-10-10 14:47:18","37337"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","UMBRELLA","5","2","0","2017-10-10 14:47:18","37338"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","HELICOPTER","8","9","0","2017-10-10 14:47:18","37339"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","FOOTBALL","6","1","0","2017-10-10 14:47:18","37340"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","DOORWAY","7","0","0","2017-10-10 14:47:18","37341"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","TRAFFIC","9","2","0","2017-10-10 14:47:19","37342"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","STRUCTURE","10","10","0","2017-10-10 14:47:19","37343"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","MACHINE","11","8","0","2017-10-10 14:47:19","37344"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","BASKET","13","10","0","2017-10-10 14:47:19","37345"
"A3HE8VNBXD2BR0","cs_wg_v8_pilot1","3Z4AIRP3C6EF1E06L5CO6VWHA3QX1S","KEYBOARD","12","8","0","2017-10-10 14:47:19","37346"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","WEDDING","0","8","0","2017-10-10 14:53:54","37347"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","STOMACH","1","2","0","2017-10-10 14:53:54","37348"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","LADDER","2","9","0","2017-10-10 14:53:54","37349"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","COMMUNITY","3","10","0","2017-10-10 14:53:54","37350"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","BOOKSHELF","4","0","0","2017-10-10 14:53:54","37351"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","UMBRELLA","5","0","0","2017-10-10 14:53:54","37352"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","FOOTBALL","6","1","0","2017-10-10 14:53:54","37353"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","DOORWAY","7","1","0","2017-10-10 14:53:54","37354"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","HELICOPTER","8","2","0","2017-10-10 14:53:54","37355"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","TRAFFIC","9","10","0","2017-10-10 14:53:54","37356"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","STRUCTURE","10","9","0","2017-10-10 14:53:54","37357"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","MACHINE","11","10","0","2017-10-10 14:53:54","37358"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","KEYBOARD","12","8","0","2017-10-10 14:53:54","37359"
"A2HOUSKURBF8UA","cs_wg_v8_pilot1","33IZTU6J812FVYZ0YOR82WJQ033XSC","BASKET","13","0","0","2017-10-10 14:53:54","37360"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","WEDDING","0","0","0","2017-10-10 14:55:27","37361"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","STOMACH","1","2","0","2017-10-10 14:55:27","37362"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","LADDER","2","1","0","2017-10-10 14:55:27","37363"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","COMMUNITY","3","8","0","2017-10-10 14:55:27","37364"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","BOOKSHELF","4","0","0","2017-10-10 14:55:27","37365"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","UMBRELLA","5","8","0","2017-10-10 14:55:27","37366"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","FOOTBALL","6","10","0","2017-10-10 14:55:27","37367"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","DOORWAY","7","2","0","2017-10-10 14:55:27","37368"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","HELICOPTER","8","1","0","2017-10-10 14:55:27","37369"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","TRAFFIC","9","0","0","2017-10-10 14:55:27","37370"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","STRUCTURE","10","10","0","2017-10-10 14:55:27","37371"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","MACHINE","11","9","0","2017-10-10 14:55:28","37372"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","KEYBOARD","12","10","0","2017-10-10 14:55:28","37373"
"AM8OWAW9TUVLN","cs_wg_v8_pilot1","3LWJHTCVCCNMIWT26QWH1P4IEAMFQE","BASKET","13","9","0","2017-10-10 14:55:28","37374"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","WEDDING","0","0","0","2017-10-10 14:57:43","37375"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","LADDER","2","1","0","2017-10-10 14:57:43","37376"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","STOMACH","1","9","0","2017-10-10 14:57:43","37377"
"ACDTQNYOT3GG8","cs_wg_v8_pilot1","3L6L49WXW0YNRUDF2HCVCAC0TOQ543","COMMUNITY","3","1","0","2017-10-10 14:57:44","37378"
