"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","ZALEY","1","5","8","2017-02-07 22:27:35","1693"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","MICKERED","5","0","8","2017-02-07 22:27:35","1694"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","VATED","3","2","10","2017-02-07 22:27:35","1695"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","DUNCHED","2","3","11","2017-02-07 22:27:35","1696"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","SCREEP","0","4","7","2017-02-07 22:27:35","1697"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","POATS","4","6","9","2017-02-07 22:27:35","1698"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","BLICKET","6","9","5","2017-02-07 22:27:35","1699"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","FIPPING","7","-8","7","2017-02-07 22:27:35","1700"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","CLEEPERS","8","1","9","2017-02-07 22:27:35","1701"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","ROAKING","10","-5","5","2017-02-07 22:27:35","1703"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","NARDLY","12","8","11","2017-02-07 22:27:35","1702"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","WOOKED","9","-9","7","2017-02-07 22:27:35","1704"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","CHEEDLE","11","-1","6","2017-02-07 22:27:35","1705"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","CHAXED","13","-6","6","2017-02-07 22:27:35","1706"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","THOCKY","14","-3","10","2017-02-07 22:27:35","1707"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","GLUNDLE","15","-4","8","2017-02-07 22:27:35","1708"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","FLEMMERING","16","-7","10","2017-02-07 22:27:35","1709"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","HOTCHACK","18","7","6","2017-02-07 22:27:35","1711"
"A3GPTSDDHJ2DBV","cs_wg_v1_pilot3","3URFVVM165JKF6RJOBATEIHOQ08ZU8","PLIBBERED","17","11","9","2017-02-07 22:27:35","1710"
