"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","COMMUNITY","1","1","4","2017-02-20 19:42:43","5865"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","BASKET","0","4","6","2017-02-20 19:42:43","5866"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","CHOCOLATE","2","3","5","2017-02-20 19:42:43","5867"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","MACHINE","5","1","7","2017-02-20 19:42:43","5868"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","MILITARY","4","-1","4","2017-02-20 19:42:43","5869"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","LADDER","3","-4","4","2017-02-20 19:42:43","5870"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","TRAFFIC","6","3","8","2017-02-20 19:42:43","5871"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","MOUNTAIN","7","-5","7","2017-02-20 19:42:43","5872"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","DOORWAY","8","-4","5","2017-02-20 19:42:43","5873"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","SUNLIGHT","9","-5","7","2017-02-20 19:42:43","5874"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","BOOKSHELF","10","5","6","2017-02-20 19:42:43","5875"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","STRUCTURE","11","5","4","2017-02-20 19:42:43","5876"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","WEDDING","12","-3","8","2017-02-20 19:42:43","5877"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","KEYBOARD","13","-3","6","2017-02-20 19:42:43","5878"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","FORTUNE","14","-2","8","2017-02-20 19:42:44","5879"
