1,12,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
1,3,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
1,5,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
1,8,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
1,6,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
1,4,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
2,9,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
2,6,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
2,2,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
2,9,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
2,3,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
2,10,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
2,6,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
3,12,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
3,9,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
3,12,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
3,8,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
3,6,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
3,2,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
3,11,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
5,9,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
5,3,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
5,9,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
5,2,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
5,11,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
5,5,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
5,9,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
5,8,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
6,6,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
6,7,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
6,6,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
6,5,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
6,10,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
6,4,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
6,6,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
6,3,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
7,12,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
7,7,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
7,11,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
7,11,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
7,13,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
7,13,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
7,7,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
10,10,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
10,7,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
10,14,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
10,11,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
10,2,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
10,5,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
12,4,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
12,5,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
12,9,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
12,5,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
12,7,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
12,9,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
12,5,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
13,14,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
13,3,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
13,4,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
13,12,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
13,11,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
13,5,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
13,8,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
13,5,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
17,6,"[20  95  0  70  70  60  70  70  20  85  95  0  20  0]"
17,12,"[115  60  115  70  60  125  60  60  75  130  45  120  10  40]"
17,4,"[60  50  50  90  70  80  50  30  90  50  50  80  60  40]"
17,7,"[25  60  5  40  40  65  90  25  30  0  90  5  65  30]"
17,9,"[10  40  0  40  40  0  30  20  60  30  30  30  20  20]"
17,5,"[50  20  130  70  110  70  10  220  120  30  170  50  140  150]"
17,7,"[30  10  20  10  50  40  40  0  30  20  20  20  20  30]"
17,5,"[60  30  50  30  70  60  60  10  110  80  50  70  40  50]"
