"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","BEAUTIFUL","1","4","4","2017-02-13 19:39:16","4405"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","CHOCOLATE","2","-7","7","2017-02-13 19:39:16","4406"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","BASKET","0","8","5","2017-02-13 19:39:16","4407"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","LADDER","3","3","4","2017-02-13 19:39:16","4408"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","MACHINE","5","-6","8","2017-02-13 19:39:16","4409"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","MILITARY","4","-1","8","2017-02-13 19:39:16","4410"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","NEIGHBOR","6","-5","7","2017-02-13 19:39:17","4411"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","PARTNER","8","10","4","2017-02-13 19:39:17","4412"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","MOUNTAIN","7","-4","5","2017-02-13 19:39:17","4413"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","POSITION","10","-10","6","2017-02-13 19:39:17","4414"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","STRUCTURE","11","-8","5","2017-02-13 19:39:17","4415"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","QUESTION","9","7","7","2017-02-13 19:39:17","4416"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","WEDDING","12","2","7","2017-02-13 19:39:17","4417"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","YESTERDAY","13","-9","5","2017-02-13 19:39:17","4418"
"A3I40B0FATY8VH","cs_wg_v2_pilot3","33IZTU6J812FVYZ0YOR82WJPYZ7XS4","UNDERSTAND","14","5","8","2017-02-13 19:39:17","4419"
