"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"ACWYF9Z50PCA9","cs_wg_full_v3_pilot2","3ZSY5X72NXCG0ALVI847T9N3P17OR1","small","PALACE","3","6","2","9","2018-06-29 15:51:22","77118"
"ACWYF9Z50PCA9","cs_wg_full_v3_pilot2","3ZSY5X72NXCG0ALVI847T9N3P17OR1","small","TURKEY","0","15","11","9","2018-06-29 15:51:22","77119"
"ACWYF9Z50PCA9","cs_wg_full_v3_pilot2","3ZSY5X72NXCG0ALVI847T9N3P17OR1","small","PICTURE","2","6","21","9","2018-06-29 15:51:22","77120"
"ACWYF9Z50PCA9","cs_wg_full_v3_pilot2","3ZSY5X72NXCG0ALVI847T9N3P17OR1","small","PUMPKIN","1","1","11","9","2018-06-29 15:51:22","77121"
"A247EMWK0LVQGK","cs_wg_full_v3_pilot2","32XVDSJFPZYBWNJYQ2AT0XQQI9CM25","small","CRICKET","1","1","11","9","2018-06-29 15:52:05","77122"
"A247EMWK0LVQGK","cs_wg_full_v3_pilot2","32XVDSJFPZYBWNJYQ2AT0XQQI9CM25","small","PUMPKIN","0","15","11","9","2018-06-29 15:52:05","77123"
"A247EMWK0LVQGK","cs_wg_full_v3_pilot2","32XVDSJFPZYBWNJYQ2AT0XQQI9CM25","small","COSTUME","2","6","21","9","2018-06-29 15:52:05","77124"
"A247EMWK0LVQGK","cs_wg_full_v3_pilot2","32XVDSJFPZYBWNJYQ2AT0XQQI9CM25","small","PEBBLE","3","6","2","9","2018-06-29 15:52:05","77125"
"A212P51360T72C","cs_wg_full_v3_pilot2","3XCC1ODXDLCJLMYBXLWBIEI342PRQC","small","MONKEY","0","15","11","9","2018-06-29 15:52:33","77126"
"A212P51360T72C","cs_wg_full_v3_pilot2","3XCC1ODXDLCJLMYBXLWBIEI342PRQC","small","WIZARD","3","6","2","9","2018-06-29 15:52:33","77127"
"A212P51360T72C","cs_wg_full_v3_pilot2","3XCC1ODXDLCJLMYBXLWBIEI342PRQC","small","SUNBURN","2","6","21","9","2018-06-29 15:52:33","77128"
"A212P51360T72C","cs_wg_full_v3_pilot2","3XCC1ODXDLCJLMYBXLWBIEI342PRQC","small","SMOKER","1","1","11","9","2018-06-29 15:52:33","77129"
"A26XF8O4XRL8JA","cs_wg_full_v3_pilot2","3TXMY6UCAEPFFK9SFO6GTJJH41MCQR","small","COSTUME","2","6","21","9","2018-06-29 15:53:31","77130"
"A26XF8O4XRL8JA","cs_wg_full_v3_pilot2","3TXMY6UCAEPFFK9SFO6GTJJH41MCQR","small","TURKEY","0","15","11","9","2018-06-29 15:53:31","77131"
"A26XF8O4XRL8JA","cs_wg_full_v3_pilot2","3TXMY6UCAEPFFK9SFO6GTJJH41MCQR","small","CANCER","3","6","2","9","2018-06-29 15:53:31","77132"
"A26XF8O4XRL8JA","cs_wg_full_v3_pilot2","3TXMY6UCAEPFFK9SFO6GTJJH41MCQR","small","MONKEY","1","1","11","9","2018-06-29 15:53:31","77133"
"A3HKQND0VGDM87","cs_wg_full_v3_pilot2","3U0SRXB7CD6YIPLJHT4UEKNYZR2RNP","small","PICKLE","0","15","11","9","2018-06-29 15:53:33","77134"
"A3HKQND0VGDM87","cs_wg_full_v3_pilot2","3U0SRXB7CD6YIPLJHT4UEKNYZR2RNP","small","ACROBAT","3","6","2","9","2018-06-29 15:53:33","77135"
