"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","COMMUNITY","0","9","10","2017-03-21 18:04:59","9746"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","TRAFFIC","3","2","10","2017-03-21 18:04:59","9747"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","LADDER","1","10","10","2017-03-21 18:04:59","9748"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","MACHINE","2","1","10","2017-03-21 18:04:59","9749"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","BOOKSHELF","5","0","10","2017-03-21 18:04:59","9750"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","DOORWAY","4","8","10","2017-03-21 18:04:59","9751"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","STRUCTURE","6","0","10","2017-03-21 18:04:59","9752"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","WEDDING","7","2","10","2017-03-21 18:04:59","9753"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","HELICOPTER","8","10","10","2017-03-21 18:04:59","9754"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","STOMACH","9","9","10","2017-03-21 18:04:59","9755"
"ATZSD4TTNDO5V","cs_wg_v3_pilot1","3JV9LGBJWTFPBKCH2XAVU59T3YTGOG","FOOTBALL","10","8","10","2017-03-21 18:04:59","9756"
