"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","BASKET","0","15","11","0","2018-10-04 16:03:39","116007"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","BLANKET","1","1","11","0","2018-10-04 16:03:39","116008"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","DONKEY","2","8","11","0","2018-10-04 16:03:39","116009"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","CHICKEN","3","8","21","0","2018-10-04 16:03:39","116010"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","SQUID","4","8","2","0","2018-10-04 16:03:39","116011"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","BANQUET","5","7","2","0","2018-10-04 16:03:39","116012"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","COSTUME","6","7","2","0","2018-10-04 16:03:39","116013"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","PICTURE","7","7","2","0","2018-10-04 16:03:39","116014"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","COWBOY","8","8","2","0","2018-10-04 16:03:39","116015"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","AVOCADO","9","9","2","0","2018-10-04 16:03:39","116016"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","GRENADE","10","9","2","0","2018-10-04 16:03:39","116017"
"AH6PQTU8QFO8U","cs_wg_rev_mem_real1","3ERMJ6L4DYTIIOG4WEROWO7YFTEM7V","large","LIZARD","11","9","2","0","2018-10-04 16:03:39","116018"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","MONKEY","0","15","11","0","2018-10-04 16:03:51","116019"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","CRICKET","1","1","11","0","2018-10-04 16:03:51","116020"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","BANQUET","4","8","2","0","2018-10-04 16:03:51","116021"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","JAGUAR","5","7","2","0","2018-10-04 16:03:51","116022"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","BLANKET","2","8","11","0","2018-10-04 16:03:51","116023"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","PICKLE","3","8","21","0","2018-10-04 16:03:51","116024"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","PERFUME","6","7","2","0","2018-10-04 16:03:51","116025"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","SUNBURN","7","7","2","0","2018-10-04 16:03:51","116026"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","COMPANY","10","9","2","0","2018-10-04 16:03:51","116027"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","GARBAGE","9","9","2","0","2018-10-04 16:03:51","116028"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","BAMBOO","11","9","2","0","2018-10-04 16:03:51","116029"
"AH57BCVBGV3EJ","cs_wg_rev_mem_real1","3PXX5PX6LXZ4IZA5CSDZSZYU42GBAM","large","RABBIT","8","8","2","0","2018-10-04 16:03:52","116030"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","CHICKEN","0","15","11","0","2018-10-04 16:03:57","116031"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","BUCKET","1","1","11","0","2018-10-04 16:03:57","116032"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","WHISKER","3","8","21","0","2018-10-04 16:03:57","116033"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","NAPKIN","2","8","11","0","2018-10-04 16:03:57","116034"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","LETTUCE","4","8","2","0","2018-10-04 16:03:57","116035"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","GROUND","5","7","2","0","2018-10-04 16:03:57","116036"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","MOUTH","6","7","2","0","2018-10-04 16:03:57","116037"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","AIRBAG","10","9","2","0","2018-10-04 16:03:57","116038"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","COWBOY","11","9","2","0","2018-10-04 16:03:57","116039"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","BAMBOO","9","9","2","0","2018-10-04 16:03:57","116040"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","PERFUME","7","7","2","0","2018-10-04 16:03:57","116041"
"A2MK7JYJLKWSIH","cs_wg_rev_mem_real1","3IXEICO792K3RJSJM1N8CO2UEQR6TI","large","VOLCANO","8","8","2","0","2018-10-04 16:03:57","116042"
"ARKGNJRNV0W89","cs_wg_rev_mem_real1","3KJYX6QCM9CUS6BFBFHCMAVKXHQJVG","large","PUMPKIN","0","15","11","0","2018-10-04 16:04:38","116043"
"ARKGNJRNV0W89","cs_wg_rev_mem_real1","3KJYX6QCM9CUS6BFBFHCMAVKXHQJVG","large","MONKEY","2","8","11","0","2018-10-04 16:04:38","116044"
"ARKGNJRNV0W89","cs_wg_rev_mem_real1","3KJYX6QCM9CUS6BFBFHCMAVKXHQJVG","large","SMOKER","1","1","11","0","2018-10-04 16:04:38","116045"
"ARKGNJRNV0W89","cs_wg_rev_mem_real1","3KJYX6QCM9CUS6BFBFHCMAVKXHQJVG","large","SPATULA","4","8","2","0","2018-10-04 16:04:38","116046"
