Subj,Trial,Choice,MFval,MBval,MF_top,MB_top
59,4,6,0.5,0.2,1,0
59,5,8,0.4,0.6,1,0
59,6,26,0,0.9,1,1
59,7,9,0.5,0.8,1,1
59,8,15,-0.5,0.3,0,0
59,9,25,0.5,0.6,1,1
59,10,25,0.5,0.9,1,1
59,11,3,0.4,0.9,1,1
59,12,9,0.5,0.6,1,0
59,13,9,0.5,1,1,1
59,14,20,0.2,0.5,1,1
59,15,9,0.5,0.1,1,0
60,1,17,0.4,1,1,1
60,2,8,0.4,0.8,1,1
60,3,18,0.4,0.9,1,1
60,4,17,0.4,1,1,1
60,5,18,0.4,0.9,1,1
60,6,9,0.5,0.7,1,1
60,7,9,0.5,0.8,1,1
60,8,22,-0.2,0.9,0,1
60,9,17,0.4,1,1,1
60,10,13,0.2,0.8,1,1
60,11,27,0.5,0.8,1,1
60,12,10,0.5,1,1,1
60,13,9,0.5,1,1,1
60,14,9,0.5,0.5,1,0
60,15,17,0.4,0.9,1,1
61,1,20,0.5,0.6,1,1
61,2,14,0.5,0.7,1,1
61,3,7,0.4,0.6,1,1
61,4,20,0.5,1,1,1
61,5,11,0.3,0.7,1,1
61,6,25,0.4,0.8,1,1
61,7,14,0.5,0.8,1,1
61,8,14,0.5,0.6,1,1
61,9,18,0.4,0.6,1,1
61,10,21,0.5,0.7,1,1
61,11,14,0.5,0.7,1,1
61,12,25,0.4,0.5,1,0
61,13,12,0.4,0.9,1,1
61,14,20,0.5,0.5,1,0
61,15,13,0,0.5,0,1
62,1,13,0.5,1,1,1
62,2,30,0.4,0.4,1,0
62,3,11,0.3,0.9,1,1
62,4,13,0.5,0.8,1,1
62,5,23,0.5,0.9,1,1
62,6,20,0.5,1,1,1
62,7,13,0.5,0.6,1,1
62,8,12,0.2,1,1,1
62,9,26,0.5,0.9,1,1
62,10,2,0.3,1,1,1
62,11,3,0.5,0.9,1,1
62,12,4,0.4,1,1,1
62,13,23,0.5,0.9,1,1
62,14,14,0.4,0.7,1,1
62,15,21,0.1,1,0,1
63,1,13,0.4,1,1,1
63,2,12,0.5,1,1,1
63,3,14,0.4,0.8,1,1
63,4,12,0.5,0.8,1,1
63,5,12,0.5,0.9,1,1
63,6,13,0.4,1,1,1
63,7,14,0.4,0.8,1,1
63,8,12,0.5,1,1,1
63,9,26,0,0.9,1,1
63,10,13,0.4,0.8,1,1
63,11,12,0.5,0.9,1,1
63,12,4,0.5,1,1,1
63,13,12,0.5,0.9,1,1
63,14,14,0.4,0.7,1,1
63,15,14,0.4,0.9,1,1
64,1,8,0.5,1,1,1
64,2,25,0.5,0.5,1,1
64,3,25,0.5,0.7,1,1
64,4,5,0.2,0.2,1,0
64,5,29,0.1,0.9,0,1
64,6,13,0.4,1,1,1
64,7,9,0.4,0.8,1,1
64,8,25,0.5,0.9,1,1
64,9,2,0.3,1,1,1
64,10,25,0.5,0.9,1,1
64,11,18,0.4,0.9,1,1
64,12,18,0.4,0.8,1,1
64,13,9,0.4,1,1,1
64,14,30,0,0.9,0,1
64,15,13,0.4,0.5,1,1
65,1,25,0.1,0.7,1,1
65,2,14,-0.1,0.7,0,1
65,3,27,0,0.9,1,1
65,4,17,-0.2,1,0,1
65,5,2,0.5,0.8,1,1
65,6,20,-0.3,1,0,1
65,7,9,0.3,0.8,1,1
65,8,30,0.4,0.9,1,1
65,9,22,0.1,0.6,1,1
65,10,2,0.5,1,1,1
65,11,3,0,0.9,1,1
65,12,2,0.5,1,1,1
65,13,9,0.3,1,1,1
65,14,12,0.2,0.6,1,1
65,15,17,-0.2,0.9,0,1
66,1,4,0.4,1,1,1
66,2,20,0.5,0.9,1,1
66,3,19,0.3,0.8,1,1
66,4,20,0.5,1,1,1
66,5,23,0.5,0.9,1,1
66,6,1,0.5,1,1,1
66,7,1,0.5,1,1,1
66,8,12,-0.1,1,0,1
66,9,19,0.3,0.8,1,1
66,10,10,0.3,0.9,1,1
66,11,11,0,1,1,1
66,12,10,0.3,1,1,1
66,13,19,0.3,1,1,1
66,14,19,0.3,1,1,1
66,15,1,0.5,0.5,1,1
67,1,17,0.3,1,1,1
67,2,3,0.3,0.9,1,1
67,3,17,0.3,0.9,1,1
67,4,4,0.4,1,1,1
67,5,12,-0.1,0.9,0,1
67,6,13,0.3,1,1,1
67,7,5,0.5,1,1,1
67,8,5,0.5,1,1,1
67,9,17,0.3,1,1,1
67,10,17,0.3,0.9,1,1
67,11,24,0.2,0.9,1,1
67,12,4,0.4,1,1,1
67,13,12,-0.1,0.9,1,1
67,14,10,0.1,0.5,1,1
67,15,24,0.2,1,1,1
68,1,17,0.3,1,1,1
68,2,20,0.4,0.9,1,1
68,3,11,0.1,0.9,1,1
68,4,24,0,1,0,1
68,5,23,0.1,0.9,0,1
68,6,1,0.2,1,1,1
68,7,17,0.3,0.8,1,1
68,8,12,0.5,1,1,1
68,9,17,0.3,1,1,1
68,10,28,0.3,1,1,1
68,11,3,0.4,0.9,1,1
68,12,4,0.3,1,1,1
68,13,23,0.1,0.9,0,1
68,14,1,0.2,1,1,1
68,15,16,0,1,0,1
69,1,14,0.3,1,1,1
69,2,20,0.2,0.9,1,1
69,3,14,0.3,0.8,1,1
69,4,4,0.5,1,1,1
69,5,26,0.5,0.9,1,1
69,6,26,0.5,0.9,1,1
69,7,29,0.4,1,1,1
69,8,26,0.5,0.8,1,1
69,9,2,0.5,1,1,1
69,10,26,0.5,0.9,1,1
69,11,29,0.4,1,1,1
69,12,2,0.5,1,1,1
69,13,9,0,1,0,1
69,14,29,0.4,0.6,1,1
69,15,16,0.4,1,1,1
70,1,13,0.5,1,1,1
70,2,3,0.5,0.9,1,1
70,3,17,0.5,0.9,1,1
70,4,13,0.5,0.8,1,1
70,5,26,0.4,0.9,1,1
70,6,26,0.4,0.9,1,1
70,7,20,0.2,0.5,1,1
70,8,30,0.3,0.9,1,1
70,9,19,0,0.8,0,1
70,10,19,0,0.9,0,1
70,11,12,0.5,0.9,1,1
70,12,29,-0.3,0.8,0,1
70,13,3,0.5,0.8,1,1
70,14,1,0.3,1,1,1
70,15,24,0.4,1,1,1
71,1,13,0,1,1,1
71,2,17,0.4,0.7,1,1
71,3,17,0.4,0.9,1,1
71,4,17,0.4,1,1,1
71,5,18,0.5,0.9,1,1
71,6,12,0.4,0.4,1,0
71,7,17,0.4,0.8,1,1
71,8,27,0.2,0.7,1,1
71,9,11,0.2,0.7,1,1
71,10,25,0.2,0.9,1,1
71,11,18,0.5,0.9,1,1
71,12,18,0.5,0.8,1,1
71,13,3,0.3,0.8,1,1
71,14,27,0.2,0.5,1,1
71,15,17,0.4,0.9,1,1
72,1,13,0.5,1,1,1
72,2,12,0.5,1,1,1
72,3,19,0.2,0.8,1,1
72,4,25,0.4,0.9,1,1
72,5,25,0.4,1,1,1
72,6,13,0.5,1,1,1
72,7,10,0.4,0.6,1,1
72,8,12,0.5,1,1,1
72,9,17,-0.5,1,0,1
72,10,13,0.5,0.8,1,1
72,11,29,0.3,1,1,1
72,12,4,-0.3,1,0,1
72,13,9,0.2,1,1,1
72,14,19,0.2,1,1,1
72,15,13,0.5,0.5,1,1
73,1,9,0.5,0.8,1,1
73,2,12,0.4,1,1,1
73,3,7,0.4,0.6,1,1
73,4,12,0.4,0.8,1,1
73,5,9,0.5,0.9,1,1
73,6,1,0.5,1,1,1
73,7,1,0.5,1,1,1
73,8,12,0.4,1,1,1
73,9,29,0.4,0.7,1,1
73,10,29,0.4,0.9,1,1
73,11,29,0.4,1,1,1
73,12,1,0.5,0.9,1,1
73,13,9,0.5,1,1,1
73,14,1,0.5,1,1,1
73,15,1,0.5,0.5,1,1
74,1,13,0.4,1,1,1
74,2,3,0.4,0.9,1,1
74,3,27,0.4,0.9,1,1
74,4,24,0.5,1,1,1
74,5,18,0.4,0.9,1,1
74,6,13,0.4,1,1,1
74,7,29,0.4,1,1,1
74,8,18,0.4,0.8,1,1
74,9,12,0.2,0.9,1,1
74,10,26,0.5,0.9,1,1
74,11,29,0.4,1,1,1
74,12,10,0.3,1,1,1
74,13,19,0.3,1,1,1
74,14,8,0.2,0.8,1,1
74,15,16,0.4,1,1,1
75,1,8,0.4,1,1,1
75,2,8,0.4,0.8,1,1
75,3,18,0.3,0.9,1,1
75,4,17,0.2,1,1,1
75,5,25,-0.1,1,1,1
75,6,16,-0.5,0.6,0,1
75,7,29,0.5,1,1,1
75,8,22,-0.4,0.9,0,1
75,9,17,0.2,1,1,1
75,10,17,0.2,0.9,1,1
75,11,29,0.5,1,1,1
75,12,2,0.1,1,1,1
75,13,13,0.4,0.9,1,1
75,14,19,0.5,1,1,1
75,15,24,0,1,1,1
76,1,4,0.3,1,1,1
76,2,20,0.2,0.9,1,1
76,3,18,0.4,0.9,1,1
76,4,24,0.3,1,1,1
76,5,18,0.4,0.9,1,1
76,6,13,-0.3,1,0,1
76,7,17,-0.4,0.8,0,1
76,8,22,0.4,0.9,1,1
76,9,12,0.2,0.9,1,1
76,10,28,0.5,1,1,1
76,11,18,0.4,0.9,1,1
76,12,4,0.3,1,1,1
76,13,28,0.5,0.9,1,1
76,14,19,0.3,1,1,1
76,15,24,0.3,1,1,1
77,1,8,0.5,1,1,1
77,2,12,0.5,1,1,1
77,3,11,0.1,0.9,0,1
77,4,20,0.5,1,1,1
77,5,18,0.1,0.9,0,1
77,6,20,0.5,1,1,1
77,7,29,0.2,1,1,1
77,8,12,0.5,1,1,1
77,9,12,0.5,0.9,1,1
77,10,17,-0.2,0.9,0,1
77,11,11,0.1,1,0,1
77,12,4,0.4,1,1,1
77,13,23,-0.2,0.9,0,1
77,14,19,0.1,1,0,1
77,15,16,0.2,1,1,1
78,1,17,0.5,1,1,1
78,2,1,0.1,0.7,1,1
78,3,17,0.5,0.9,1,1
78,4,25,0.3,0.9,1,1
78,5,25,0.3,1,1,1
78,6,25,0.3,0.8,1,1
78,7,29,0.3,1,1,1
78,8,22,0.3,0.9,1,1
78,9,17,0.5,1,1,1
78,10,2,0.4,1,1,1
78,11,24,0.3,0.9,1,1
78,12,2,0.4,1,1,1
78,13,9,0.4,1,1,1
78,14,22,0.3,0.7,1,1
78,15,25,0.3,0.9,1,1
79,1,22,0.4,0.8,1,1
79,2,12,0.4,1,1,1
79,3,7,0.3,0.6,1,1
79,4,20,0.4,1,1,1
79,5,26,0.4,0.9,1,1
79,6,20,0.4,1,1,1
79,7,1,0.3,1,1,1
79,8,12,0.4,1,1,1
79,9,16,0.4,0.4,1,0
79,10,26,0.4,0.9,1,1
79,11,12,0.4,0.9,1,1
79,12,3,0.3,0.9,1,1
79,13,23,0.1,0.9,1,1
79,14,22,0.4,0.7,1,1
79,15,28,0.2,0.4,1,0
80,1,9,0.5,0.8,1,1
80,2,3,-0.2,0.9,0,1
80,3,27,0.2,0.9,1,1
80,4,21,0.4,0.8,1,1
80,5,25,0.4,1,1,1
80,6,13,-0.2,1,0,1
80,7,29,0.5,1,1,1
80,8,22,0.5,0.9,1,1
80,9,2,0.1,1,1,1
80,10,25,0.4,0.9,1,1
80,11,22,0.5,0.9,1,1
80,12,10,0.5,1,1,1
80,13,9,0.5,1,1,1
80,14,8,0.1,0.8,0,1
80,15,13,-0.2,0.5,0,1
81,1,4,0.1,1,0,1
81,2,20,0.3,0.9,1,1
81,3,14,0.5,0.8,1,1
81,4,20,0.3,1,1,1
81,5,29,0.3,0.9,1,1
81,6,20,0.3,1,1,1
81,7,17,0.4,0.8,1,1
81,8,26,0.1,0.8,0,1
81,9,2,-0.3,1,0,1
81,10,10,0.4,0.9,1,1
81,11,29,0.3,1,1,1
81,12,3,0.5,0.9,1,1
81,13,9,0.4,1,1,1
81,14,22,0.3,0.7,1,1
81,15,24,-0.5,1,0,1
82,1,14,0.2,1,1,1
82,2,12,0.1,1,1,1
82,3,11,0.3,0.9,1,1
82,4,4,0.5,1,1,1
82,5,18,0.4,0.9,1,1
82,6,8,0.1,0.9,1,1
82,7,1,0.2,1,1,1
82,8,11,0.3,0.8,1,1
82,9,4,0.5,0.7,1,1
82,10,28,-0.1,1,0,1
82,11,18,0.4,0.9,1,1
82,12,4,0.5,1,1,1
82,13,7,0.5,0.9,1,1
82,14,1,0.2,1,1,1
82,15,16,0.5,1,1,1
83,1,17,0,1,1,1
83,2,3,-0.2,0.9,0,1
83,3,11,-0.1,0.9,0,1
83,4,4,0.3,1,1,1
83,5,26,0.5,0.9,1,1
83,6,8,0.3,0.9,1,1
83,7,8,0.3,0.8,1,1
83,8,5,0.4,1,1,1
83,9,7,0.5,0.6,1,1
83,10,26,0.5,0.9,1,1
83,11,11,-0.1,1,0,1
83,12,23,0,0.8,1,1
83,13,7,0.5,0.9,1,1
83,14,8,0.3,0.8,1,1
83,15,24,0.1,1,1,1
84,1,17,0.5,1,1,1
84,2,17,0.5,0.7,1,1
84,3,17,0.5,0.9,1,1
84,4,17,0.5,1,1,1
84,5,18,0.3,0.9,1,1
84,6,1,0.1,1,1,1
84,7,9,0.2,0.8,1,1
84,8,5,0,1,1,1
84,9,17,0.5,1,1,1
84,10,28,0.5,1,1,1
84,11,24,0.4,0.9,1,1
84,12,2,0,1,1,1
84,13,28,0.5,0.9,1,1
84,14,18,0.3,0.8,1,1
84,15,24,0.4,1,1,1
85,1,13,-0.1,1,1,1
85,2,8,0.5,0.8,1,1
85,3,27,0.1,0.9,1,1
85,4,24,0.5,1,1,1
85,5,25,0.4,1,1,1
85,6,1,0.4,1,1,1
85,7,5,0.5,1,1,1
85,8,12,-0.3,1,0,1
85,9,12,-0.3,0.9,0,1
85,10,17,-0.3,0.9,0,1
85,11,11,0.2,1,1,1
85,12,1,0.4,0.9,1,1
85,13,19,0.4,1,1,1
85,14,1,0.4,1,1,1
85,15,16,0.3,1,1,1
86,1,14,-0.1,1,0,1
86,2,22,0.3,0.8,1,1
86,3,27,0.4,0.9,1,1
86,4,24,0.4,1,1,1
86,5,12,-0.2,0.9,0,1
86,6,26,0.5,0.9,1,1
86,7,5,0.3,1,1,1
86,8,25,0.5,0.9,1,1
86,9,29,0.5,0.7,1,1
86,10,28,-0.3,1,0,1
86,11,29,0.5,1,1,1
86,12,23,0.4,0.8,1,1
86,13,9,0,1,1,1
86,14,30,0,0.9,1,1
86,15,24,0.4,1,1,1
87,1,15,0.4,0.9,1,1
87,2,3,0.5,0.9,1,1
87,3,25,0.5,0.7,1,1
87,4,20,0.2,1,1,1
87,5,25,0.5,1,1,1
87,6,7,0.4,0.5,1,1
87,7,15,0.4,0.9,1,1
87,8,12,0.5,1,1,1
87,9,12,0.5,0.9,1,1
87,10,11,-0.1,0.9,0,1
87,11,12,0.5,0.9,1,1
87,12,3,0.5,0.9,1,1
87,13,12,0.5,0.9,1,1
87,14,18,0.2,0.8,1,1
87,15,25,0.5,0.9,1,1
88,1,13,-0.1,1,0,1
88,2,20,0.3,0.9,1,1
88,3,18,0.4,0.9,1,1
88,4,4,-0.4,1,0,1
88,5,26,0.1,0.9,1,1
88,6,20,0.3,1,1,1
88,7,29,0.2,1,1,1
88,8,5,0.1,1,1,1
88,9,19,0.4,0.8,1,1
88,10,28,0.3,1,1,1
88,11,11,0.3,1,1,1
88,12,2,0.3,1,1,1
88,13,20,0.3,0.8,1,1
88,14,19,0.4,1,1,1
88,15,17,-0.2,0.9,0,1
89,1,11,-0.2,0.4,0,0
89,2,22,0.5,0.8,1,1
89,3,10,0.5,0.6,1,1
89,4,6,0.1,0.2,1,0
89,5,8,0.5,0.6,1,0
89,6,13,0.2,1,1,1
89,7,17,0.4,0.8,1,1
89,8,19,0.4,0.6,1,1
89,9,13,0.2,0.2,1,0
89,10,21,-0.2,0.7,0,1
89,11,22,0.5,0.9,1,1
89,12,21,-0.2,0.5,0,0
89,13,13,0.2,0.9,1,1
89,14,1,0.5,1,1,1
89,15,8,0.5,0.6,1,1
90,1,8,0,1,0,1
90,2,12,0.3,1,1,1
90,3,25,0.4,0.7,1,1
90,4,24,-0.2,1,0,1
90,5,25,0.4,1,1,1
90,6,25,0.4,0.8,1,1
90,7,8,0,0.8,1,1
90,8,12,0.3,1,1,1
90,9,2,0.5,1,1,1
90,10,11,0.1,0.9,1,1
90,11,24,-0.2,0.9,0,1
90,12,2,0.5,1,1,1
90,13,9,0.5,1,1,1
90,14,1,-0.1,1,0,1
90,15,16,0.1,1,1,1
91,1,26,0.5,0.5,1,0
91,2,11,0.1,0.7,1,1
91,3,30,0.4,0.7,1,1
91,4,4,0.3,1,1,1
91,5,26,0.5,0.9,1,1
91,6,26,0.5,0.9,1,1
91,7,19,0.4,0.5,1,0
91,8,25,0,0.9,1,1
91,9,2,0.2,1,1,1
91,10,2,0.2,1,1,1
91,11,23,-0.1,0.5,0,0
91,12,3,0.3,0.9,1,1
91,13,5,0.1,0.9,1,1
91,14,19,0.4,1,1,1
91,15,1,0.2,0.5,1,1
92,1,28,0.3,0.7,1,1
92,2,29,0,0.7,0,1
92,3,27,0.4,0.9,1,1
92,4,12,0.3,0.8,1,1
92,5,25,-0.1,1,0,1
92,6,1,0.5,1,1,1
92,7,14,0,0.8,1,1
92,8,12,0.3,1,1,1
92,9,4,-0.2,0.7,0,1
92,10,17,0,0.9,1,1
92,11,6,0,0.7,1,1
92,12,1,0.5,0.9,1,1
92,13,28,0.3,0.9,1,1
92,14,30,0.4,0.9,1,1
92,15,13,0,0.5,1,1
93,1,13,0.4,1,1,1
93,2,12,0.3,1,1,1
93,3,17,0,0.9,0,1
93,4,25,0.5,0.9,1,1
93,5,25,0.5,1,1,1
93,6,20,0.5,1,1,1
93,7,5,0.5,1,1,1
93,8,12,0.3,1,1,1
93,9,2,0.4,1,1,1
93,10,10,0.5,0.9,1,1
93,11,3,0.4,0.9,1,1
93,12,10,0.5,1,1,1
93,13,5,0.5,0.9,1,1
93,14,30,0.2,0.9,1,1
93,15,21,0.1,1,1,1
94,1,14,-0.3,1,0,1
94,2,19,0.3,0.6,1,1
94,3,17,0.5,0.9,1,1
94,4,17,0.5,1,1,1
94,5,30,0.5,0.8,1,1
94,6,10,0.2,0.5,1,1
94,7,5,0,1,1,1
94,8,5,0,1,1,1
94,9,2,0.2,1,1,1
94,10,17,0.5,0.9,1,1
94,11,24,0.3,0.9,1,1
94,12,3,0.2,0.9,1,1
94,13,19,0.3,1,1,1
94,14,19,0.3,1,1,1
94,15,24,0.3,1,1,1
95,1,4,0.4,1,1,1
95,2,20,0.1,0.9,1,1
95,3,18,0.5,0.9,1,1
95,4,17,0.4,1,1,1
95,5,25,0.3,1,1,1
95,6,20,0.1,1,1,1
95,7,8,0.5,0.8,1,1
95,8,25,0.3,0.9,1,1
95,9,2,0.5,1,1,1
95,10,28,0.5,1,1,1
95,11,18,0.5,0.9,1,1
95,12,2,0.5,1,1,1
95,13,19,0.1,1,1,1
95,14,18,0.5,0.8,1,1
95,15,24,0.3,1,1,1
96,1,12,0.4,0.8,1,1
96,2,1,0.4,0.7,1,1
96,3,28,0.4,0.7,1,1
96,4,12,0.4,0.8,1,1
96,5,12,0.4,0.9,1,1
96,6,1,0.4,1,1,1
96,7,15,0.4,0.9,1,1
96,8,22,0.1,0.9,1,1
96,9,12,0.4,0.9,1,1
96,10,28,0.4,1,1,1
96,11,12,0.4,0.9,1,1
96,12,2,-0.2,1,0,1
96,13,28,0.4,0.9,1,1
96,14,12,0.4,0.6,1,1
96,15,16,0.2,1,1,1
97,1,4,0.4,1,1,1
97,2,12,0.5,1,1,1
97,3,17,0.1,0.9,1,1
97,4,4,0.4,1,1,1
97,5,12,0.5,0.9,1,1
97,6,1,0.5,1,1,1
97,7,1,0.5,1,1,1
97,8,5,0.2,1,1,1
97,9,12,0.5,0.9,1,1
97,10,2,0.3,1,1,1
97,11,3,0.1,0.9,1,1
97,12,2,0.3,1,1,1
97,13,23,0.3,0.9,1,1
97,14,1,0.5,1,1,1
97,15,21,0.2,1,1,1
98,1,28,0.5,0.7,1,1
98,2,19,0.3,0.6,1,1
98,3,11,0.1,0.9,1,1
98,4,25,0.4,0.9,1,1
98,5,27,0.3,0.8,1,1
98,6,20,0.5,1,1,1
98,7,17,0,0.8,0,1
98,8,22,0.2,0.9,1,1
98,9,2,0.3,1,1,1
98,10,28,0.5,1,1,1
98,11,3,0.2,0.9,1,1
98,12,2,0.3,1,1,1
98,13,19,0.3,1,1,1
98,14,9,0.3,0.5,1,1
98,15,25,0.4,0.9,1,1
99,1,13,0.5,1,1,1
99,2,20,0.5,0.9,1,1
99,3,5,0,0.6,1,1
99,4,13,0.5,0.8,1,1
99,5,13,0.5,0.8,1,1
99,6,20,0.5,1,1,1
99,7,8,0.5,0.8,1,1
99,8,24,0.5,0.6,1,1
99,9,1,0.2,0.3,1,0
99,10,8,0.5,0.4,1,0
99,11,28,0.4,0.8,1,1
99,12,3,0.3,0.9,1,1
99,13,12,-0.2,0.9,1,1
99,14,8,0.5,0.8,1,1
99,15,24,0.5,1,1,1
100,1,4,0.2,1,1,1
100,2,22,-0.1,0.8,0,1
100,3,24,0.2,0.8,1,1
100,4,18,0.3,0.2,1,0
100,5,25,0.4,1,1,1
100,6,26,0.2,0.9,1,1
100,7,15,0.3,0.9,1,1
100,8,18,0.3,0.8,1,1
100,9,4,0.2,0.7,1,1
100,10,29,0.4,0.9,1,1
100,11,29,0.4,1,1,1
100,12,27,0.1,0.7,1,1
100,13,17,-0.3,0.6,0,0
100,14,26,0.2,0.5,1,1
100,15,24,0.2,1,1,1
