"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","BOOKSHELF","4","14","0","2018-04-23 13:44:15","50745"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","STOMACH","1","14","0","2018-04-23 13:44:15","50746"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","WEDDING","0","3","0","2018-04-23 13:44:15","50747"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","FOOTBALL","6","14","0","2018-04-23 13:44:15","50748"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","LADDER","2","3","0","2018-04-23 13:44:15","50749"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","COMMUNITY","3","12","0","2018-04-23 13:44:15","50750"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","HELICOPTER","8","11","0","2018-04-23 13:44:15","50751"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","DOORWAY","7","14","0","2018-04-23 13:44:15","50752"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","UMBRELLA","5","1","0","2018-04-23 13:44:15","50753"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","STRUCTURE","10","17","0","2018-04-23 13:44:15","50754"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","KEYBOARD","12","24","0","2018-04-23 13:44:15","50755"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","TRAFFIC","9","0","0","2018-04-23 13:44:15","50756"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","MACHINE","11","2","0","2018-04-23 13:44:15","50757"
"A22ABLVEI5EGPL","cs_wg_v7_pilot5","3RXPCZQMQPC4FS5GWVCKI9WNDZ7G1C","BASKET","13","18","0","2018-04-23 13:44:15","50758"
