"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","0","FEBRUARY","1","11","2","0","2019-01-21 21:58:05","157030"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","2","MARCH","2","10","18","0","2019-01-21 21:58:05","157031"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","4","MAY","4","3","25","0","2019-01-21 21:58:05","157032"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","4","JANUARY","0","3","14","0","2019-01-21 21:58:05","157033"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","1","APRIL","3","10","18","0","2019-01-21 21:58:05","157034"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","2","JUNE","5","10","14","0","2019-01-21 21:58:05","157035"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","0","JULY","6","2","12","0","2019-01-21 21:58:06","157036"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","0","AUGUST","7","1","7","0","2019-01-21 21:58:06","157037"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","3","OCTOBER","9","3","20","0","2019-01-21 21:58:06","157038"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","0","SEPTEMBER","8","12","16","0","2019-01-21 21:58:06","157039"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","3","NOVEMBER","10","3","22","0","2019-01-21 21:58:06","157040"
"A2U2SUED1ODL4D","cs_wg_mon_int_pilot1","3ZR9AIQJUBAOWNRE5B6JVFGC7WH04C","1","DECEMBER","11","10","3","0","2019-01-21 21:58:06","157041"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","3","MARCH","2","3","18","0","2019-01-21 22:17:27","157042"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","4","MAY","4","3","25","0","2019-01-21 22:17:27","157043"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","1","APRIL","3","10","18","0","2019-01-21 22:17:27","157044"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","0","JUNE","5","11","14","0","2019-01-21 22:17:27","157045"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","2","FEBRUARY","1","10","2","0","2019-01-21 22:17:27","157046"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","0","JULY","6","12","12","0","2019-01-21 22:17:27","157047"
"AUTYWXILTACCR","cs_wg_mon_int_pilot1","3IOEN3P9S7K2IZGAKI3Y6IJ08FV163","2","JANUARY","0","10","14","0","2019-01-21 22:17:27","157048"
