Subj,Trial,OptionID,Choice,MFval,MBval,nPrevChosen
83,4,5,0,1,19,0
83,4,6,0,5,15,0
83,4,7,0,4,20,0
83,4,8,0,5,14,0
83,4,9,0,2,9,0
83,4,10,0,6,15,0
83,4,11,0,5,5,0
83,4,12,0,4,8,1
83,4,13,0,4,6,0
83,4,14,0,6,11,0
83,4,15,0,4,23,0
83,4,16,0,1,24,0
83,4,17,0,4,13,0
83,4,18,0,3,11,0
83,4,19,0,6,3,0
83,4,20,0,5,2,0
83,4,21,0,4,5,0
83,4,22,0,6,20,1
83,4,23,0,5,17,0
83,4,24,0,3,5,0
83,4,25,0,5,13,1
83,4,26,0,2,5,0
83,4,27,1,7,5,0
83,4,28,0,3,11,0
83,4,29,0,7,8,0
83,4,30,0,6,8,0
83,4,31,0,6,12,0
83,4,32,0,6,21,0
83,4,33,0,2,14,0
83,5,1,0,4,4,0
83,5,2,0,4,19,0
83,5,3,0,5,20,0
83,5,4,0,4,8,0
83,5,5,0,1,6,0
83,5,6,0,5,18,0
83,5,7,0,4,14,0
83,5,8,0,5,8,0
83,5,9,0,2,18,0
83,5,10,0,6,9,0
83,5,11,0,5,4,0
83,5,12,0,4,12,1
83,5,13,0,4,11,0
83,5,14,1,6,10,0
83,5,15,0,4,15,0
83,5,16,0,1,8,0
83,5,17,0,4,16,0
83,5,18,0,3,13,0
83,5,19,0,6,8,0
83,5,20,0,5,7,0
83,5,21,0,4,24,0
83,5,22,0,6,10,1
83,5,23,0,5,12,0
83,5,24,0,3,15,0
83,5,25,0,5,15,1
83,5,26,0,2,13,0
83,5,27,0,7,3,1
83,5,28,0,3,16,0
83,5,29,0,7,14,0
83,5,30,0,6,10,0
83,5,31,0,6,15,0
83,5,32,0,6,14,0
83,5,33,0,2,4,0
83,6,1,1,4,7,0
83,6,2,0,4,2,0
83,6,3,0,5,13,0
83,6,4,0,4,3,0
83,6,5,0,1,6,0
83,6,6,0,5,4,0
83,6,7,0,4,9,0
83,6,8,0,5,4,0
83,6,9,0,2,8,0
83,6,10,0,6,6,0
83,6,11,0,5,16,0
83,6,12,0,4,11,1
83,6,13,0,4,9,0
83,6,14,0,6,26,1
83,6,15,0,4,9,0
83,6,16,0,1,11,0
83,6,17,0,4,19,0
83,6,18,0,3,8,0
83,6,19,0,6,16,0
83,6,20,0,5,7,0
83,6,21,0,4,22,0
83,6,22,0,6,12,1
83,6,23,0,5,15,0
83,6,24,0,3,14,0
83,6,25,0,5,13,1
83,6,26,0,2,9,0
83,6,27,0,7,11,1
83,6,28,0,3,16,0
83,6,29,0,7,13,0
83,6,30,0,6,8,0
83,6,31,0,6,3,0
83,6,32,0,6,10,0
83,6,33,0,2,12,0
83,7,1,0,4,24,1
83,7,2,0,4,21,0
83,7,3,0,5,4,0
83,7,4,0,4,4,0
83,7,5,0,1,6,0
83,7,6,0,5,13,0
83,7,7,1,4,13,0
83,7,8,0,5,21,0
83,7,9,0,2,13,0
83,7,10,0,6,15,0
83,7,11,0,5,16,0
83,7,12,0,4,0,1
83,7,13,0,4,13,0
83,7,14,0,6,6,1
83,7,15,0,4,9,0
83,7,16,0,1,13,0
83,7,17,0,4,9,0
83,7,18,0,3,20,0
83,7,19,0,6,12,0
83,7,20,0,5,2,0
83,7,21,0,4,18,0
83,7,22,0,6,11,1
83,7,23,0,5,11,0
83,7,24,0,3,13,0
83,7,25,0,5,9,1
83,7,26,0,2,1,0
83,7,27,0,7,24,1
83,7,28,0,3,13,0
83,7,29,0,7,7,0
83,7,30,0,6,2,0
83,7,31,0,6,2,0
83,7,32,0,6,22,0
83,7,33,0,2,16,0
83,8,1,0,4,9,1
83,8,2,0,4,12,0
83,8,3,0,5,13,0
83,8,4,0,4,9,0
83,8,5,0,1,5,0
83,8,6,0,5,5,0
83,8,7,0,4,15,1
83,8,8,0,5,16,0
83,8,9,0,2,12,0
83,8,10,0,6,15,0
83,8,11,0,5,16,0
83,8,12,0,4,9,1
83,8,13,0,4,12,0
83,8,14,0,6,6,1
83,8,15,0,4,16,0
83,8,16,0,1,12,0
83,8,17,0,4,3,0
83,8,18,0,3,22,0
83,8,19,0,6,3,0
83,8,20,0,5,7,0
83,8,21,0,4,18,0
83,8,22,0,6,4,1
83,8,23,0,5,12,0
83,8,24,0,3,22,0
83,8,25,1,5,8,1
83,8,26,0,2,8,0
83,8,27,0,7,6,1
83,8,28,0,3,4,0
83,8,29,0,7,16,0
83,8,30,0,6,6,0
83,8,31,0,6,7,0
83,8,32,0,6,11,0
83,8,33,0,2,7,0
83,9,1,0,4,4,1
83,9,2,1,4,9,0
83,9,3,0,5,17,0
83,9,4,0,4,2,0
83,9,5,0,1,13,0
83,9,6,0,5,10,0
83,9,7,0,4,11,1
83,9,8,0,5,2,0
83,9,9,0,2,9,0
83,9,10,0,6,14,0
83,9,11,0,5,11,0
83,9,12,0,4,17,1
83,9,13,0,4,9,0
83,9,14,0,6,13,1
83,9,15,0,4,12,0
83,9,16,0,1,2,0
83,9,17,0,4,7,0
83,9,18,0,3,20,0
83,9,19,0,6,12,0
83,9,20,0,5,16,0
83,9,21,0,4,18,0
83,9,22,0,6,9,1
83,9,23,0,5,12,0
83,9,24,0,3,4,0
83,9,25,0,5,14,2
83,9,26,0,2,16,0
83,9,27,0,7,9,1
83,9,28,0,3,5,0
83,9,29,0,7,6,0
83,9,30,0,6,20,0
83,9,31,0,6,10,0
83,9,32,0,6,6,0
83,9,33,0,2,17,0
84,1,1,0,1,4,0
84,1,2,0,2,7,0
84,1,3,0,3,18,0
84,1,4,0,6,11,0
84,1,5,0,2,24,0
84,1,6,0,4,11,0
84,1,7,0,5,21,0
84,1,8,0,6,10,0
84,1,9,0,3,10,0
84,1,10,0,2,12,0
84,1,11,0,4,14,0
84,1,12,0,2,6,0
84,1,13,0,4,11,0
84,1,14,0,4,11,0
84,1,15,0,1,12,0
84,1,16,0,6,11,0
84,1,17,0,3,5,0
84,1,18,0,5,5,0
84,1,19,0,3,7,0
84,1,20,1,3,19,0
84,1,21,0,4,9,0
84,1,22,0,4,18,0
84,1,23,0,4,10,0
84,1,24,0,2,11,0
84,1,25,0,2,14,0
84,1,26,0,5,14,0
84,1,27,0,6,17,0
84,1,28,0,2,2,0
84,1,29,0,4,3,0
84,1,30,0,4,7,0
84,1,31,0,4,8,0
84,1,32,0,7,15,0
84,1,33,0,3,2,0
84,2,1,0,1,16,0
84,2,2,0,2,22,0
84,2,3,0,3,7,0
84,2,4,1,6,13,0
84,2,5,0,2,4,0
84,2,6,0,4,4,0
84,2,7,0,5,1,0
84,2,8,0,6,7,0
84,2,9,0,3,9,0
84,2,10,0,2,2,0
84,2,11,0,4,13,0
84,2,12,0,2,9,0
84,2,13,0,4,9,0
84,2,14,0,4,5,0
84,2,15,0,1,13,0
84,2,16,0,6,11,0
84,2,17,0,3,12,0
84,2,18,0,5,12,0
84,2,19,0,3,14,0
84,2,20,0,3,25,1
84,2,21,0,4,7,0
84,2,22,0,4,13,0
84,2,23,0,4,18,0
84,2,24,0,2,11,0
84,2,25,0,2,20,0
84,2,26,0,5,21,0
84,2,27,0,6,3,0
84,2,28,0,2,21,0
84,2,29,0,4,10,0
84,2,30,0,4,14,0
84,2,31,0,4,4,0
84,2,32,0,7,1,0
84,2,33,0,3,13,0
84,3,1,0,1,3,0
84,3,2,0,2,4,0
84,3,3,0,3,9,0
84,3,4,0,6,21,1
84,3,5,0,2,13,0
84,3,6,0,4,9,0
84,3,7,0,5,12,0
84,3,8,0,6,13,0
84,3,9,0,3,8,0
84,3,10,0,2,3,0
84,3,11,0,4,9,0
84,3,12,0,2,13,0
84,3,13,0,4,17,0
84,3,14,0,4,22,0
84,3,15,0,1,21,0
84,3,16,0,6,20,0
84,3,17,0,3,10,0
84,3,18,0,5,7,0
84,3,19,0,3,4,0
84,3,20,0,3,15,1
84,3,21,0,4,14,0
84,3,22,0,4,6,0
84,3,23,0,4,4,0
84,3,24,0,2,5,0
84,3,25,1,2,6,0
84,3,26,0,5,22,0
84,3,27,0,6,16,0
84,3,28,0,2,4,0
84,3,29,0,4,20,0
84,3,30,0,4,18,0
84,3,31,0,4,24,0
84,3,32,0,7,9,0
84,3,33,0,3,14,0
84,4,1,0,1,8,0
84,4,2,0,2,8,0
84,4,3,0,3,6,0
84,4,4,0,6,18,1
84,4,5,0,2,19,0
84,4,6,0,4,15,0
84,4,7,0,5,20,0
84,4,8,0,6,14,0
84,4,9,0,3,9,0
84,4,10,0,2,15,0
84,4,11,0,4,5,0
84,4,12,0,2,8,0
84,4,13,0,4,6,0
84,4,14,0,4,11,0
84,4,15,1,1,23,0
84,4,16,0,6,24,0
84,4,17,0,3,13,0
84,4,18,0,5,11,0
84,4,19,0,3,3,0
84,4,20,0,3,2,1
84,4,21,0,4,5,0
84,4,22,0,4,20,0
84,4,23,0,4,17,0
84,4,24,0,2,5,0
84,4,25,0,2,13,1
84,4,26,0,5,5,0
84,4,27,0,6,5,0
84,4,28,0,2,11,0
84,4,29,0,4,8,0
84,4,30,0,4,8,0
84,4,31,0,4,12,0
84,4,32,0,7,21,0
84,4,33,0,3,14,0
84,5,1,0,1,4,0
84,5,2,0,2,19,0
84,5,3,0,3,20,0
84,5,4,0,6,8,1
84,5,5,0,2,6,0
84,5,6,0,4,18,0
84,5,7,0,5,14,0
84,5,8,0,6,8,0
84,5,9,0,3,18,0
84,5,10,0,2,9,0
84,5,11,0,4,4,0
84,5,12,0,2,12,0
84,5,13,0,4,11,0
84,5,14,0,4,10,0
84,5,15,0,1,15,1
84,5,16,0,6,8,0
84,5,17,0,3,16,0
84,5,18,0,5,13,0
84,5,19,0,3,8,0
84,5,20,0,3,7,1
84,5,21,0,4,24,0
84,5,22,0,4,10,0
84,5,23,0,4,12,0
84,5,24,0,2,15,0
84,5,25,0,2,15,1
84,5,26,0,5,13,0
84,5,27,1,6,3,0
84,5,28,0,2,16,0
84,5,29,0,4,14,0
84,5,30,0,4,10,0
84,5,31,0,4,15,0
84,5,32,0,7,14,0
84,5,33,0,3,4,0
84,6,1,0,1,7,0
84,6,2,0,2,2,0
84,6,3,1,3,13,0
84,6,4,0,6,3,1
84,6,5,0,2,6,0
84,6,6,0,4,4,0
84,6,7,0,5,9,0
84,6,8,0,6,4,0
84,6,9,0,3,8,0
84,6,10,0,2,6,0
84,6,11,0,4,16,0
84,6,12,0,2,11,0
84,6,13,0,4,9,0
84,6,14,0,4,26,0
84,6,15,0,1,9,1
84,6,16,0,6,11,0
84,6,17,0,3,19,0
84,6,18,0,5,8,0
84,6,19,0,3,16,0
84,6,20,0,3,7,1
84,6,21,0,4,22,0
84,6,22,0,4,12,0
84,6,23,0,4,15,0
84,6,24,0,2,14,0
84,6,25,0,2,13,1
84,6,26,0,5,9,0
84,6,27,0,6,11,1
84,6,28,0,2,16,0
84,6,29,0,4,13,0
84,6,30,0,4,8,0
84,6,31,0,4,3,0
84,6,32,0,7,10,0
84,6,33,0,3,12,0
84,7,1,0,1,24,0
84,7,2,1,2,21,0
84,7,3,0,3,4,1
84,7,4,0,6,4,1
84,7,5,0,2,6,0
84,7,6,0,4,13,0
84,7,7,0,5,13,0
84,7,8,0,6,21,0
84,7,9,0,3,13,0
84,7,10,0,2,15,0
84,7,11,0,4,16,0
84,7,12,0,2,0,0
84,7,13,0,4,13,0
84,7,14,0,4,6,0
84,7,15,0,1,9,1
84,7,16,0,6,13,0
84,7,17,0,3,9,0
84,7,18,0,5,20,0
84,7,19,0,3,12,0
84,7,20,0,3,2,1
84,7,21,0,4,18,0
84,7,22,0,4,11,0
84,7,23,0,4,11,0
84,7,24,0,2,13,0
84,7,25,0,2,9,1
84,7,26,0,5,1,0
84,7,27,0,6,24,1
84,7,28,0,2,13,0
84,7,29,0,4,7,0
84,7,30,0,4,2,0
84,7,31,0,4,2,0
84,7,32,0,7,22,0
84,7,33,0,3,16,0
84,8,1,0,1,9,0
84,8,2,0,2,12,1
84,8,3,0,3,13,1
84,8,4,0,6,9,1
84,8,5,1,2,5,0
84,8,6,0,4,5,0
84,8,7,0,5,15,0
84,8,8,0,6,16,0
84,8,9,0,3,12,0
84,8,10,0,2,15,0
84,8,11,0,4,16,0
84,8,12,0,2,9,0
84,8,13,0,4,12,0
84,8,14,0,4,6,0
84,8,15,0,1,16,1
84,8,16,0,6,12,0
84,8,17,0,3,3,0
84,8,18,0,5,22,0
84,8,19,0,3,3,0
84,8,20,0,3,7,1
84,8,21,0,4,18,0
84,8,22,0,4,4,0
84,8,23,0,4,12,0
84,8,24,0,2,22,0
84,8,25,0,2,8,1
84,8,26,0,5,8,0
84,8,27,0,6,6,1
84,8,28,0,2,4,0
84,8,29,0,4,16,0
84,8,30,0,4,6,0
84,8,31,0,4,7,0
84,8,32,0,7,11,0
84,8,33,0,3,7,0
84,9,1,0,1,4,0
84,9,2,0,2,9,1
84,9,3,0,3,17,1
84,9,4,0,6,2,1
84,9,5,0,2,13,1
84,9,6,0,4,10,0
84,9,7,0,5,11,0
84,9,8,0,6,2,0
84,9,9,0,3,9,0
84,9,10,0,2,14,0
84,9,11,0,4,11,0
84,9,12,0,2,17,0
84,9,13,0,4,9,0
84,9,14,0,4,13,0
84,9,15,0,1,12,1
84,9,16,0,6,2,0
84,9,17,0,3,7,0
84,9,18,0,5,20,0
84,9,19,0,3,12,0
84,9,20,0,3,16,1
84,9,21,0,4,18,0
84,9,22,1,4,9,0
84,9,23,0,4,12,0
84,9,24,0,2,4,0
84,9,25,0,2,14,1
84,9,26,0,5,16,0
84,9,27,0,6,9,1
84,9,28,0,2,5,0
84,9,29,0,4,6,0
84,9,30,0,4,20,0
84,9,31,0,4,10,0
84,9,32,0,7,6,0
84,9,33,0,3,17,0
85,1,1,0,4,4,0
85,1,2,0,4,7,0
85,1,3,0,5,18,0
85,1,4,0,2,11,0
85,1,5,0,6,24,0
85,1,6,0,5,11,0
85,1,7,0,5,21,0
85,1,8,0,5,10,0
85,1,9,0,3,10,0
85,1,10,0,2,12,0
85,1,11,0,1,14,0
85,1,12,0,5,6,0
85,1,13,0,1,11,0
85,1,14,0,6,11,0
85,1,15,0,5,12,0
85,1,16,0,4,11,0
85,1,17,0,1,5,0
85,1,18,0,6,5,0
85,1,19,0,2,7,0
85,1,20,0,6,19,0
85,1,21,0,6,9,0
85,1,22,0,2,18,0
85,1,23,0,2,10,0
85,1,24,0,5,11,0
85,1,25,0,2,14,0
85,1,26,0,6,14,0
85,1,27,0,6,17,0
85,1,28,0,2,2,0
85,1,29,0,2,3,0
85,1,30,0,6,7,0
85,1,31,0,3,8,0
85,1,32,1,4,15,0
85,1,33,0,6,2,0
85,2,1,0,4,16,0
85,2,2,0,4,22,0
85,2,3,0,5,7,0
85,2,4,0,2,13,0
85,2,5,0,6,4,0
85,2,6,0,5,4,0
85,2,7,0,5,1,0
85,2,8,0,5,7,0
85,2,9,0,3,9,0
85,2,10,0,2,2,0
85,2,11,0,1,13,0
85,2,12,0,5,9,0
85,2,13,0,1,9,0
85,2,14,0,6,5,0
85,2,15,0,5,13,0
85,2,16,0,4,11,0
85,2,17,0,1,12,0
85,2,18,0,6,12,0
85,2,19,0,2,14,0
85,2,20,1,6,25,0
85,2,21,0,6,7,0
85,2,22,0,2,13,0
85,2,23,0,2,18,0
85,2,24,0,5,11,0
85,2,25,0,2,20,0
85,2,26,0,6,21,0
85,2,27,0,6,3,0
85,2,28,0,2,21,0
85,2,29,0,2,10,0
85,2,30,0,6,14,0
85,2,31,0,3,4,0
85,2,32,0,4,1,1
85,2,33,0,6,13,0
85,3,1,0,4,3,0
85,3,2,0,4,4,0
85,3,3,0,5,9,0
85,3,4,0,2,21,0
85,3,5,0,6,13,0
85,3,6,0,5,9,0
85,3,7,0,5,12,0
85,3,8,0,5,13,0
85,3,9,0,3,8,0
85,3,10,0,2,3,0
85,3,11,0,1,9,0
85,3,12,0,5,13,0
85,3,13,0,1,17,0
85,3,14,0,6,22,0
85,3,15,0,5,21,0
85,3,16,0,4,20,0
85,3,17,0,1,10,0
85,3,18,0,6,7,0
85,3,19,0,2,4,0
85,3,20,0,6,15,1
85,3,21,0,6,14,0
85,3,22,0,2,6,0
85,3,23,0,2,4,0
85,3,24,0,5,5,0
85,3,25,0,2,6,0
85,3,26,0,6,22,0
85,3,27,0,6,16,0
85,3,28,0,2,4,0
85,3,29,0,2,20,0
85,3,30,1,6,18,0
85,3,31,0,3,24,0
85,3,32,0,4,9,1
85,3,33,0,6,14,0
85,4,1,0,4,8,0
85,4,2,0,4,8,0
85,4,3,0,5,6,0
85,4,4,0,2,18,0
85,4,5,0,6,19,0
85,4,6,0,5,15,0
85,4,7,0,5,20,0
85,4,8,0,5,14,0
85,4,9,0,3,9,0
85,4,10,0,2,15,0
85,4,11,0,1,5,0
85,4,12,0,5,8,0
85,4,13,0,1,6,0
85,4,14,0,6,11,0
85,4,15,0,5,23,0
85,4,16,0,4,24,0
85,4,17,0,1,13,0
85,4,18,0,6,11,0
85,4,19,0,2,3,0
85,4,20,0,6,2,1
85,4,21,0,6,5,0
85,4,22,1,2,20,0
85,4,23,0,2,17,0
85,4,24,0,5,5,0
85,4,25,0,2,13,0
85,4,26,0,6,5,0
85,4,27,0,6,5,0
85,4,28,0,2,11,0
85,4,29,0,2,8,0
85,4,30,0,6,8,1
85,4,31,0,3,12,0
85,4,32,0,4,21,1
85,4,33,0,6,14,0
85,5,1,0,4,4,0
85,5,2,0,4,19,0
85,5,3,0,5,20,0
85,5,4,0,2,8,0
85,5,5,0,6,6,0
85,5,6,0,5,18,0
85,5,7,0,5,14,0
85,5,8,0,5,8,0
85,5,9,0,3,18,0
85,5,10,0,2,9,0
85,5,11,0,1,4,0
85,5,12,0,5,12,0
85,5,13,0,1,11,0
85,5,14,0,6,10,0
85,5,15,0,5,15,0
85,5,16,0,4,8,0
85,5,17,0,1,16,0
85,5,18,0,6,13,0
85,5,19,0,2,8,0
85,5,20,1,6,7,1
85,5,21,0,6,24,0
85,5,22,0,2,10,1
85,5,23,0,2,12,0
85,5,24,0,5,15,0
85,5,25,0,2,15,0
85,5,26,0,6,13,0
85,5,27,0,6,3,0
85,5,28,0,2,16,0
85,5,29,0,2,14,0
85,5,30,0,6,10,1
85,5,31,0,3,15,0
85,5,32,0,4,14,1
85,5,33,0,6,4,0
85,6,1,0,4,7,0
85,6,2,0,4,2,0
85,6,3,0,5,13,0
85,6,4,0,2,3,0
85,6,5,0,6,6,0
85,6,6,0,5,4,0
85,6,7,0,5,9,0
85,6,8,0,5,4,0
85,6,9,0,3,8,0
85,6,10,0,2,6,0
85,6,11,0,1,16,0
85,6,12,0,5,11,0
85,6,13,0,1,9,0
85,6,14,1,6,26,0
85,6,15,0,5,9,0
85,6,16,0,4,11,0
85,6,17,0,1,19,0
85,6,18,0,6,8,0
85,6,19,0,2,16,0
85,6,20,0,6,7,2
85,6,21,0,6,22,0
85,6,22,0,2,12,1
85,6,23,0,2,15,0
85,6,24,0,5,14,0
85,6,25,0,2,13,0
85,6,26,0,6,9,0
85,6,27,0,6,11,0
85,6,28,0,2,16,0
85,6,29,0,2,13,0
85,6,30,0,6,8,1
85,6,31,0,3,3,0
85,6,32,0,4,10,1
85,6,33,0,6,12,0
85,7,1,0,4,24,0
85,7,2,0,4,21,0
85,7,3,0,5,4,0
85,7,4,0,2,4,0
85,7,5,0,6,6,0
85,7,6,0,5,13,0
85,7,7,0,5,13,0
85,7,8,0,5,21,0
85,7,9,0,3,13,0
85,7,10,0,2,15,0
85,7,11,0,1,16,0
85,7,12,0,5,0,0
85,7,13,0,1,13,0
85,7,14,0,6,6,1
85,7,15,0,5,9,0
85,7,16,0,4,13,0
85,7,17,1,1,9,0
85,7,18,0,6,20,0
85,7,19,0,2,12,0
85,7,20,0,6,2,2
85,7,21,0,6,18,0
85,7,22,0,2,11,1
85,7,23,0,2,11,0
85,7,24,0,5,13,0
85,7,25,0,2,9,0
85,7,26,0,6,1,0
85,7,27,0,6,24,0
85,7,28,0,2,13,0
85,7,29,0,2,7,0
85,7,30,0,6,2,1
85,7,31,0,3,2,0
85,7,32,0,4,22,1
85,7,33,0,6,16,0
85,8,1,0,4,9,0
85,8,2,0,4,12,0
85,8,3,0,5,13,0
85,8,4,0,2,9,0
85,8,5,0,6,5,0
85,8,6,0,5,5,0
85,8,7,0,5,15,0
85,8,8,0,5,16,0
85,8,9,1,3,12,0
85,8,10,0,2,15,0
85,8,11,0,1,16,0
85,8,12,0,5,9,0
85,8,13,0,1,12,0
85,8,14,0,6,6,1
85,8,15,0,5,16,0
85,8,16,0,4,12,0
85,8,17,0,1,3,1
85,8,18,0,6,22,0
85,8,19,0,2,3,0
85,8,20,0,6,7,2
85,8,21,0,6,18,0
85,8,22,0,2,4,1
85,8,23,0,2,12,0
85,8,24,0,5,22,0
85,8,25,0,2,8,0
85,8,26,0,6,8,0
85,8,27,0,6,6,0
85,8,28,0,2,4,0
85,8,29,0,2,16,0
85,8,30,0,6,6,1
85,8,31,0,3,7,0
85,8,32,0,4,11,1
85,8,33,0,6,7,0
85,9,1,0,4,4,0
85,9,2,0,4,9,0
85,9,3,0,5,17,0
85,9,4,0,2,2,0
85,9,5,0,6,13,0
85,9,6,0,5,10,0
85,9,7,0,5,11,0
85,9,8,0,5,2,0
85,9,9,0,3,9,1
85,9,10,0,2,14,0
85,9,11,0,1,11,0
85,9,12,0,5,17,0
85,9,13,0,1,9,0
85,9,14,0,6,13,1
85,9,15,0,5,12,0
85,9,16,0,4,2,0
85,9,17,0,1,7,1
85,9,18,0,6,20,0
85,9,19,0,2,12,0
85,9,20,1,6,16,2
85,9,21,0,6,18,0
85,9,22,0,2,9,1
85,9,23,0,2,12,0
85,9,24,0,5,4,0
85,9,25,0,2,14,0
85,9,26,0,6,16,0
85,9,27,0,6,9,0
85,9,28,0,2,5,0
85,9,29,0,2,6,0
85,9,30,0,6,20,1
85,9,31,0,3,10,0
85,9,32,0,4,6,1
85,9,33,0,6,17,0
86,1,1,0,3,4,0
86,1,2,0,2,7,0
86,1,3,0,6,18,0
86,1,4,0,6,11,0
86,1,5,0,2,24,0
86,1,6,0,2,11,0
86,1,7,0,2,21,0
86,1,8,0,1,10,0
86,1,9,0,2,10,0
86,1,10,0,3,12,0
86,1,11,0,6,14,0
86,1,12,0,3,6,0
86,1,13,0,4,11,0
86,1,14,0,6,11,0
86,1,15,0,4,12,0
86,1,16,0,5,11,0
86,1,17,0,2,5,0
86,1,18,0,6,5,0
86,1,19,0,2,7,0
86,1,20,0,3,19,0
86,1,21,0,6,9,0
86,1,22,0,2,18,0
86,1,23,0,2,10,0
86,1,24,0,2,11,0
86,1,25,0,2,14,0
86,1,26,0,5,14,0
86,1,27,1,6,17,0
86,1,28,0,4,2,0
86,1,29,0,3,3,0
86,1,30,0,6,7,0
86,1,31,0,5,8,0
86,1,32,0,3,15,0
86,1,33,0,2,2,0
86,2,1,0,3,16,0
86,2,2,0,2,22,0
86,2,3,0,6,7,0
86,2,4,0,6,13,0
86,2,5,0,2,4,0
86,2,6,0,2,4,0
86,2,7,0,2,1,0
86,2,8,0,1,7,0
86,2,9,0,2,9,0
86,2,10,0,3,2,0
86,2,11,0,6,13,0
86,2,12,0,3,9,0
86,2,13,0,4,9,0
86,2,14,0,6,5,0
86,2,15,0,4,13,0
86,2,16,0,5,11,0
86,2,17,0,2,12,0
86,2,18,0,6,12,0
86,2,19,0,2,14,0
86,2,20,0,3,25,0
86,2,21,0,6,7,0
86,2,22,0,2,13,0
86,2,23,0,2,18,0
86,2,24,0,2,11,0
86,2,25,0,2,20,0
86,2,26,1,5,21,0
86,2,27,0,6,3,1
86,2,28,0,4,21,0
86,2,29,0,3,10,0
86,2,30,0,6,14,0
86,2,31,0,5,4,0
86,2,32,0,3,1,0
86,2,33,0,2,13,0
86,3,1,0,3,3,0
86,3,2,0,2,4,0
86,3,3,0,6,9,0
86,3,4,0,6,21,0
86,3,5,0,2,13,0
86,3,6,0,2,9,0
86,3,7,0,2,12,0
86,3,8,0,1,13,0
86,3,9,0,2,8,0
86,3,10,0,3,3,0
86,3,11,0,6,9,0
86,3,12,0,3,13,0
86,3,13,0,4,17,0
86,3,14,0,6,22,0
86,3,15,1,4,21,0
86,3,16,0,5,20,0
86,3,17,0,2,10,0
86,3,18,0,6,7,0
86,3,19,0,2,4,0
86,3,20,0,3,15,0
86,3,21,0,6,14,0
86,3,22,0,2,6,0
86,3,23,0,2,4,0
86,3,24,0,2,5,0
86,3,25,0,2,6,0
86,3,26,0,5,22,1
86,3,27,0,6,16,1
86,3,28,0,4,4,0
86,3,29,0,3,20,0
86,3,30,0,6,18,0
86,3,31,0,5,24,0
86,3,32,0,3,9,0
86,3,33,0,2,14,0
86,4,1,0,3,8,0
86,4,2,0,2,8,0
86,4,3,0,6,6,0
86,4,4,1,6,18,0
86,4,5,0,2,19,0
86,4,6,0,2,15,0
86,4,7,0,2,20,0
86,4,8,0,1,14,0
86,4,9,0,2,9,0
86,4,10,0,3,15,0
86,4,11,0,6,5,0
86,4,12,0,3,8,0
86,4,13,0,4,6,0
86,4,14,0,6,11,0
86,4,15,0,4,23,1
86,4,16,0,5,24,0
86,4,17,0,2,13,0
86,4,18,0,6,11,0
86,4,19,0,2,3,0
86,4,20,0,3,2,0
86,4,21,0,6,5,0
86,4,22,0,2,20,0
86,4,23,0,2,17,0
86,4,24,0,2,5,0
86,4,25,0,2,13,0
86,4,26,0,5,5,1
86,4,27,0,6,5,1
86,4,28,0,4,11,0
86,4,29,0,3,8,0
86,4,30,0,6,8,0
86,4,31,0,5,12,0
86,4,32,0,3,21,0
86,4,33,0,2,14,0
86,5,1,0,3,4,0
86,5,2,0,2,19,0
86,5,3,0,6,20,0
86,5,4,0,6,8,1
86,5,5,0,2,6,0
86,5,6,0,2,18,0
86,5,7,0,2,14,0
86,5,8,0,1,8,0
86,5,9,0,2,18,0
86,5,10,0,3,9,0
86,5,11,0,6,4,0
86,5,12,0,3,12,0
86,5,13,0,4,11,0
86,5,14,0,6,10,0
86,5,15,0,4,15,1
86,5,16,0,5,8,0
86,5,17,0,2,16,0
86,5,18,0,6,13,0
86,5,19,0,2,8,0
86,5,20,0,3,7,0
86,5,21,0,6,24,0
86,5,22,1,2,10,0
86,5,23,0,2,12,0
86,5,24,0,2,15,0
86,5,25,0,2,15,0
86,5,26,0,5,13,1
86,5,27,0,6,3,1
86,5,28,0,4,16,0
86,5,29,0,3,14,0
86,5,30,0,6,10,0
86,5,31,0,5,15,0
86,5,32,0,3,14,0
86,5,33,0,2,4,0
86,6,1,0,3,7,0
86,6,2,0,2,2,0
86,6,3,0,6,13,0
86,6,4,0,6,3,1
86,6,5,0,2,6,0
86,6,6,0,2,4,0
86,6,7,0,2,9,0
86,6,8,0,1,4,0
86,6,9,0,2,8,0
86,6,10,0,3,6,0
86,6,11,0,6,16,0
86,6,12,0,3,11,0
86,6,13,0,4,9,0
86,6,14,0,6,26,0
86,6,15,1,4,9,1
86,6,16,0,5,11,0
86,6,17,0,2,19,0
86,6,18,0,6,8,0
86,6,19,0,2,16,0
86,6,20,0,3,7,0
86,6,21,0,6,22,0
86,6,22,0,2,12,1
86,6,23,0,2,15,0
86,6,24,0,2,14,0
86,6,25,0,2,13,0
86,6,26,0,5,9,1
86,6,27,0,6,11,1
86,6,28,0,4,16,0
86,6,29,0,3,13,0
86,6,30,0,6,8,0
86,6,31,0,5,3,0
86,6,32,0,3,10,0
86,6,33,0,2,12,0
86,7,1,0,3,24,0
86,7,2,0,2,21,0
86,7,3,0,6,4,0
86,7,4,0,6,4,1
86,7,5,0,2,6,0
86,7,6,0,2,13,0
86,7,7,0,2,13,0
86,7,8,0,1,21,0
86,7,9,0,2,13,0
86,7,10,0,3,15,0
86,7,11,0,6,16,0
