3,4,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
3,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
4,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
4,4,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
5,8,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
5,13,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
7,11,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
7,6,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
8,2,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
8,1,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
11,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
11,9,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
14,6,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
14,7,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
16,5,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
16,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
17,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
17,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
20,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
20,9,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
22,6,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
22,3,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
24,11,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
24,7,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
26,4,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
26,7,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
27,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
27,12,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
31,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
31,11,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
34,7,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
34,11,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
35,7,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
35,14,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
36,8,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
36,5,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
41,9,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
41,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
42,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
42,12,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
43,8,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
43,5,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
44,11,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
44,2,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
45,2,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
45,11,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
46,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
46,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
48,2,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
48,12,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
51,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
51,6,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
54,9,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
54,4,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
55,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
55,14,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
56,8,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
56,9,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
57,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
57,7,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
58,11,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
58,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
60,9,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
60,5,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
61,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
61,4,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
64,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
64,14,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
66,7,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
66,14,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
68,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
68,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
69,6,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
69,14,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
70,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
70,5,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
72,7,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
72,1,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
73,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
73,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
74,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
74,8,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
75,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
75,6,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
76,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
76,11,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
77,6,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
77,5,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
78,7,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
78,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
80,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
80,7,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
83,9,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
83,13,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
84,2,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
84,3,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
85,11,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
85,12,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
86,13,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
86,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
88,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
88,6,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
91,13,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
91,9,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
92,13,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
92,6,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
93,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
93,1,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
94,1,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
94,14,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
96,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
96,8,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
97,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
97,12,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
98,10,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
98,12,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
100,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
100,6,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
104,2,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
104,1,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
108,9,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
108,5,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
112,5,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
112,4,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
113,6,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
113,14,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
114,13,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
114,3,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
116,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
116,4,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
118,9,"[1 4 0 4 4 0 3 2 6 3 3 3 2 2]"
118,5,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
119,6,"[3 1 2 1 5 4 4 0 3 2 2 2 2 3]"
119,3,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
120,3,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
120,5,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
121,11,"[5 12 1 8 8 13 18 5 6 0 18 1 13 6]"
121,1,"[6 5 5 9 7 8 5 3 9 5 5 8 6 4]"
122,3,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
122,11,"[4 19 0 14 14 12 14 14 4 17 19 0 4 0]"
123,6,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
123,3,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
124,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
124,8,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
126,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
126,6,"[3 2 4 4 0 4 1 5 1 2 4 2 4 1]"
129,10,"[23 12 23 14 12 25 12 12 15 26 9 24 2 8]"
