"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","DRAGON","1","9","7","0","2018-07-03 14:22:44","85514"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","PICTURE","0","1","21","0","2018-07-03 14:22:44","85515"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","TRAFFIC","3","5","6","0","2018-07-03 14:22:44","85516"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","BABOON","2","11","15","0","2018-07-03 14:22:44","85517"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","MONKEY","4","12","11","0","2018-07-03 14:22:44","85518"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","PRIEST","5","6","5","0","2018-07-03 14:22:44","85519"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","SPIRAL","7","3","18","0","2018-07-03 14:22:45","85520"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","DEMON","6","8","13","0","2018-07-03 14:22:45","85521"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","BAPTISM","11","10","9","0","2018-07-03 14:22:45","85522"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","KIDNEY","8","7","14","0","2018-07-03 14:22:45","85523"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","ROYALTY","9","2","12","0","2018-07-03 14:22:45","85524"
"A3N7DA9P7ILG3A","cs_wg_full_v2_conf_real1","3YMU66OBIN9FJ3QUYKF5AWCVCUXGH1","choice-set","SHIVER","10","4","22","0","2018-07-03 14:22:45","85525"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","BUDGET","1","6","7","0","2018-07-03 14:24:22","85528"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","PENGUIN","0","7","21","0","2018-07-03 14:24:22","85526"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","WAFFLE","3","3","6","0","2018-07-03 14:24:22","85527"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","BASKET","4","4","11","0","2018-07-03 14:24:22","85529"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","PARENT","5","1","5","0","2018-07-03 14:24:22","85530"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","FACTORY","2","10","15","0","2018-07-03 14:24:22","85531"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","PILLAR","9","11","12","0","2018-07-03 14:24:23","85534"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","CHORUS","7","2","18","0","2018-07-03 14:24:23","85532"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","BIKINI","11","9","9","0","2018-07-03 14:24:23","85533"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","CANNON","8","12","14","0","2018-07-03 14:24:23","85535"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","SUMMER","6","8","13","0","2018-07-03 14:24:23","85536"
"A2AQS3E7V8BL25","cs_wg_full_v2_conf_real1","3YGXWBAF70I8QFMUHRZ3QGIC9XJ4CT","memory","HEAVEN","10","5","22","0","2018-07-03 14:24:23","85537"
