Subj,Trial,OptionID,Choice,MFval,MBval,nPrevChosen
1,11,24,0,-0.3,0.3,0
1,11,25,0,-0.3,0.3,0
1,11,26,0,0.5,0.6,0
1,11,27,0,-0.3,0.3,0
1,11,28,0,-0.5,0.9,0
1,11,29,0,0.4,0,1
1,11,30,0,0,0.9,0
1,12,1,0,0.5,0.5,0
1,12,2,0,0,0.9,2
1,12,3,0,-0.2,0,0
1,12,4,0,-0.1,0.3,0
1,12,5,0,-0.2,0.6,1
1,12,6,0,0.5,1,0
1,12,7,0,0.3,0.6,1
1,12,8,0,-0.3,0.2,1
1,12,9,0,0.4,0.6,0
1,12,10,0,0.4,0.1,2
1,12,11,0,0,0.4,0
1,12,12,1,-0.3,1,1
1,12,13,0,0.3,0.6,0
1,12,14,0,0.1,0,0
1,12,15,0,-0.4,0.8,0
1,12,16,0,0,0.6,0
1,12,17,0,0.5,0.5,0
1,12,18,0,0.4,0.6,1
1,12,19,0,0.3,0.4,0
1,12,20,0,-0.4,0.2,0
1,12,21,0,0.4,0.6,0
1,12,22,0,0.3,1,1
1,12,23,0,0,0.8,0
1,12,24,0,-0.3,0.4,0
1,12,25,0,-0.3,0.7,0
1,12,26,0,0.5,0.5,0
1,12,27,0,-0.3,0.3,0
1,12,28,0,-0.5,0.9,0
1,12,29,0,0.4,0.4,1
1,12,30,0,0,0.7,0
1,13,1,0,0.5,0.5,0
1,13,2,0,0,0.2,2
1,13,3,0,-0.2,0.7,0
1,13,4,0,-0.1,0.7,0
1,13,5,0,-0.2,0.6,1
1,13,6,0,0.5,0.7,0
1,13,7,0,0.3,0.9,1
1,13,8,0,-0.3,1,1
1,13,9,0,0.4,0.4,0
1,13,10,0,0.4,0.6,2
1,13,11,0,0,0,0
1,13,12,0,-0.3,0.6,2
1,13,13,0,0.3,0.5,0
1,13,14,0,0.1,0.1,0
1,13,15,0,-0.4,0.6,0
1,13,16,0,0,0.2,0
1,13,17,0,0.5,0.8,0
1,13,18,0,0.4,0.8,1
1,13,19,1,0.3,0.5,0
1,13,20,0,-0.4,0.7,0
1,13,21,0,0.4,0,0
1,13,22,0,0.3,0.1,1
1,13,23,0,0,0.2,0
1,13,24,0,-0.3,0,0
1,13,25,0,-0.3,0.3,0
1,13,26,0,0.5,0.1,0
1,13,27,0,-0.3,0.1,0
1,13,28,0,-0.5,0.5,0
1,13,29,0,0.4,0.9,1
1,13,30,0,0,0.1,0
1,14,1,0,0.5,1,0
1,14,2,0,0,0.5,2
1,14,3,0,-0.2,0.2,0
1,14,4,0,-0.1,0.8,0
1,14,5,0,-0.2,0.9,1
1,14,6,0,0.5,0.3,0
1,14,7,0,0.3,0.4,1
1,14,8,0,-0.3,1,1
1,14,9,0,0.4,0.9,0
1,14,10,0,0.4,0.1,2
1,14,11,0,0,0.6,0
1,14,12,0,-0.3,0.6,2
1,14,13,1,0.3,0.7,0
1,14,14,0,0.1,0.5,0
1,14,15,0,-0.4,0.1,0
1,14,16,0,0,0,0
1,14,17,0,0.5,0.3,0
1,14,18,0,0.4,1,1
1,14,19,0,0.3,0.9,1
1,14,20,0,-0.4,0.9,0
1,14,21,0,0.4,1,0
1,14,22,0,0.3,0.7,1
1,14,23,0,0,1,0
1,14,24,0,-0.3,0.5,0
1,14,25,0,-0.3,0.9,0
1,14,26,0,0.5,0.4,0
1,14,27,0,-0.3,0.5,0
1,14,28,0,-0.5,0.5,0
1,14,29,0,0.4,0,1
1,14,30,0,0,0,0
1,15,1,0,0.5,0,0
1,15,2,0,0,0.2,2
1,15,3,0,-0.2,0.2,0
1,15,4,0,-0.1,0.4,0
1,15,5,0,-0.2,0.8,1
1,15,6,0,0.5,0.8,0
1,15,7,0,0.3,0.5,1
1,15,8,0,-0.3,0.4,1
1,15,9,0,0.4,0,0
1,15,10,0,0.4,0.9,2
1,15,11,0,0,0.4,0
1,15,12,0,-0.3,0.8,2
1,15,13,0,0.3,0.8,1
1,15,14,0,0.1,0.7,0
1,15,15,0,-0.4,0.6,0
1,15,16,0,0,0.1,0
1,15,17,0,0.5,0.9,0
1,15,18,0,0.4,0.8,1
1,15,19,0,0.3,0.3,1
1,15,20,0,-0.4,1,0
1,15,21,1,0.4,1,0
1,15,22,0,0.3,0.4,1
1,15,23,0,0,0.9,0
1,15,24,0,-0.3,0.6,0
1,15,25,0,-0.3,1,0
1,15,26,0,0.5,0.2,0
1,15,27,0,-0.3,0.8,0
1,15,28,0,-0.5,0.8,0
1,15,29,0,0.4,0.2,1
1,15,30,0,0,0.5,0
1,16,1,0,0.5,1,0
1,16,2,0,0,0.7,2
1,16,3,0,-0.2,0.8,0
1,16,4,0,-0.1,0.9,0
1,16,5,0,-0.2,0.3,1
1,16,6,0,0.5,0.9,0
1,16,7,0,0.3,1,1
1,16,8,0,-0.3,0.2,1
1,16,9,1,0.4,0.8,0
1,16,10,0,0.4,0.5,2
1,16,11,0,0,1,0
1,16,12,0,-0.3,0.2,2
1,16,13,0,0.3,0.8,1
1,16,14,0,0.1,0.1,0
1,16,15,0,-0.4,0.5,0
1,16,16,0,0,0.5,0
1,16,17,0,0.5,0.9,0
1,16,18,0,0.4,0.7,1
1,16,19,0,0.3,0.6,1
1,16,20,0,-0.4,0.2,0
1,16,21,0,0.4,0.7,1
1,16,22,0,0.3,0.3,1
1,16,23,0,0,1,0
1,16,24,0,-0.3,0.5,0
1,16,25,0,-0.3,0.7,0
1,16,26,0,0.5,1,0
1,16,27,0,-0.3,0.7,0
1,16,28,0,-0.5,0.8,0
1,16,29,0,0.4,0.8,1
1,16,30,0,0,0.6,0
1,17,1,0,0.5,1,0
1,17,2,0,0,0.5,2
1,17,3,0,-0.2,0.4,0
1,17,4,0,-0.1,0.6,0
1,17,5,0,-0.2,0.3,1
1,17,6,0,0.5,0.7,0
1,17,7,0,0.3,0.5,1
1,17,8,0,-0.3,0.7,1
1,17,9,0,0.4,0.4,1
1,17,10,0,0.4,0,2
1,17,11,0,0,0.7,0
1,17,12,1,-0.3,1,2
1,17,13,0,0.3,0.8,1
1,17,14,0,0.1,1,0
1,17,15,0,-0.4,0.3,0
1,17,16,0,0,0.4,0
1,17,17,0,0.5,0.7,0
1,17,18,0,0.4,0.8,1
1,17,19,0,0.3,0.6,1
1,17,20,0,-0.4,0.7,0
1,17,21,0,0.4,0.4,1
1,17,22,0,0.3,0.9,1
1,17,23,0,0,0.8,0
1,17,24,0,-0.3,0.7,0
1,17,25,0,-0.3,0.2,0
1,17,26,0,0.5,0.7,0
1,17,27,0,-0.3,1,0
1,17,28,0,-0.5,0.2,0
1,17,29,0,0.4,0.5,1
1,17,30,0,0,0.4,0
1,18,1,1,0.5,1,0
1,18,2,0,0,0.6,2
1,18,3,0,-0.2,0.5,0
1,18,4,0,-0.1,0,0
1,18,5,0,-0.2,0.1,1
1,18,6,0,0.5,0.3,0
1,18,7,0,0.3,0.1,1
1,18,8,0,-0.3,0.1,1
1,18,9,0,0.4,0,1
1,18,10,0,0.4,0.4,2
1,18,11,0,0,0.2,0
1,18,12,0,-0.3,0.4,3
1,18,13,0,0.3,0.1,1
1,18,14,0,0.1,0.7,0
1,18,15,0,-0.4,0.7,0
1,18,16,0,0,1,0
1,18,17,0,0.5,0.1,0
1,18,18,0,0.4,0.7,1
1,18,19,0,0.3,1,1
1,18,20,0,-0.4,0.2,0
1,18,21,0,0.4,0.1,1
1,18,22,0,0.3,0.6,1
1,18,23,0,0,0.9,0
1,18,24,0,-0.3,0,0
1,18,25,0,-0.3,1,0
1,18,26,0,0.5,0.3,0
1,18,27,0,-0.3,0.1,0
1,18,28,0,-0.5,0.4,0
1,18,29,0,0.4,0.5,1
1,18,30,0,0,0.8,0
1,19,1,0,0.5,0.3,1
1,19,2,0,0,0.8,2
1,19,3,0,-0.2,0.2,0
1,19,4,1,-0.1,1,0
1,19,5,0,-0.2,0.3,1
1,19,6,0,0.5,0.8,0
1,19,7,0,0.3,0.3,1
1,19,8,0,-0.3,0.2,1
1,19,9,0,0.4,0.6,1
1,19,10,0,0.4,0.9,2
1,19,11,0,0,0.6,0
1,19,12,0,-0.3,0.7,3
1,19,13,0,0.3,1,1
1,19,14,0,0.1,0.3,0
1,19,15,0,-0.4,0.1,0
1,19,16,0,0,0.9,0
1,19,17,0,0.5,0.3,0
1,19,18,0,0.4,0.6,1
1,19,19,0,0.3,1,1
1,19,20,0,-0.4,0.8,0
1,19,21,0,0.4,0.1,1
1,19,22,0,0.3,0.5,1
1,19,23,0,0,0.8,0
1,19,24,0,-0.3,0.6,0
1,19,25,0,-0.3,0.4,0
1,19,26,0,0.5,1,0
1,19,27,0,-0.3,0,0
1,19,28,0,-0.5,0.6,0
1,19,29,0,0.4,0.9,1
1,19,30,0,0,0.4,0
1,20,1,0,0.5,0.9,1
1,20,2,1,0,0.6,2
1,20,3,0,-0.2,0.5,0
1,20,4,0,-0.1,0.2,1
1,20,5,0,-0.2,0.5,1
1,20,6,0,0.5,0.1,0
1,20,7,0,0.3,0.6,1
1,20,8,0,-0.3,0,1
1,20,9,0,0.4,0.3,1
1,20,10,0,0.4,0.3,2
1,20,11,0,0,0.9,0
1,20,12,0,-0.3,0,3
1,20,13,0,0.3,1,1
1,20,14,0,0.1,0.3,0
1,20,15,0,-0.4,0.3,0
1,20,16,0,0,1,0
1,20,17,0,0.5,0.4,0
1,20,18,0,0.4,1,1
1,20,19,0,0.3,0.4,1
1,20,20,0,-0.4,0.5,0
1,20,21,0,0.4,0.9,1
1,20,22,0,0.3,0.5,1
1,20,23,0,0,0,0
1,20,24,0,-0.3,0.9,0
1,20,25,0,-0.3,0.4,0
1,20,26,0,0.5,0.5,0
1,20,27,0,-0.3,0.6,0
1,20,28,0,-0.5,0.5,0
1,20,29,0,0.4,1,1
1,20,30,0,0,0.6,0
2,1,1,0,-0.4,0.5,0
2,1,2,0,-0.5,0.8,0
2,1,3,1,0.4,1,0
2,1,4,0,-0.4,0.6,0
2,1,5,0,0.1,0.8,0
2,1,6,0,-0.2,0.7,0
2,1,7,0,-0.3,0.2,0
2,1,8,0,-0.4,0.1,0
2,1,9,0,-0.1,0.5,0
2,1,10,0,-0.3,0.8,0
2,1,11,0,-0.2,0,0
2,1,12,0,-0.5,0.9,0
2,1,13,0,-0.2,0.1,0
2,1,14,0,-0.4,0.5,0
2,1,15,0,-0.4,0.7,0
2,1,16,0,0.4,0.9,0
2,1,17,0,0.4,0.9,0
2,1,18,0,-0.2,0.6,0
2,1,19,0,0.3,0,0
2,1,20,0,-0.4,0,0
2,1,21,0,0.1,0.3,0
2,1,22,0,0.5,0.3,0
2,1,23,0,0.2,0.5,0
2,1,24,0,-0.5,0,0
2,1,25,0,0,0.5,0
2,1,26,0,0,0.9,0
2,1,27,0,0,0.5,0
2,1,28,0,-0.4,0.7,0
2,1,29,0,0,0.9,0
2,1,30,0,0.1,0.1,0
2,2,1,0,-0.4,1,0
2,2,2,0,-0.5,0.5,0
2,2,3,0,0.4,0.1,1
2,2,4,0,-0.4,0.2,0
2,2,5,0,0.1,0.6,0
2,2,6,0,-0.2,0.3,0
2,2,7,0,-0.3,0,0
2,2,8,0,-0.4,0.7,0
2,2,9,0,-0.1,1,0
2,2,10,0,-0.3,0.6,0
2,2,11,0,-0.2,0.4,0
2,2,12,0,-0.5,0.1,0
2,2,13,0,-0.2,0.5,0
2,2,14,0,-0.4,0.2,0
2,2,15,0,-0.4,0.8,0
2,2,16,0,0.4,0,0
2,2,17,0,0.4,0,0
2,2,18,0,-0.2,0.8,0
2,2,19,0,0.3,0.2,0
2,2,20,0,-0.4,0.8,0
2,2,21,1,0.1,0.9,0
2,2,22,0,0.5,0.3,0
2,2,23,0,0.2,0.9,0
2,2,24,0,-0.5,0.2,0
2,2,25,0,0,1,0
2,2,26,0,0,0.9,0
2,2,27,0,0,1,0
2,2,28,0,-0.4,0.9,0
2,2,29,0,0,0,0
2,2,30,0,0.1,0.1,0
2,3,1,0,-0.4,0.6,0
2,3,2,0,-0.5,0,0
2,3,3,0,0.4,0.7,1
2,3,4,0,-0.4,0.6,0
2,3,5,0,0.1,0.2,0
2,3,6,0,-0.2,0.9,0
2,3,7,0,-0.3,0.4,0
2,3,8,0,-0.4,0.6,0
2,3,9,0,-0.1,0.3,0
2,3,10,0,-0.3,0,0
2,3,11,0,-0.2,0.9,0
2,3,12,0,-0.5,0,0
2,3,13,0,-0.2,0.8,0
2,3,14,0,-0.4,0.4,0
2,3,15,1,-0.4,1,0
2,3,16,0,0.4,0.1,0
2,3,17,0,0.4,0.5,0
2,3,18,0,-0.2,0.2,0
2,3,19,0,0.3,0,0
2,3,20,0,-0.4,0.2,0
2,3,21,0,0.1,0,1
2,3,22,0,0.5,0.4,0
2,3,23,0,0.2,0.8,0
2,3,24,0,-0.5,1,0
2,3,25,0,0,0.9,0
2,3,26,0,0,0.2,0
2,3,27,0,0,0.5,0
2,3,28,0,-0.4,0.1,0
2,3,29,0,0,0.3,0
2,3,30,0,0.1,0.8,0
2,4,1,0,-0.4,0.3,0
2,4,2,0,-0.5,0.6,0
2,4,3,0,0.4,1,1
2,4,4,0,-0.4,0.6,0
2,4,5,0,0.1,0.1,0
2,4,6,0,-0.2,0.5,0
2,4,7,0,-0.3,0.4,0
2,4,8,0,-0.4,0.3,0
2,4,9,0,-0.1,0.6,0
2,4,10,0,-0.3,1,0
2,4,11,0,-0.2,0.1,0
2,4,12,0,-0.5,0.9,0
2,4,13,0,-0.2,0.5,0
2,4,14,0,-0.4,0.8,0
2,4,15,0,-0.4,0.8,1
2,4,16,0,0.4,0.8,0
2,4,17,0,0.4,0.8,0
2,4,18,0,-0.2,0,0
2,4,19,0,0.3,0.9,0
2,4,20,0,-0.4,0.1,0
2,4,21,0,0.1,0,1
2,4,22,0,0.5,0.3,0
2,4,23,0,0.2,0.1,0
2,4,24,1,-0.5,1,0
2,4,25,0,0,0.9,0
2,4,26,0,0,0.3,0
2,4,27,0,0,0.2,0
2,4,28,0,-0.4,0.3,0
2,4,29,0,0,0,0
2,4,30,0,0.1,0.7,0
2,5,1,0,-0.4,0.2,0
2,5,2,0,-0.5,0.8,0
2,5,3,0,0.4,0.6,1
2,5,4,0,-0.4,0.1,0
2,5,5,0,0.1,0.9,0
2,5,6,0,-0.2,0,0
2,5,7,0,-0.3,0,0
2,5,8,0,-0.4,0.5,0
2,5,9,0,-0.1,0.7,0
2,5,10,1,-0.3,0.9,0
2,5,11,0,-0.2,0,0
2,5,12,0,-0.5,0.9,0
2,5,13,0,-0.2,0.5,0
2,5,14,0,-0.4,1,0
2,5,15,0,-0.4,0.1,1
2,5,16,0,0.4,0.9,0
2,5,17,0,0.4,0,0
2,5,18,0,-0.2,1,0
2,5,19,0,0.3,0,0
2,5,20,0,-0.4,0.6,0
2,5,21,0,0.1,0.4,1
2,5,22,0,0.5,0.7,0
2,5,23,0,0.2,0.1,0
2,5,24,0,-0.5,0.9,1
2,5,25,0,0,0.1,0
2,5,26,0,0,1,0
2,5,27,0,0,0.3,0
2,5,28,0,-0.4,0.7,0
2,5,29,0,0,1,0
2,5,30,0,0.1,0.9,0
2,6,1,0,-0.4,0.2,0
2,6,2,0,-0.5,0.8,0
2,6,3,0,0.4,0.6,1
2,6,4,0,-0.4,0.1,0
2,6,5,0,0.1,0.6,0
2,6,6,0,-0.2,0.6,0
2,6,7,0,-0.3,1,0
2,6,8,0,-0.4,0.7,0
2,6,9,0,-0.1,0.5,0
2,6,10,0,-0.3,0,1
2,6,11,0,-0.2,0.5,0
2,6,12,0,-0.5,0.3,0
2,6,13,0,-0.2,0,0
2,6,14,0,-0.4,0,0
2,6,15,0,-0.4,0.7,1
2,6,16,0,0.4,0.3,0
2,6,17,0,0.4,0.7,0
2,6,18,0,-0.2,0.7,0
2,6,19,0,0.3,0.4,0
2,6,20,0,-0.4,0.1,0
2,6,21,0,0.1,0.4,1
2,6,22,1,0.5,0.8,0
2,6,23,0,0.2,0.2,0
2,6,24,0,-0.5,0.3,1
2,6,25,0,0,0.1,0
2,6,26,0,0,0.7,0
2,6,27,0,0,0.7,0
2,6,28,0,-0.4,0.2,0
2,6,29,0,0,0.4,0
2,6,30,0,0.1,0.7,0
2,7,1,0,-0.4,0.5,0
2,7,2,0,-0.5,0.9,0
2,7,3,0,0.4,0.2,1
2,7,4,0,-0.4,0.1,0
2,7,5,0,0.1,0.2,0
2,7,6,0,-0.2,0,0
2,7,7,0,-0.3,0.7,0
