"A1RSJ45RXTREWN
",2.23
"A1VZSFHTU51JP0",1.71
"A2XLTGDI5Q0VD",0.39
"A3F6SDO4GYBE4Y",1.78
"A3GEL5PWFIK05S",1.84
"A3JP7DIFRS0ZBY",1.98
"A3NS22CC45PE4P",1.74
"A5EU1AQJNC7F2",1.54
