"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","JANUARY","0","7","14","0","2018-10-31 13:32:08","131905"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","FEBRUARY","1","4","2","0","2018-10-31 13:32:08","131906"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","MARCH","2","10","18","0","2018-10-31 13:32:08","131907"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","APRIL","3","9","18","0","2018-10-31 13:32:08","131908"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","JUNE","5","5","14","0","2018-10-31 13:32:08","131909"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","MAY","4","11","25","0","2018-10-31 13:32:08","131910"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","JULY","6","6","12","0","2018-10-31 13:32:08","131911"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","OCTOBER","9","3","20","0","2018-10-31 13:32:08","131912"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","AUGUST","7","1","7","0","2018-10-31 13:32:08","131913"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","DECEMBER","11","2","3","0","2018-10-31 13:32:08","131914"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","SEPTEMBER","8","12","16","0","2018-10-31 13:32:08","131915"
"A1PH1I9F2AA3TZ","cs_wg_mon_conf_time_pilot2","3SBEHTYCWN4F1PMEY8JWH8KFA90YIF","15","NOVEMBER","10","8","22","0","2018-10-31 13:32:08","131916"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","JUNE","5","6","14","0","2018-10-31 13:34:46","131917"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","FEBRUARY","1","3","2","0","2018-10-31 13:34:46","131918"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","MARCH","2","11","18","0","2018-10-31 13:34:46","131919"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","APRIL","3","7","18","0","2018-10-31 13:34:46","131920"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","MAY","4","12","25","0","2018-10-31 13:34:46","131921"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","JANUARY","0","9","14","0","2018-10-31 13:34:46","131922"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","AUGUST","7","2","7","0","2018-10-31 13:34:46","131923"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","JULY","6","10","12","0","2018-10-31 13:34:46","131924"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","OCTOBER","9","5","20","0","2018-10-31 13:34:46","131925"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","SEPTEMBER","8","8","16","0","2018-10-31 13:34:46","131926"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","NOVEMBER","10","4","22","0","2018-10-31 13:34:46","131927"
"A2B01MEFSL5R97","cs_wg_mon_conf_time_pilot2","30H4UDGLT2J7OUK4S0L5WAYKNDIMPQ","15","DECEMBER","11","1","3","0","2018-10-31 13:34:46","131928"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","JANUARY","0","1","14","0","2018-10-31 13:36:09","131929"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","FEBRUARY","1","2","2","0","2018-10-31 13:36:09","131930"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","APRIL","3","9","18","0","2018-10-31 13:36:09","131931"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","MAY","4","11","25","0","2018-10-31 13:36:09","131932"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","JUNE","5","3","14","0","2018-10-31 13:36:09","131933"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","MARCH","2","4","18","0","2018-10-31 13:36:09","131934"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","JULY","6","8","12","0","2018-10-31 13:36:09","131935"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","AUGUST","7","5","7","0","2018-10-31 13:36:09","131936"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","SEPTEMBER","8","6","16","0","2018-10-31 13:36:09","131937"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","OCTOBER","9","12","20","0","2018-10-31 13:36:09","131938"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","NOVEMBER","10","10","22","0","2018-10-31 13:36:09","131939"
"ALG64VSMILMDT","cs_wg_mon_conf_time_pilot2","3VZLGYJEYLBCWALETGLGYPGW4G8ZX7","15","DECEMBER","11","7","3","0","2018-10-31 13:36:09","131940"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","JANUARY","0","8","14","0","2018-10-31 13:37:28","131941"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","FEBRUARY","1","11","2","0","2018-10-31 13:37:28","131942"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","MARCH","2","12","18","0","2018-10-31 13:37:28","131943"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","MAY","4","6","25","0","2018-10-31 13:37:28","131944"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","JUNE","5","7","14","0","2018-10-31 13:37:28","131945"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","APRIL","3","9","18","0","2018-10-31 13:37:28","131946"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","JULY","6","3","12","0","2018-10-31 13:37:28","131947"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","AUGUST","7","10","7","0","2018-10-31 13:37:28","131948"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","SEPTEMBER","8","5","16","0","2018-10-31 13:37:28","131949"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","NOVEMBER","10","2","22","0","2018-10-31 13:37:28","131950"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","OCTOBER","9","1","20","0","2018-10-31 13:37:28","131951"
"A7LGXWVP67WG","cs_wg_mon_conf_time_pilot2","3YMTUJH0DSHPCWO53DUTFQIHQPI4TI","15","DECEMBER","11","4","3","0","2018-10-31 13:37:28","131952"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","JANUARY","0","10","14","0","2018-10-31 13:37:39","131953"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","FEBRUARY","1","9","2","0","2018-10-31 13:37:39","131954"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","MARCH","2","11","18","0","2018-10-31 13:37:39","131955"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","APRIL","3","8","18","0","2018-10-31 13:37:39","131956"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","MAY","4","7","25","0","2018-10-31 13:37:39","131957"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","JUNE","5","4","14","0","2018-10-31 13:37:39","131958"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","JULY","6","1","12","0","2018-10-31 13:37:39","131959"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","AUGUST","7","12","7","0","2018-10-31 13:37:39","131960"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","OCTOBER","9","3","20","0","2018-10-31 13:37:39","131961"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","NOVEMBER","10","6","22","0","2018-10-31 13:37:39","131962"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","SEPTEMBER","8","2","16","0","2018-10-31 13:37:39","131963"
"AFRBRB9J2ZX1D","cs_wg_mon_conf_time_pilot2","3STRJBFXOWSAQYD8O5H9M77DNB7TKW","15","DECEMBER","11","5","3","0","2018-10-31 13:37:39","131964"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","JANUARY","0","6","14","0","2018-10-31 13:38:16","131965"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","FEBRUARY","1","9","2","0","2018-10-31 13:38:16","131966"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","MARCH","2","5","18","0","2018-10-31 13:38:16","131967"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","MAY","4","7","25","0","2018-10-31 13:38:16","131968"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","APRIL","3","3","18","0","2018-10-31 13:38:16","131969"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","JUNE","5","12","14","0","2018-10-31 13:38:16","131970"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","SEPTEMBER","8","4","16","0","2018-10-31 13:38:16","131971"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","JULY","6","1","12","0","2018-10-31 13:38:16","131972"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","AUGUST","7","10","7","0","2018-10-31 13:38:16","131973"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","NOVEMBER","10","2","22","0","2018-10-31 13:38:16","131974"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","OCTOBER","9","8","20","0","2018-10-31 13:38:16","131975"
"A3BKYYHDOA97H9","cs_wg_mon_conf_time_pilot2","32UTUBMZ7GXOAND3NN4VOMC8X2FVBV","15","DECEMBER","11","11","3","0","2018-10-31 13:38:16","131976"
"AU7UAH7YK73YS","cs_wg_mon_conf_time_pilot2","3A1COHJ8NJW0QOKCFM3HIJVYHIKH8V","15","FEBRUARY","1","11","2","0","2018-10-31 13:38:22","131977"
"AU7UAH7YK73YS","cs_wg_mon_conf_time_pilot2","3A1COHJ8NJW0QOKCFM3HIJVYHIKH8V","15","JANUARY","0","1","14","0","2018-10-31 13:38:22","131978"
"AU7UAH7YK73YS","cs_wg_mon_conf_time_pilot2","3A1COHJ8NJW0QOKCFM3HIJVYHIKH8V","15","MARCH","2","9","18","0","2018-10-31 13:38:22","131979"
