"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A3J5KTBHZI60H","cs_wg_v1_pilot4","3NLZY2D53PQ8IO3YS1ZFW2918BCQL3","memory","List as many fake words as you can.","0","0","0","16","0",NULL,"JADDEARED, VATED, BLICKET, DUNCHED","67438","2017-02-08 16:40:47","200"
"A3S300T3IVQ2GC","cs_wg_v1_pilot4","3XC1O3LBOSNLA4VQ95TA17KOSIBTLK","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"PLIBBERED, CHEEDLE, GLUNDLE, VATED, THOCKY, ","70192","2017-02-08 16:53:25","201"
"A1AYWUSULABAXL","cs_wg_v1_pilot4","36V4Q8R5ZK1SO6LJSD0UWFOQ8G2QM5","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"flemmering, zaley, nardly, dunched, glundle, hotchack, fipping, cleepers, blicket, thocky, plibbered, roaking, cheedle","265008","2017-02-08 17:10:00","202"
"A32QJF67JMJFKX","cs_wg_v1_pilot4","3JV9LGBJWTFPBKCH2XAVU59TXT8GOF","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"murrads, cheedle, nardly, fipping, dunched, hotchack, glundle, thocky, zaley, vaxed, blicket","81969","2017-02-08 17:11:02","203"
"A1CSDIX05PK9V","cs_wg_v1_pilot4","3NQL1CS15R9KNV6EXFIFWXA5YIVVYU","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"cheedle, hotchack, murrad, naved, voat, ","44859","2017-02-08 17:14:23","204"
"A2ADEPVGNNXNPA","cs_wg_v1_pilot4","3PZDLQMM0TMYN177DDGFX1LBYWKC2V","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"cheedle, mickered, plibbered, murrads, cleepers, dunched, wooked, flemmering, glundle, vated, zaley, poats, jaddeared, hotchack, nardly, fipping, chaxed","141871","2017-02-08 17:45:58","205"
"A2F9V69F6TZIAB","cs_wg_v1_pilot4","3P4RDNWND57P60RFC8IT7L5NDCQIJQ","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"wooked, zaley, chaxed, flemmering, plibbered, thocky, ","51884","2017-02-08 17:59:24","206"
"A273EH17NSJRH0
","cs_wg_v1_pilot4","317HQ483I7TLPQI0R6AL0SM4MWVINU","memory","List as many fake words as you can.","0","0","0","16","0",NULL,"HOTCHOCKET
JADDEARED","25003","2017-02-08 19:02:04","207"
"A2IQ0QCTQ3KWLT","cs_wg_v1_pilot4","358010RM5EUVNQG4SJWDDJ3WWC1VXO","memory","List as many fake words as you can.","0","0","0","160","1",NULL,"wooked
zaley
mickered
blicket
thocky
plibbered
hotchack
cheedle","91254","2017-02-08 19:30:41","208"
