"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","WEDDING","0","9","8","2017-03-27 14:55:25","12067"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","LADDER","2","1","8","2017-03-27 14:55:25","12068"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","STOMACH","1","10","8","2017-03-27 14:55:25","12069"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","COMMUNITY","3","10","8","2017-03-27 14:55:25","12070"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","BOOKSHELF","4","0","8","2017-03-27 14:55:25","12071"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","UMBRELLA","5","2","8","2017-03-27 14:55:25","12072"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","FOOTBALL","6","2","8","2017-03-27 14:55:25","12073"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","DOORWAY","7","8","8","2017-03-27 14:55:25","12074"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","HELICOPTER","8","0","8","2017-03-27 14:55:25","12075"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","TRAFFIC","9","1","8","2017-03-27 14:55:25","12076"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","MACHINE","11","9","8","2017-03-27 14:55:25","12077"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","STRUCTURE","10","10","8","2017-03-27 14:55:25","12078"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","KEYBOARD","12","0","8","2017-03-27 14:55:25","12079"
"A3O2NOP1NUWCWL","cs_wg_v3_real2","3EJJQNKU9R668TZ8EV9H90QZUCXHRF","BASKET","13","8","8","2017-03-27 14:55:25","12080"
"A3DDFEQ9K0H93C","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU40DQ","WEDDING","0","0","8","2017-03-27 14:56:18","12081"
"A3DDFEQ9K0H93C","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU40DQ","COMMUNITY","3","2","8","2017-03-27 14:56:18","12082"
"A3DDFEQ9K0H93C","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU40DQ","LADDER","2","0","8","2017-03-27 14:56:18","12083"
"A3DDFEQ9K0H93C","cs_wg_v3_real2","3TEM0PF1Q5Y1WJA7YM7CYJAETU40DQ","STOMACH","1","10","8","2017-03-27 14:56:18","12084"
