4,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
4,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
5,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
6,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
6,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
7,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
7,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
9,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
9,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
10,14,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
10,14,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
11,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
11,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
13,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
13,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
15,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
15,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
16,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
16,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
17,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
20,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
20,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
21,6,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
21,4,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
22,4,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
22,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
23,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
23,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
24,4,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
24,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
26,6,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
26,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
28,6,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
28,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
30,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
30,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
31,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
31,7,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
32,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
32,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
33,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
33,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
34,9,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
34,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
35,7,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
35,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
36,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
36,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
39,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
40,1,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
40,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
42,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
42,4,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
43,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
43,5,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
44,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
48,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
51,7,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
51,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
53,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
53,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
55,6,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
55,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
58,7,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
58,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
59,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
59,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
60,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
60,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
63,12,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
63,13,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
65,3,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
65,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
66,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
68,4,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
68,6,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
69,10,"[115 60 115 70 60 125 60 60 75 130 45 120 10 40]"
69,10,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
71,11,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
72,2,"[20 95 0 70 70 60 70 70 20 85 95 0 20 0]"
