"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","JUNE","5","3","14","0","2018-10-24 20:15:36","126291"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","MAY","4","4","25","0","2018-10-24 20:15:36","126292"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","FEBRUARY","1","8","2","0","2018-10-24 20:15:36","126293"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","AUGUST","7","7","7","0","2018-10-24 20:15:36","126294"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","JANUARY","0","11","14","0","2018-10-24 20:15:36","126295"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","MARCH","2","5","18","0","2018-10-24 20:15:36","126296"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","APRIL","3","10","18","0","2018-10-24 20:15:36","126298"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","DECEMBER","11","1","3","0","2018-10-24 20:15:36","126297"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","OCTOBER","9","6","20","0","2018-10-24 20:15:36","126299"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","SEPTEMBER","8","9","16","0","2018-10-24 20:15:36","126300"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","NOVEMBER","10","2","22","0","2018-10-24 20:15:36","126301"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","5","JULY","6","12","12","0","2018-10-24 20:15:36","126302"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","MARCH","2","5","18","0","2018-10-24 20:16:17","126304"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","FEBRUARY","1","11","2","0","2018-10-24 20:16:17","126303"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","JANUARY","0","12","14","0","2018-10-24 20:16:17","126305"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","MAY","4","4","25","0","2018-10-24 20:16:17","126306"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","JUNE","5","1","14","0","2018-10-24 20:16:17","126307"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","APRIL","3","8","18","0","2018-10-24 20:16:17","126308"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","JULY","6","3","12","0","2018-10-24 20:16:17","126309"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","NOVEMBER","10","7","22","0","2018-10-24 20:16:17","126310"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","SEPTEMBER","8","6","16","0","2018-10-24 20:16:17","126311"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","AUGUST","7","2","7","0","2018-10-24 20:16:17","126312"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","OCTOBER","9","9","20","0","2018-10-24 20:16:17","126313"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","5","DECEMBER","11","10","3","0","2018-10-24 20:16:17","126314"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","5","JANUARY","0","6","14","0","2018-10-24 20:18:43","126315"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","5","FEBRUARY","1","8","2","0","2018-10-24 20:18:43","126316"
