"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"JANUARY","0","6","14","0","2018-11-08 21:52:50","135811"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"FEBRUARY","1","2","2","0","2018-11-08 21:52:50","135812"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"MAY","4","10","25","0","2018-11-08 21:52:50","135813"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"JUNE","5","12","14","0","2018-11-08 21:52:50","135814"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"APRIL","3","8","18","0","2018-11-08 21:52:50","135815"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"MARCH","2","12","18","0","2018-11-08 21:52:50","135816"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"AUGUST","7","8","7","0","2018-11-08 21:52:50","135817"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"JULY","6","10","12","0","2018-11-08 21:52:50","135818"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"DECEMBER","11","2","3","0","2018-11-08 21:52:50","135819"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"SEPTEMBER","8","4","16","0","2018-11-08 21:52:50","135820"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"OCTOBER","9","6","20","0","2018-11-08 21:52:50","135821"
"A38ICX1LQIPIMN","cs_wg_mon_single_v1_pilot4","3IUZPWIU1O82IFH2JAMK9RECT3FWKD",,"NOVEMBER","10","4","22","0","2018-11-08 21:52:50","135822"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"JUNE","5","8","14","0","2018-11-08 21:55:31","135823"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"APRIL","3","2","18","0","2018-11-08 21:55:31","135824"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"MAY","4","6","25","0","2018-11-08 21:55:31","135825"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"FEBRUARY","1","2","2","0","2018-11-08 21:55:32","135826"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"JANUARY","0","12","14","0","2018-11-08 21:55:32","135827"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"MARCH","2","12","18","0","2018-11-08 21:55:32","135828"
"A1I4GSXUC5KKKJ","cs_wg_mon_single_v1_pilot4","3OB0CAO74HQF5UBUSQ1BHWJ0CUBHYT",,"JULY","6","6","12","0","2018-11-08 21:55:32","135829"
