"A114INA2S32A8L",0.22
"A1160COTUR26JZ",0.12
"A12EQIULBHM4HJ",0.1
"A136K9Y7E4C3G",0.16
"A13HZKB2NGZP6B",0.02
"A13VTVP3F6DJZJ",0.1
"A144T42X6B04VA",0.11
"A15T7G57U3LOXM",0.16
"A1767F572WVYDI",0.06
"A1967FI5GJEZN8",0.16
"A1AKX1C8GCVCTP",0.01
"A1ALU9NOW3R98V",0.03
"A1AREBIHWPXTU3",0.02
"A1CGDMOPDIC7EU",0.16
"A1E2AB5N0CWJHJ",0.04
"A1G6F1HWIS2K2K",0.09
"A1HAEDUFPS233D",0.04
"A1HIQZEC2ER7GS",0.13
"A1HRP7CF28PVY",0.19
"A1JJNB108BPMRN",0.09
"A1K0NG4K8VG7E",0.01
"A1LMDMSKQ96PHP",0.11
"A1MS98IHMLG24F",0.04
"A1OA2N3H5RGYHT",0
"A1OJOK184DLVON",0.07
"A1PKCBFB4QY19G",0.12
"A1PX1LSJZM3RIP",0.2
"A1QJ2VPPZG16EG",0.07
"A1R9PH4LOMKZ13",0.18
"A1RDRK3QTM7U96",0.24
"A1SX9DT3XHX845",0.24
"A1T9KDKDFO114S",0.16
"A1TO8F0HIM1OBQ",0.11
"A1U5BE8XJRXKW3",0.02
"A1U8RH67FLZW87",0.24
"A1V6MSOA8YFN32",0.17
"A1VC6F0FYG1L5I",0.05
"A1VLRMNX5OSDNJ",0.06
"A1WVRI8059VNDP",0.14
"A1X1IRFYQZ40LD",0.23
"A1ZTSCPETU3UJW",0.24
"A218S9QMWS15U",0.1
"A22012GC5JSH0C",0.14
"A22IIMLQ7K4B3M",0.14
"A23H5PTASRYHHB",0.08
"A29KUIEVPK8WB4",0.24
"A29WHPBW1R07CT",0.16
"A2AMD4XVHLKZWY",0.2
"A2BF3A9KYSEFPO",0.02
"A2BHPYKUHMASE0",0.06
"A2EA2PN47ZWILX",0.22
"A2FRCLOQP2E8XP",0.18
"A2G4PA35IX5RIA",0.1
"A2GU2QUQZNSG9U",0.11
"A2H85UOGW31OWJ",0.06
"A2INXY39KBM92F",0.2
"A2K04XRYSF3KDD",0.05
"A2LBOVE1R9TCNL",0.12
"A2M5S4Q46TQ7LU",0.08
"A2MFG2IU76YEH0",0.24
"A2MI6AUNBXGL47",0.1
"A2N2GFB33ZMYGF",0.12
"A2OFWHV8IP7HK",0.2
"A2P7Z2TKGACY2E",0.1
"A2Q8N687305WLH",0.18
"A2QQFGD7K7AHK8",0.14
"A2S6D47RWJTUOB",0.1
"A2TN5NSHC2BZ12",0.22
"A2UTDZAZV1DF0N",0.18
"A2VW2G52AKT86G",0.19
"A2W3I2GBGDB637",0.14
"A2XF84K0868FZO",0.1
"A2YTQDLACTLIBA ",0.05
"A2YUCJ28XANFOX",0.04
"A2ZNOMZ35LKY8Q",0.14
"A30YUB0WTMKX73",0.18
"A32A1KM9YB0R1V",0.1
"A33SKY7HS5PDT6",0.07
"A34930YXVQ8SUT",0.1
"A37DTVGS7RX6AG",0.16
"A37P8UZ3SAKM7A",0.13
"A3843S9LWPDN2K",0.18
"A385F5ZBEV6GWD",0.12
"A38SOH8WNMFIV5",0.04
"A39A8K2UX0U05W",0.18
"A39VDI1CVOMMIN",0.12
"A39YBI3TW5L004",0.07
"A3DB11T127QKJF",0.19
"A3FJCLBK3HF4PD",0.18
"A3JVNCGC2RH31B",0
"A3LL096CAY5WHB",0.08
"A3MY453DZJD09",0.12
"A3O7XZXXSLZBI9",0.05
"A3SC07W94YFEY3",0.03
"A5B73N9C2HVEG",0.14
"A5OJKP735Y75J",0.12
"A7WK050B5R2QN",0.11
"A86GVZDTI15V0",0.12
"ABBAWZP4MS7HS",0.19
"AD7A7J28H5JDT",0.22
"AE36DLYKMFMWJ",0.12
"AEQHPYXM9Z139",0.2
"AEWP2YJBBFIOR",0.2
"AFNERWJK1G1GH
AFNERWJK1G1GH
AFNERWJK1G1GH
AFNERWJK1G1GH
AFNERWJK1G1GH",0.01
"AHIM8PGYOIN0K",0.16
"AJG4Y1OT9N50T",0.05
"AJP9LVNE93M4E",0.03
"AKOY7VU0F4CAZ",0.1
"AMDX0UNZS4A1G",0.22
"AMNFCZY7X063T",0.14
"ANT979UZZF7N0",0.08
"AO3NZXSI6KQSZ",0.22
"AOOGCOBAZBWJ2",0.07
"AP1G770YBECF8",0.2
"AQM940W1VBAG6",0.26
"AS1GEX2TXAY8",0.09
"ASR7SS6W1CILO",0.12
"ASUYD8BPYM85M",0.14
"AZ9BU8QI4YKF3",0.03
"AZBH4LJ5SL456",0.16
