1,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
2,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
4,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
6,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
8,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
9,2,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
10,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
14,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
19,9,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
26,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
27,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
29,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
30,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
31,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
33,6,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
35,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
38,7,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
40,9,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
41,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
43,5,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
44,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
47,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
48,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
51,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
52,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
53,1,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
54,6,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
56,9,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
58,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
59,5,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
60,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
61,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
62,10,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
63,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
64,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
65,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
67,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
69,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
70,9,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
71,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
75,1,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
76,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
80,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
82,6,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
83,4,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
86,5,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
88,9,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
89,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
92,5,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
96,5,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
98,6,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
99,6,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
100,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
101,12,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
102,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
105,9,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
109,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
110,6,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
112,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
113,3,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
114,11,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
115,8,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
117,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
120,14,"[9 1 4 9 5 12 1 23 20 6 21 9 1 11]"
