"subject","version","assignmentId","cond","practice","prompt","choice","modality","correct","rt","trial","stamp","id"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","whisper","0","possible","-1","568","5","2018-01-25 23:56:43","31046"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","ladder","1","possible","-1","718","6","2018-01-25 23:56:45","31047"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","helicopter","1","possible","-1","678","7","2018-01-25 23:56:47","31048"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","community","1","possible","-1","682","8","2018-01-25 23:56:48","31049"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","basket","1","possible","-1","685","9","2018-01-25 23:56:50","31050"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","machine","1","possible","-1","610","10","2018-01-25 23:56:52","31051"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","fortune","0","possible","-1","580","11","2018-01-25 23:56:53","31052"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","military","0","possible","-1","589","12","2018-01-25 23:56:55","31053"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","mountain","0","possible","-1","636","13","2018-01-25 23:56:56","31054"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","doorway","1","possible","-1","750","14","2018-01-25 23:56:58","31055"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","bookshelf","1","possible","-1","707","15","2018-01-25 23:57:00","31056"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","wedding","1","possible","-1","766","16","2018-01-25 23:57:02","31057"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","traffic","1","possible","-1","588","17","2018-01-25 23:57:03","31058"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","sunlight","0","possible","-1","630","18","2018-01-25 23:57:05","31059"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","umbrella","1","possible","-1","684","19","2018-01-25 23:57:07","31060"
"AK8ONB60Q4RJ5","cs_wg_v10_pilot1","36AHBNMV1RDYTE6S6UILQB40N8WYDQ","pressure","0","keyboard","1","possible","-1","638","20","2018-01-25 23:57:08","31061"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","POSSIBLE","1","Was it possible for ","1","8777","0","2018-01-26 00:02:24","31062"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","IMPOSSIBLE","0","Was it possible for ","1","1249","1","2018-01-26 00:02:26","31063"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","POSSIBLE","1","Was it possible for ","1","814","2","2018-01-26 00:02:28","31064"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","POSSIBLE","1","Was it possible for ","1","699","3","2018-01-26 00:02:30","31065"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","IMPOSSIBLE","0","Was it possible for ","1","555","4","2018-01-26 00:02:32","31066"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","POSSIBLE","1","Was it possible for ","1","636","5","2018-01-26 00:02:33","31067"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","IMPOSSIBLE","0","Was it possible for ","1","996","6","2018-01-26 00:02:35","31068"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","POSSIBLE","1","Was it possible for ","1","796","7","2018-01-26 00:02:37","31069"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","IMPOSSIBLE","0","Was it possible for ","1","1972","8","2018-01-26 00:02:40","31070"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","1","IMPOSSIBLE","0","Was it possible for ","1","623","9","2018-01-26 00:02:42","31071"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","structure","1","possible","-1","67","0","2018-01-26 00:02:59","31072"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","wedding","1","possible","-1","998","1","2018-01-26 00:03:02","31073"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","whisper","0","possible","-1","854","2","2018-01-26 00:03:05","31074"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","mountain","0","possible","-1","109","3","2018-01-26 00:03:07","31075"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","elephant","0","possible","-1","712","4","2018-01-26 00:03:10","31076"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","military","0","possible","-1","600","5","2018-01-26 00:03:13","31077"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","sunlight","0","possible","-1","652","6","2018-01-26 00:03:15","31078"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","doorway","1","possible","-1","471","7","2018-01-26 00:03:18","31079"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","keyboard","1","possible","-1","573","8","2018-01-26 00:03:20","31080"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","football","1","possible","-1","601","9","2018-01-26 00:03:23","31081"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","machine","1","possible","-1","251","10","2018-01-26 00:03:25","31082"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","chocolate","0","possible","-1","493","11","2018-01-26 00:03:28","31083"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","ladder","1","possible","-1","126","12","2018-01-26 00:03:30","31084"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","basket","1","possible","-1","165","13","2018-01-26 00:03:32","31085"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","umbrella","1","possible","-1","369","14","2018-01-26 00:03:34","31086"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","bookshelf","1","possible","-1","386","15","2018-01-26 00:03:37","31087"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","traffic","1","possible","-1","317","16","2018-01-26 00:03:39","31088"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","fortune","0","possible","-1","210","17","2018-01-26 00:03:41","31089"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","community","1","possible","-1","233","18","2018-01-26 00:03:44","31090"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","helicopter","1","possible","-1","212","19","2018-01-26 00:03:46","31091"
"A1RVMADIZE3BXK","cs_wg_v10_pilot1","33CID57104UGBNXWUQNJJUGSNG43L6","delay","0","stomach","1","possible","-1","126","20","2018-01-26 00:03:48","31092"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","POSSIBLE","0","Was it possible for ","0","2949","0","2018-01-26 00:07:47","31093"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","POSSIBLE","0","Was it possible for ","0","794","1","2018-01-26 00:07:49","31094"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","POSSIBLE","1","Was it possible for ","1","2242","2","2018-01-26 00:07:52","31095"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","POSSIBLE","0","Was it possible for ","0","1092","3","2018-01-26 00:07:54","31096"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","IMPOSSIBLE","0","Was it possible for ","1","2261","4","2018-01-26 00:07:58","31097"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","IMPOSSIBLE","0","Was it possible for ","1","426","5","2018-01-26 00:07:59","31098"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","POSSIBLE","1","Was it possible for ","1","559","6","2018-01-26 00:08:01","31099"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","IMPOSSIBLE","0","Was it possible for ","1","574","7","2018-01-26 00:08:02","31100"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","IMPOSSIBLE","0","Was it possible for ","1","815","8","2018-01-26 00:08:04","31101"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","1","IMPOSSIBLE","0","Was it possible for ","1","613","9","2018-01-26 00:08:06","31102"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","elephant","0","possible","-1","2754","0","2018-01-26 00:08:31","31103"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","mountain","0","possible","-1","843","1","2018-01-26 00:08:34","31104"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","basket","1","possible","-1","209","2","2018-01-26 00:08:36","31105"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","keyboard","1","possible","-1","21","3","2018-01-26 00:08:38","31106"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","community","1","possible","-1","1940","4","2018-01-26 00:08:42","31107"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","machine","1","possible","-1","551","5","2018-01-26 00:08:45","31108"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","structure","1","possible","-1","21","6","2018-01-26 00:08:47","31109"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","military","0","possible","-1","325","7","2018-01-26 00:08:49","31110"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","doorway","1","possible","-1","132","8","2018-01-26 00:08:51","31111"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","football","1","possible","-1","149","9","2018-01-26 00:08:53","31112"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","sunlight","0","possible","-1","2189","10","2018-01-26 00:08:57","31113"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","wedding","1","possible","-1","51","11","2018-01-26 00:08:59","31114"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","chocolate","0","possible","-1","155","12","2018-01-26 00:09:02","31115"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","traffic","1","possible","-1","164","13","2018-01-26 00:09:04","31116"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","ladder","1","possible","-1","124","14","2018-01-26 00:09:06","31117"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","helicopter","1","possible","-1","884","15","2018-01-26 00:09:09","31118"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","fortune","0","possible","-1","53","16","2018-01-26 00:09:11","31119"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","bookshelf","1","possible","-1","36","17","2018-01-26 00:09:13","31120"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","umbrella","1","possible","-1","443","18","2018-01-26 00:09:15","31121"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","whisper","0","possible","-1","78","19","2018-01-26 00:09:17","31122"
"A1JVWOBGNA6KJT","cs_wg_v10_pilot1","3ZQIG0FLQEHGYQBEIE0RB0PRC70VWN","delay","0","stomach","1","possible","-1","49","20","2018-01-26 00:09:19","31123"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","POSSIBLE","1","Was it possible for ","1","1421","0","2018-01-26 00:55:01","31124"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","POSSIBLE","1","Was it possible for ","1","501","1","2018-01-26 00:55:03","31125"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","IMPOSSIBLE","0","Was it possible for ","1","597","2","2018-01-26 00:55:04","31126"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","IMPOSSIBLE","0","Was it possible for ","1","571","3","2018-01-26 00:55:06","31127"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","IMPOSSIBLE","0","Was it possible for ","1","478","4","2018-01-26 00:55:07","31128"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","POSSIBLE","1","Was it possible for ","1","565","5","2018-01-26 00:55:09","31129"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","IMPOSSIBLE","0","Was it possible for ","1","471","6","2018-01-26 00:55:11","31130"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","POSSIBLE","1","Was it possible for ","1","1579","7","2018-01-26 00:55:13","31131"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","POSSIBLE","1","Was it possible for ","1","1090","8","2018-01-26 00:55:15","31132"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","1","IMPOSSIBLE","0","Was it possible for ","1","493","9","2018-01-26 00:55:17","31133"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","fortune","0","possible","-1","846","0","2018-01-26 00:55:48","31134"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","mountain","0","possible","-1","668","1","2018-01-26 00:55:50","31135"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","helicopter","1","possible","-1","638","2","2018-01-26 00:55:51","31136"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","doorway","1","possible","-1","637","3","2018-01-26 00:55:53","31137"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","community","0","possible","-1","716","4","2018-01-26 00:55:55","31138"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","sunlight","1","possible","-1","700","5","2018-01-26 00:55:56","31139"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","military","0","possible","-1","816","6","2018-01-26 00:55:58","31140"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","umbrella","1","possible","-1","861","7","2018-01-26 00:56:00","31141"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","chocolate","0","possible","-1","609","8","2018-01-26 00:56:02","31142"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","elephant","0","possible","-1","617","9","2018-01-26 00:56:03","31143"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","bookshelf","0","possible","-1","735","10","2018-01-26 00:56:05","31144"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","structure","-1","possible","-1","-1","11","2018-01-26 00:56:07","31145"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","football","1","possible","-1","590","12","2018-01-26 00:56:09","31146"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","basket","1","possible","-1","631","13","2018-01-26 00:56:10","31147"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","traffic","1","possible","-1","551","14","2018-01-26 00:56:12","31148"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","ladder","1","possible","-1","537","15","2018-01-26 00:56:13","31149"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","whisper","0","possible","-1","537","16","2018-01-26 00:56:15","31150"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","stomach","1","possible","-1","835","17","2018-01-26 00:56:17","31151"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","wedding","1","possible","-1","838","18","2018-01-26 00:56:19","31152"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","keyboard","1","possible","-1","693","19","2018-01-26 00:56:20","31153"
"A2PGZ0W1LUKB0J","cs_wg_v10_pilot1","3OWEPKL089DO06148F6O93WXXDW7NN","pressure","0","machine","1","possible","-1","598","20","2018-01-26 00:56:22","31154"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","POSSIBLE","1","Was it possible for ","1","4682","0","2018-01-26 01:22:01","31155"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","IMPOSSIBLE","0","Was it possible for ","1","593","1","2018-01-26 01:22:03","31156"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","POSSIBLE","1","Was it possible for ","1","459","2","2018-01-26 01:22:04","31157"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","POSSIBLE","1","Was it possible for ","1","456","3","2018-01-26 01:22:06","31158"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","POSSIBLE","1","Was it possible for ","1","548","4","2018-01-26 01:22:07","31159"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","IMPOSSIBLE","1","Was it possible for ","0","459","5","2018-01-26 01:22:09","31160"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","IMPOSSIBLE","0","Was it possible for ","1","560","6","2018-01-26 01:22:10","31161"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","POSSIBLE","1","Was it possible for ","1","573","7","2018-01-26 01:22:12","31162"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","IMPOSSIBLE","0","Was it possible for ","1","508","8","2018-01-26 01:22:13","31163"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","1","IMPOSSIBLE","0","Was it possible for ","1","574","9","2018-01-26 01:22:15","31164"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","structure","1","possible","-1","1950","0","2018-01-26 01:22:31","31165"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","whisper","0","possible","-1","1554","1","2018-01-26 01:22:35","31166"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","doorway","1","possible","-1","1153","2","2018-01-26 01:22:38","31167"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","bookshelf","1","possible","-1","285","3","2018-01-26 01:22:40","31168"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","elephant","0","possible","-1","189","4","2018-01-26 01:22:42","31169"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","wedding","1","possible","-1","98","5","2018-01-26 01:22:44","31170"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","chocolate","0","possible","-1","329","6","2018-01-26 01:22:47","31171"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","machine","1","possible","-1","324","7","2018-01-26 01:22:49","31172"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","football","1","possible","-1","709","8","2018-01-26 01:22:52","31173"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","fortune","0","possible","-1","977","9","2018-01-26 01:22:55","31174"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","military","0","possible","-1","357","10","2018-01-26 01:22:57","31175"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","sunlight","0","possible","-1","89","11","2018-01-26 01:22:59","31176"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","traffic","1","possible","-1","1460","12","2018-01-26 01:23:03","31177"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","community","1","possible","-1","16","13","2018-01-26 01:23:05","31178"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","basket","1","possible","-1","834","14","2018-01-26 01:23:07","31179"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","stomach","1","possible","-1","1632","15","2018-01-26 01:23:11","31180"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","helicopter","1","possible","-1","74","16","2018-01-26 01:23:13","31181"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","umbrella","1","possible","-1","131","17","2018-01-26 01:23:15","31182"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","ladder","1","possible","-1","556","18","2018-01-26 01:23:18","31183"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","mountain","0","possible","-1","249","19","2018-01-26 01:23:20","31184"
"AS68QSR9OKM0N","cs_wg_v10_pilot1","3MMN5BL1WZ50H5FHU2OYJ7VHNLU3M8","delay","0","keyboard","1","possible","-1","84","20","2018-01-26 01:23:22","31185"
