"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","1","JUNE","5","8","14","0","2018-12-04 18:16:05","149111"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","1","APRIL","3","8","18","0","2018-12-04 18:16:05","149112"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","0","FEBRUARY","1","2","2","0","2018-12-04 18:16:05","149113"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","0","MARCH","2","6","18","0","2018-12-04 18:16:05","149114"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","1","MAY","4","8","25","0","2018-12-04 18:16:05","149115"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","1","JANUARY","0","8","14","0","2018-12-04 18:16:05","149116"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","0","JULY","6","4","12","0","2018-12-04 18:16:06","149117"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","0","AUGUST","7","14","7","0","2018-12-04 18:16:06","149118"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","1","OCTOBER","9","8","20","0","2018-12-04 18:16:06","149119"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","1","SEPTEMBER","8","8","16","0","2018-12-04 18:16:06","149120"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","0","NOVEMBER","10","10","22","0","2018-12-04 18:16:06","149121"
"A1WP31SA23FB8R","cs_wg_mon_freq_v1_pilot1","3Z4XG4ZF48SXCEKRKQL3L5JSCZNX8D","0","DECEMBER","11","12","3","0","2018-12-04 18:16:06","149122"
