"subject","version","assignmentId","cond","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"JANUARY","0","4","14","0","2018-11-14 18:18:53","137995"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"FEBRUARY","1","8","2","0","2018-11-14 18:18:54","137996"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"MARCH","2","7","18","0","2018-11-14 18:18:54","137997"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"MAY","4","10","25","0","2018-11-14 18:18:54","137998"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"APRIL","3","11","18","0","2018-11-14 18:18:54","137999"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"JUNE","5","2","14","0","2018-11-14 18:18:54","138000"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"JULY","6","6","12","0","2018-11-14 18:18:54","138001"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"AUGUST","7","1","7","0","2018-11-14 18:18:54","138002"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"SEPTEMBER","8","12","16","0","2018-11-14 18:18:54","138003"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"DECEMBER","11","5","3","0","2018-11-14 18:18:54","138004"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"OCTOBER","9","3","20","0","2018-11-14 18:18:54","138005"
"AH4QNMYBTB3PG","cs_wg_mon_single_v1_real2","35GMH2SV3EIRR6GQW2K7U2OL72SOEE",,"NOVEMBER","10","9","22","0","2018-11-14 18:18:54","138006"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"JANUARY","0","3","14","0","2018-11-14 18:19:51","138007"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"APRIL","3","9","18","0","2018-11-14 18:19:51","138008"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"MARCH","2","8","18","0","2018-11-14 18:19:51","138009"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"FEBRUARY","1","12","2","0","2018-11-14 18:19:51","138010"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"MAY","4","5","25","0","2018-11-14 18:19:51","138011"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"JUNE","5","2","14","0","2018-11-14 18:19:51","138012"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"JULY","6","11","12","0","2018-11-14 18:19:51","138013"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"DECEMBER","11","7","3","0","2018-11-14 18:19:51","138014"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"AUGUST","7","10","7","0","2018-11-14 18:19:51","138015"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"NOVEMBER","10","6","22","0","2018-11-14 18:19:51","138016"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"OCTOBER","9","1","20","0","2018-11-14 18:19:51","138017"
"A2WX4KG0ROD4V2","cs_wg_mon_single_v1_real2","3EJPLAJKEMHZDV1ISTCQYC3CA876ZD",,"SEPTEMBER","8","4","16","0","2018-11-14 18:19:51","138018"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"JANUARY","0","6","14","0","2018-11-14 18:20:17","138020"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"FEBRUARY","1","2","2","0","2018-11-14 18:20:17","138019"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"APRIL","3","11","18","0","2018-11-14 18:20:17","138021"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"JUNE","5","1","14","0","2018-11-14 18:20:17","138022"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"MARCH","2","8","18","0","2018-11-14 18:20:17","138023"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"SEPTEMBER","8","5","16","0","2018-11-14 18:20:17","138024"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"MAY","4","9","25","0","2018-11-14 18:20:17","138025"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"AUGUST","7","12","7","0","2018-11-14 18:20:17","138026"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"JULY","6","7","12","0","2018-11-14 18:20:17","138027"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"DECEMBER","11","10","3","0","2018-11-14 18:20:17","138028"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"OCTOBER","9","4","20","0","2018-11-14 18:20:17","138029"
"A3L2CJTA12YOHG","cs_wg_mon_single_v1_real2","3WQQ9FUS6AVQZBHQFUTLW8S0P0BB8Y",,"NOVEMBER","10","3","22","0","2018-11-14 18:20:17","138030"
"A2W70YZC90BHY8","cs_wg_mon_single_v1_real2","3RYC5T2D73UYLAXWX8HMI9SUWWEPR9",,"JANUARY","0","3","14","0","2018-11-14 18:20:27","138031"
"A2W70YZC90BHY8","cs_wg_mon_single_v1_real2","3RYC5T2D73UYLAXWX8HMI9SUWWEPR9",,"MARCH","2","5","18","0","2018-11-14 18:20:27","138032"
"A2W70YZC90BHY8","cs_wg_mon_single_v1_real2","3RYC5T2D73UYLAXWX8HMI9SUWWEPR9",,"FEBRUARY","1","10","2","0","2018-11-14 18:20:27","138033"
"A2W70YZC90BHY8","cs_wg_mon_single_v1_real2","3RYC5T2D73UYLAXWX8HMI9SUWWEPR9",,"JUNE","5","4","14","0","2018-11-14 18:20:27","138034"
