"subject","version","assignmentId","word","word_ind","value","exposures","stamp","id"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","WEDDING","0","10","0","2017-10-12 14:08:39","37487"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","STOMACH","1","8","0","2017-10-12 14:08:39","37488"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","BOOKSHELF","4","9","0","2017-10-12 14:08:39","37489"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","LADDER","2","0","0","2017-10-12 14:08:39","37490"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","UMBRELLA","5","1","0","2017-10-12 14:08:39","37491"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","COMMUNITY","3","1","0","2017-10-12 14:08:39","37492"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","DOORWAY","7","0","0","2017-10-12 14:08:39","37493"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","FOOTBALL","6","8","0","2017-10-12 14:08:39","37494"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","HELICOPTER","8","10","0","2017-10-12 14:08:39","37495"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","STRUCTURE","10","0","0","2017-10-12 14:08:39","37496"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","TRAFFIC","9","9","0","2017-10-12 14:08:39","37497"
