"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","4","60","0","15703","helicopter",,"31000","2017-10-12 14:27:22","10233"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","25","1","49131","ladder","bookshelf
","26000","2017-10-12 14:27:23","10234"
"AEO8NL8D28NQG","cs_wg_v8_real1","3HMIGG0U4L7MCJA1PM754JQYQS28YV","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","3","30","0","42657","helicopter",,"31000","2017-10-12 14:27:31","10235"
"A33ZB4QX4Y96WN","cs_wg_v8_real1","3W92K5RLWUIML7WUMDDIL0CD6LZV57","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","3","30","0","6416","30","FLICKER ","26000","2017-10-12 14:27:40","10236"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","1","20","0","22156","bookshelf",,"21000","2017-10-12 14:28:08","10237"
"A1MTQP7TA5RCOB","cs_wg_v8_real1","31LVTDXBL7B8UPIY5GOF1SJ775MRLY","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","25","1","38357","wedding",,"26000","2017-10-12 14:28:08","10238"
"A2DZQW708M6IEZ","cs_wg_v8_real1","3WMINLGALB4NS42BQS9U3J4ADSKCAV","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","20","1","22800","stomach","stomach
wedding
basket","16000","2017-10-12 14:28:14","10239"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","5","60","0","24575","Structure",,"26000","2017-10-12 14:28:15","10240"
"A33ZB4QX4Y96WN","cs_wg_v8_real1","3W92K5RLWUIML7WUMDDIL0CD6LZV57","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","4","25","0","7783","25","WOMANHOOD","31000","2017-10-12 14:28:21","10241"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","20","1","20018","bookshelf",,"16000","2017-10-12 14:28:46","10242"
"AEO8NL8D28NQG","cs_wg_v8_real1","3HMIGG0U4L7MCJA1PM754JQYQS28YV","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","4","60","0","42864","wedding",,"31000","2017-10-12 14:28:47","10243"
"A20JA3YSZ8G6QY","cs_wg_v8_real1","31EUONYN2V48TH2CRS9HU6C4NG4OV5","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","60","0","23246","helicopter",,"31000","2017-10-12 14:28:57","10244"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","100","0","27616","bookshelf",,"26000","2017-10-12 14:29:10","10245"
"A3W1B5B056XJJS","cs_wg_v8_real1","3X31TUMD7XNK1KJH7M90V11U37SL1W","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","15","1","35119","structure","structure, wedding, booksh, footb","26000","2017-10-12 14:29:17","10246"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","3","25","1","14124","wedding",,"16000","2017-10-12 14:29:18","10247"
"A2DZQW708M6IEZ","cs_wg_v8_real1","3WMINLGALB4NS42BQS9U3J4ADSKCAV","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","60","1","46279","wedding","basket
wedding
machine
","21000","2017-10-12 14:29:23","10248"
"AEO8NL8D28NQG","cs_wg_v8_real1","3HMIGG0U4L7MCJA1PM754JQYQS28YV","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","5","25","1","21730","machine",,"16000","2017-10-12 14:29:26","10249"
"A33ZB4QX4Y96WN","cs_wg_v8_real1","3W92K5RLWUIML7WUMDDIL0CD6LZV57","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","5","20","0","45201","20","POOL","21000","2017-10-12 14:29:29","10250"
"A3D46S3V9SYXTT","cs_wg_v8_real1","3G2UL9A02DFGTLVC9YK77SAAGY3767","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","20","1","53930","COMMUNITY",,"16000","2017-10-12 14:29:43","10251"
"A33ZB4QX4Y96WN","cs_wg_v8_real1","3W92K5RLWUIML7WUMDDIL0CD6LZV57","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","6","30","0","3294","30","SENSE ","16000","2017-10-12 14:29:51","10252"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","7","20","0","7793","traffic",,"31000","2017-10-12 14:29:51","10253"
"A1MTQP7TA5RCOB","cs_wg_v8_real1","31LVTDXBL7B8UPIY5GOF1SJ775MRLY","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","72506","wedding","wedding","31000","2017-10-12 14:29:54","10254"
"A3NUIEPMZSHEZ4","cs_wg_v8_real1","3W2LOLRXLBGXAJ0GKGCEMS6SI5HRKV","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","40","1","25408","helicopter",,"31000","2017-10-12 14:29:55","10255"
"A20JA3YSZ8G6QY","cs_wg_v8_real1","31EUONYN2V48TH2CRS9HU6C4NG4OV5","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","1","25","1","47596","wedding",,"16000","2017-10-12 14:30:03","10256"
"A31898LQJO7I3","cs_wg_v8_real1","37TD41K0AHARS0O57SVLOJYGZYRSC7","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","0","70","1","40919","HELICOPTER",,"31000","2017-10-12 14:30:03","10257"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","4","40","1","15718","HELICOPTER",,"31000","2017-10-12 14:30:07","10258"
"AEO8NL8D28NQG","cs_wg_v8_real1","3HMIGG0U4L7MCJA1PM754JQYQS28YV","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","20","0","18531","structure",,"26000","2017-10-12 14:30:13","10259"
"A2DZQW708M6IEZ","cs_wg_v8_real1","3WMINLGALB4NS42BQS9U3J4ADSKCAV","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","2","40","1","21050","STOMACHE","WEDDING
MACHINE
KEYBOARD
STOMACHE","31000","2017-10-12 14:30:17","10260"
"A33ZB4QX4Y96WN","cs_wg_v8_real1","3W92K5RLWUIML7WUMDDIL0CD6LZV57","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","7","25","0","8214","25","PAINTER ","31000","2017-10-12 14:30:32","10261"
"A1MTQP7TA5RCOB","cs_wg_v8_real1","31LVTDXBL7B8UPIY5GOF1SJ775MRLY","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","2","40","1","12774","community","ladder
wedding
community","31000","2017-10-12 14:30:39","10262"
"A3NUIEPMZSHEZ4","cs_wg_v8_real1","3W2LOLRXLBGXAJ0GKGCEMS6SI5HRKV","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","17278","basket","basket helicopter wedding basket","31000","2017-10-12 14:30:47","10263"
"A2VFPLE7TSN1IL","cs_wg_v8_real1","38F71OA9GTXVXHVAEXP0KGKD4M1MF0","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","0","15","0","30853",,,"16000","2017-10-12 14:30:47","10264"
"A3D46S3V9SYXTT","cs_wg_v8_real1","3G2UL9A02DFGTLVC9YK77SAAGY3767","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","40","0","36333","FOOTBALL",,"26000","2017-10-12 14:30:48","10265"
"A20JA3YSZ8G6QY","cs_wg_v8_real1","31EUONYN2V48TH2CRS9HU6C4NG4OV5","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","2","30","1","22777","bookshelf",,"21000","2017-10-12 14:30:49","10266"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","5","15","1","16133","structure",,"26000","2017-10-12 14:30:51","10267"
"A3W1B5B056XJJS","cs_wg_v8_real1","3X31TUMD7XNK1KJH7M90V11U37SL1W","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","30","0","64587",,"FOOTBALL, WEDDING, HELICOPTER","31000","2017-10-12 14:30:54","10268"
"A2DZQW708M6IEZ","cs_wg_v8_real1","3WMINLGALB4NS42BQS9U3J4ADSKCAV","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","3","30","1","14674","MACHINE","BASKET","21000","2017-10-12 14:30:55","10269"
"AUDADS1HJVX6V","cs_wg_v8_real1","3E1QT0TDFPA0MJVWL4L2IVWA094I8Z","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","20","0","42762","machine
machine",,"16000","2017-10-12 14:30:57","10270"
"A3NUIEPMZSHEZ4","cs_wg_v8_real1","3W2LOLRXLBGXAJ0GKGCEMS6SI5HRKV","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","2","70","0","9419","helicopter",,"16000","2017-10-12 14:31:12","10271"
"A20GE0C1GRUYCJ","cs_wg_v8_real1","3ZAK8W07I4FNDLLTKHX18JE3B6FU0W","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","70","0","94267","Traffic",,"16000","2017-10-12 14:31:13","10272"
"A2VFPLE7TSN1IL","cs_wg_v8_real1","38F71OA9GTXVXHVAEXP0KGKD4M1MF0","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","25","0","15256","LUGGAGE",,"21000","2017-10-12 14:31:24","10273"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","6","60","1","15264","bookshelf",,"21000","2017-10-12 14:31:29","10274"
"A1MTQP7TA5RCOB","cs_wg_v8_real1","31LVTDXBL7B8UPIY5GOF1SJ775MRLY","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","3","60","1","27043","stomache",,"21000","2017-10-12 14:31:30","10275"
"A1NSWJKFJIZ06J","cs_wg_v8_real1","3A4NIXBJ760HX95608SYFTPX1INML5","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","20","0","42227","or","opportunity","26000","2017-10-12 14:31:37","10276"
"A2FXD55FJV1RSV","cs_wg_v8_real1","39LNWE0K4UXYKG29O7M7ENEZX0WUIR","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","25","1","52877",,"Str
boo
","16000","2017-10-12 14:31:39","10277"
"A3D46S3V9SYXTT","cs_wg_v8_real1","3G2UL9A02DFGTLVC9YK77SAAGY3767","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","2","20","0","28487","BOOKSHELF","BOOKSHELF UMBRELLA HELICOPTER","21000","2017-10-12 14:31:39","10278"
"AEO8NL8D28NQG","cs_wg_v8_real1","3HMIGG0U4L7MCJA1PM754JQYQS28YV","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","7","25","1","62140","helicopter",,"26000","2017-10-12 14:31:43","10279"
"A3NUIEPMZSHEZ4","cs_wg_v8_real1","3W2LOLRXLBGXAJ0GKGCEMS6SI5HRKV","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","3","60","0","7317","bucket","wedding bucket ","26000","2017-10-12 14:31:48","10280"
"A2DZQW708M6IEZ","cs_wg_v8_real1","3WMINLGALB4NS42BQS9U3J4ADSKCAV","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","4","25","1","28282","LADDER","BOOKSHELF
BASKET
MACHINE
STOMACHE
LADDER","26000","2017-10-12 14:31:51","10281"
"A3W1B5B056XJJS","cs_wg_v8_real1","3X31TUMD7XNK1KJH7M90V11U37SL1W","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","2","25","1","35026","WEDDING","HELICO, FOOTBALL, ","26000","2017-10-12 14:31:57","10282"
"A1MTQP7TA5RCOB","cs_wg_v8_real1","31LVTDXBL7B8UPIY5GOF1SJ775MRLY","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","4","25","0","15476","community",,"16000","2017-10-12 14:32:03","10283"
"A20JA3YSZ8G6QY","cs_wg_v8_real1","31EUONYN2V48TH2CRS9HU6C4NG4OV5","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","3","15","1","47877","stomache",,"26000","2017-10-12 14:32:04","10284"
"A20GE0C1GRUYCJ","cs_wg_v8_real1","3ZAK8W07I4FNDLLTKHX18JE3B6FU0W","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","1","30","0","33242","Ladder",,"26000","2017-10-12 14:32:14","10285"
"A3NUIEPMZSHEZ4","cs_wg_v8_real1","3W2LOLRXLBGXAJ0GKGCEMS6SI5HRKV","1","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","4","40","0","9098","helicopter",,"16000","2017-10-12 14:32:15","10286"
"AUDADS1HJVX6V","cs_wg_v8_real1","3E1QT0TDFPA0MJVWL4L2IVWA094I8Z","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","60","1","61254","bookshelf",,"21000","2017-10-12 14:32:22","10287"
"A3DDZYMKRVQRT6","cs_wg_v8_real1","308Q0PEVB8E00OE6QWRGIRRLKFM9IF","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","15","1","48913",,"football","26000","2017-10-12 14:32:23","10288"
"A3QMWLH7A7NSVN","cs_wg_v8_real1","3483FV8BEEK97KY63M3CB1T25II26N","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","40","1","29787","COMMUNITY","COMMUNITY WEDDING STRUCTURE","31000","2017-10-12 14:32:23","10289"
"A2HJQVG9N34D3V","cs_wg_v8_real1","323Q6SJS8IH953UZN09NSBCHN02FHK","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","7","70","1","23599","STRUCTURE",,"31000","2017-10-12 14:32:26","10290"
"A2VFPLE7TSN1IL","cs_wg_v8_real1","38F71OA9GTXVXHVAEXP0KGKD4M1MF0","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","2","40","1","31626","MUMPS",,"31000","2017-10-12 14:32:28","10291"
"A3D46S3V9SYXTT","cs_wg_v8_real1","3G2UL9A02DFGTLVC9YK77SAAGY3767","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","3","20","0","26107","UMBRELLA",,"26000","2017-10-12 14:32:33","10292"
"A1NSWJKFJIZ06J","cs_wg_v8_real1","3A4NIXBJ760HX95608SYFTPX1INML5","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","1","30","1","32944",,"opportunity","21000","2017-10-12 14:32:33","10293"
"A3W1B5B056XJJS","cs_wg_v8_real1","3X31TUMD7XNK1KJH7M90V11U37SL1W","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","3","25","1","23522","wedding
","WED, ","16000","2017-10-12 14:32:39","10294"
"A3ALQISYGOH5C","cs_wg_v8_real1","3TPZPLC3M0D628CUMIGQ0BPB617P3Q","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","40","0","32138","football",,"21000","2017-10-12 14:32:39","10295"
"AZ223PTWQ4AYF","cs_wg_v8_real1","3KOPY89HM83AGX9WR5B63F3ZX223J5","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","100","0","44743","Traffic",,"16000","2017-10-12 14:32:45","10296"
"A3BDVHNMJECSKG","cs_wg_v8_real1","3S96KQ6I9M52CS7YWOVMIUCKMHHTDX","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","0","15","1","40215",,"helico
communi","26000","2017-10-12 14:32:45","10297"
"A1M1TSMJB12177","cs_wg_v8_real1","3QL2OFSM96JUCNW0ZWEZPPOACZJCNF","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","30","0","28549",,,"26000","2017-10-12 14:32:52","10298"
"A31898LQJO7I3","cs_wg_v8_real1","37TD41K0AHARS0O57SVLOJYGZYRSC7","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","15","1","141210","FOOTBALL",,"26000","2017-10-12 14:32:52","10299"
"A3IMQJZQEV9BIO","cs_wg_v8_real1","3U0SRXB7CD6YIPLJHT4UEKNWC0MRN0","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","30","1","46740","helicopter",,"21000","2017-10-12 14:32:53","10300"
"A18M1IAKPX9XQT","cs_wg_v8_real1","3DL65MZB8DGQIHJN6XBGZ2U1Y7ICEQ","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","15","0","51884","m","machine","16000","2017-10-12 14:32:54","10301"
"A1MTQP7TA5RCOB","cs_wg_v8_real1","31LVTDXBL7B8UPIY5GOF1SJ775MRLY","1","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","5","25","1","33761","wedding",,"16000","2017-10-12 14:32:55","10302"
"A1TTFE7OTLIJW8","cs_wg_v8_real1","3IAEQB9FMELU49BSRT0X5EJJQB0DW8","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","26167","structure",,"21000","2017-10-12 14:32:55","10303"
"A2RCYLKY072XXO","cs_wg_v8_real1","3C5W7UE9CFRCX3MVERVMQNKK8RXMXR","1","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","0","30","1","38048","stomach","stomach","21000","2017-10-12 14:32:56","10304"
"A3NUIEPMZSHEZ4","cs_wg_v8_real1","3W2LOLRXLBGXAJ0GKGCEMS6SI5HRKV","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","5","60","1","24920","baggage",,"21000","2017-10-12 14:33:03","10305"
"A2DZQW708M6IEZ","cs_wg_v8_real1","3WMINLGALB4NS42BQS9U3J4ADSKCAV","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","5","70","1","39083","MACHINE","FOOTBALL
STOMACHE
WEDDING
","31000","2017-10-12 14:33:03","10306"
"A1LHSOH23WKNJI","cs_wg_v8_real1","39ZSFO5CA8XUFRMF6P77QOTZAFLJUS","1","Memory","8",NULL,"8","100","1","9683","[""traffic"",""wedding"",""helicopter"",""structure"",""bookshelf"",""basket"",""doorway"",""football"",""stomach"",""ladder"",""community"",""umbrella"",""keyboard"",""""]","[""9"",""10"",""10"",""0"",""9"",""10"",""0"",""8"",""8"",""0"",""1"",""1"",""2"",""""]","181000","2017-10-12 14:33:04","10307"
"A2AO8E3DIJRP8E","cs_wg_v8_real1","33L7PJKHCGZQVXB7FGK6W2YJBQKT8R","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","60","0","23165",,"COMMUNITY
FOOTBALL
STRUC","31000","2017-10-12 14:33:05","10308"
"A20GE0C1GRUYCJ","cs_wg_v8_real1","3ZAK8W07I4FNDLLTKHX18JE3B6FU0W","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","2","20","0","26235","Bookshelf","Football
Bookshelf","26000","2017-10-12 14:33:08","10309"
"A77K8W55MJEKX","cs_wg_v8_real1","3IFS6Q0HJIKI53A5Z2R7ZMWBC3BSI9","1","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","30","0","38964","little","little","31000","2017-10-12 14:33:14","10310"
"A3QMWLH7A7NSVN","cs_wg_v8_real1","3483FV8BEEK97KY63M3CB1T25II26N","1","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","70","1","19734","BOOKSHELF","WEDDING, BASKET FOOTBALL, BOOKSHELF","31000","2017-10-12 14:33:16","10311"
"A3D46S3V9SYXTT","cs_wg_v8_real1","3G2UL9A02DFGTLVC9YK77SAAGY3767","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","4","30","0","23032","FOOTBALL",,"21000","2017-10-12 14:33:19","10312"
"A2FXD55FJV1RSV","cs_wg_v8_real1","39LNWE0K4UXYKG29O7M7ENEZX0WUIR","1","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","1","15","1","73455","structure",,"26000","2017-10-12 14:33:21","10313"
"A1H162QMRV01SA","cs_wg_v8_real1","3NG53N1RLVKS35I0YZBMRSXMMNZP8I","1","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","0","60","1","48008",,,"21000","2017-10-12 14:33:22","10314"
"A3VPD34C23PQTQ","cs_wg_v8_real1","3AMW0RGHOD3D6C5441059PNHBIYNP4","1","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","0","25","1","22859","15",,"26000","2017-10-12 14:33:22","10315"
